code,name,change,open,preclose,close,high,low,volume,amount
000001,上证指数,-0.47,2902.3644,2903.1947,2889.6934,2909.8398,2883.4339,119522468,1226.1655
000002,Ａ股指数,-0.46,3041.0443,3041.9157,3027.7984,3048.9026,3021.2427,119399806,1225.4784
000003,Ｂ股指数,-0.87,248.095,248.117,245.9581,248.6972,245.1516,122661,0.6871
000008,综合指数,-0.48,2837.9352,2840.2009,2826.656,2842.3216,2818.3078,26406575,234.707
000009,上证380,-0.37,4526.3002,4526.5499,4510.0112,4536.8372,4501.0291,27743077,295.3416
000010,上证180,-0.4,8466.1081,8463.8158,8429.7449,8490.1973,8408.3863,38992707,479.8376
000011,基金指数,-0.19,6180.5584,6181.7791,6170.2164,6191.9891,6161.8405,37268638,245.9467
000012,国债指数,0.01,176.4143,176.3977,176.4189,176.4208,176.4113,102109,0.9703
000016,上证50,-0.47,2945.3402,2944.3218,2930.4816,2952.2563,2922.5536,17773346,263.2096
000017,新综指,-0.46,2452.0286,2452.7324,2441.3445,2458.3669,2436.0575,114874138,1152.7359
000300,沪深300,-0.34,3877.9012,3875.6186,3862.3029,3887.6903,3852.0105,65230119,870.8179
000905,中证500,-0.31,4897.6525,4904.2568,4889.2595,4916.8046,4878.0072,59672314,569.2566
399001,深证成指,-0.27,9650.266,9648.393,9622.144,9679.964,9594.371,18276670453,1952.8153
399002,深成指R,-0.27,11836.01,11833.711000000001,11801.518,11872.434,11767.454,7936395012,981.9052
399003,成份Ｂ指,-0.52,4867.016,4866.306,4841.075,4874.438,4830.349,3054445,0.1463
399004,深证100R,-0.23,5587.866,5580.797,5567.988,5602.805,5550.581,2491228040,415.1757
399005,中小板指,-0.59,6144.244000000001,6151.268,6114.9619999999995,6161.7,6098.005999999999,1776603303,276.9016
399006,创业板指,-0.04,1675.172,1674.389,1673.795,1683.247,1668.1589999999999,4959108245,698.1156
399008,中小300,-0.37,1171.46,1172.653,1168.27,1175.656,1165.256,4589779674,512.8927
399100,新 指 数,-0.24,7336.795,7337.599,7319.669,7363.483,7300.893,17765265923,1937.7619
399101,中小板综,-0.27,8950.856,8958.636999999999,8934.171999999999,8984.812,8913.689,8521692131,848.0302
399106,深证综指,-0.26,1601.6989999999998,1602.004,1597.848,1607.578,1593.97,18276670453,1952.8153
399107,深证Ａ指,-0.26,1675.433,1675.753,1671.422,1681.599,1667.3570000000002,18270925446,1952.5487
399108,深证Ｂ指,-0.67,900.1189999999999,900.052,894.0010000000001,900.1189999999999,892.4989999999999,5745007,0.2666
399333,中小板R,-0.59,6914.58,6922.484,6881.6269999999995,6934.224,6862.545,1776603303,276.9016
399606,创业板R,-0.04,1767.295,1766.4679999999998,1765.842,1775.8129999999999,1759.896,1335138676,243.0908
