code,name,count,bamount,samount,net,bcount,scount
002185,华天科技,1,46736.63,13009.02,33727.6,5,5
300352,北信源,1,29455.46,11078.79,18376.67,4,5
000717,韶钢松山,2,34624.25,17207.75,17416.5,7,9
002351,漫步者,2,34290.1,17967.6,16322.5,8,10
300598,诚迈科技,2,24056.68,14087.13,9969.54,10,10
300735,光弘科技,1,14858.09,4939.08,9919.01,5,5
000859,国风塑业,1,11904.32,3381.95,8522.37,5,5
000671,阳光城,1,25853.09,17570.49,8282.6,5,4
000933,神火股份,1,12742.83,4879.53,7863.3,5,5
300802,矩子科技,3,25770.19,18267.75,7502.43,10,17
002967,广电计量,5,108092.54,100970.57,7121.96,14,16
600998,九州通,1,6603.74,0.0,6603.74,5,0
002156,通富微电,1,12156.84,6898.19,5258.65,5,5
002045,国光电器,1,9880.99,4719.87,5161.11,5,5
300341,麦克奥迪,4,47756.23,42685.59,5070.64,19,18
600093,易见股份,1,29038.2,24260.43,4777.77,5,5
603390,通达电气,2,4721.6,112.06,4609.54,8,10
601865,福莱特,1,6553.28,2015.5,4537.78,5,5
300573,兴齐眼药,1,6102.4,1722.71,4379.69,5,5
002684,*ST猛狮,2,7346.63,3027.35,4319.28,9,9
300221,银禧科技,2,10934.82,6695.38,4239.44,13,12
300176,派生科技,2,6815.14,2580.7,4234.44,10,10
600359,新农开发,2,7279.68,3428.66,3851.03,11,10
002192,融捷股份,1,5351.82,1601.77,3750.05,5,5
002862,实丰文化,2,13571.5,10172.41,3399.09,8,8
002721,金一文化,2,12745.83,9390.5,3355.33,10,10
000536,华映科技,1,5645.68,2620.14,3025.54,5,5
002901,大博医疗,1,7434.6,4590.39,2844.21,2,2
600075,新疆天业,1,2826.47,0.0,2826.47,5,0
300107,建新股份,1,3623.88,887.07,2736.81,5,5
300661,圣邦股份,1,15731.38,13035.47,2695.91,5,4
000038,深大通,1,5194.67,2611.35,2583.32,5,5
002280,联络互动,1,3171.93,602.2,2569.73,5,5
300796,贝斯美,5,24199.72,21695.65,2504.07,19,21
000720,新能泰山,1,10104.67,7624.04,2480.63,5,5
000159,国际实业,1,3237.7,1256.28,1981.43,5,5
000055,方大集团,1,2406.77,474.61,1932.16,5,5
601916,浙商银行,1,21737.32,19836.42,1900.9,5,2
000505,京粮控股,1,2923.57,1058.54,1865.02,5,5
002199,东晶电子,2,5809.82,3978.15,1831.67,10,10
002026,山东威达,1,3701.23,2046.17,1655.06,5,5
300277,海联讯,2,9782.33,8146.75,1635.59,10,10
002184,海得控制,1,2623.84,1076.4,1547.44,5,5
603976,正川股份,3,14433.98,12945.07,1488.91,13,15
300767,震安科技,1,3355.53,2024.92,1330.61,4,4
600678,四川金顶,2,9752.38,8460.06,1292.32,11,11
603999,读者传媒,1,3696.77,2423.71,1273.06,5,5
300803,指南针,2,1305.73,38.86,1266.88,5,11
603157,拉夏贝尔,1,3323.78,2068.32,1255.45,6,6
002437,誉衡药业,1,3630.67,2424.27,1206.4,5,5
603969,银龙股份,1,2178.42,980.3,1198.12,5,5
002442,龙星化工,1,2091.53,905.77,1185.76,5,5
300805,电声股份,2,1259.68,139.44,1120.24,5,8
300801,泰和科技,1,1095.21,31.54,1063.68,5,5
300541,先进数通,1,2775.72,1786.07,989.65,5,5
300484,蓝海华腾,1,1312.93,448.07,864.86,5,5
002703,浙江世宝,2,9204.05,8390.01,814.04,10,10
000662,天夏智慧,1,8530.26,7792.52,737.75,5,5
300798,锦鸡股份,3,739.04,23.39,715.65,9,9
002108,沧州明珠,2,13420.87,12716.95,703.91,9,10
002356,*ST赫美,1,2663.46,1976.42,687.05,5,5
600302,标准股份,1,1111.99,533.0,578.99,5,5
603698,航天工程,1,566.22,0.0,566.22,5,0
600243,青海华鼎,1,1454.29,919.49,534.8,5,5
002021,*ST中捷,1,3401.44,2869.49,531.96,5,5
000609,中迪投资,4,22176.85,21662.73,514.12,20,21
002502,鼎龙文化,2,13683.56,13265.05,418.5,7,8
603555,贵人鸟,4,6929.07,6514.82,414.25,21,22
000150,宜华健康,1,2502.15,2125.73,376.42,5,5
002359,*ST北讯,1,1428.69,1065.1,363.58,5,5
300806,斯迪克,2,344.3,19.02,325.28,9,10
002629,*ST仁智,1,2363.43,2120.54,242.9,5,5
000982,*ST中绒,1,1968.13,1810.52,157.61,5,5
600485,*ST信威,1,577.99,462.65,115.34,5,5
300753,爱朋医疗,1,3660.33,3550.42,109.91,5,5
300317,珈伟新能,1,2112.48,2010.98,101.5,5,5
002761,多喜爱,1,2387.4,2313.0,74.41,5,5
300795,米奥兰特,2,4120.89,4061.63,59.27,7,9
600569,安阳钢铁,1,2131.03,2117.03,14.0,5,5
000018,神城A退,4,1.92,1.92,0.0,18,4
600785,新华百货,1,507.6,510.07,-2.47,5,5
603779,ST威龙,1,79.67,108.15,-28.48,5,5
600747,退市大控,5,1454.33,1547.05,-92.72,16,19
000532,华金资本,1,4267.49,4489.23,-221.74,5,5
600226,瀚叶股份,1,1273.92,1518.25,-244.33,5,5
000835,长城动漫,3,16097.28,16361.78,-264.5,17,15
300069,金利华电,1,1232.61,1513.09,-280.49,5,5
000595,宝塔实业,2,7029.0,7340.22,-311.22,6,7
000935,四川双马,1,3242.24,3586.34,-344.11,5,5
000673,当代东方,1,4655.79,5151.91,-496.13,5,5
002535,林州重机,1,796.75,1343.89,-547.13,5,5
002870,香山股份,1,1914.66,2513.59,-598.93,5,5
600290,华仪电气,1,3426.83,4030.26,-603.42,5,5
300790,宇瞳光学,2,4245.72,4875.77,-630.05,10,10
600397,安源煤业,2,7029.0,7745.43,-716.42,12,15
603721,中广天择,1,901.95,1647.54,-745.59,5,5
300564,筑博设计,3,10069.59,10937.58,-867.99,12,11
002888,惠威科技,4,6936.69,7987.12,-1050.43,16,16
300579,数字认证,1,3878.1,4969.94,-1091.83,5,5
603022,新通联,1,8219.28,9476.33,-1257.05,5,5
000782,美达股份,1,1594.36,2869.09,-1274.74,5,5
002552,宝鼎科技,2,25616.8,26952.73,-1335.93,9,8
603123,翠微股份,1,2060.44,3432.47,-1372.03,5,5
002332,仙琚制药,1,7972.31,9373.91,-1401.6,5,3
300109,新开源,3,22473.31,23896.35,-1423.04,17,13
002961,瑞达期货,5,24057.12,25501.43,-1444.31,13,12
603690,至纯科技,1,2282.57,3762.79,-1480.23,5,5
603489,八方股份,1,5556.87,7113.28,-1556.41,4,5
300300,汉鼎宇佑,1,3273.71,4834.65,-1560.93,5,5
002528,英飞拓,1,1516.53,3123.59,-1607.06,5,5
600105,永鼎股份,1,6591.16,8245.97,-1654.81,5,5
300302,同有科技,1,2744.28,4421.09,-1676.81,5,5
002611,东方精工,1,4288.94,6108.86,-1819.93,5,5
603778,乾景园林,1,1550.05,3395.15,-1845.11,5,5
002798,帝欧家居,1,5276.84,7131.68,-1854.84,3,4
000607,华媒控股,1,873.96,2769.05,-1895.09,5,5
601599,鹿港文化,3,14803.15,16744.99,-1941.85,14,14
300032,金龙机电,1,3173.06,5129.06,-1956.0,5,5
002965,祥鑫科技,2,5756.46,7791.7,-2035.24,8,8
300449,汉邦高科,1,2455.61,4505.54,-2049.93,5,5
002773,康弘药业,1,18390.64,20502.54,-2111.91,3,5
603085,天成自控,1,4124.77,6338.49,-2213.72,8,5
603815,交建股份,5,18854.25,21091.45,-2237.2,11,16
600455,博通股份,1,4100.77,6632.84,-2532.07,5,5
300357,我武生物,1,8857.68,11563.34,-2705.66,3,1
002417,深南股份,1,6219.54,8934.33,-2714.8,7,6
688058,宝兰德,1,4555.78,7376.1,-2820.32,5,5
300072,三聚环保,1,4217.31,7706.39,-3489.08,5,5
002607,中公教育,1,6847.49,10690.4,-3842.91,5,1
000040,东旭蓝天,1,2078.08,6267.39,-4189.31,5,5
300793,佳禾智能,4,29052.86,33351.59,-4298.73,16,19
002614,奥佳华,1,5564.72,10159.53,-4594.81,5,5
603081,大丰实业,1,9364.98,14285.36,-4920.38,5,5
300797,钢研纳克,4,32472.6,37507.81,-5035.21,15,18
300571,平治信息,1,6574.7,11690.7,-5115.99,4,4
300525,博思软件,1,5773.43,11093.9,-5320.47,5,5
603093,南华期货,5,25305.36,30716.98,-5411.62,17,18
002524,光正集团,1,7618.78,13085.29,-5466.51,5,5
300591,万里马,2,2091.46,7985.54,-5894.08,8,10
002619,艾格拉斯,1,3500.74,9513.04,-6012.3,5,5
300345,红宇新材,4,18218.69,24296.14,-6077.45,19,18
300529,健帆生物,1,17569.68,24105.86,-6536.18,2,2
002247,聚力文化,2,9496.32,16963.67,-7467.35,6,10
002063,远光软件,1,6631.64,15464.57,-8832.93,5,5
603226,菲林格尔,5,19022.27,28522.95,-9500.68,27,24
002875,安奈儿,2,5482.92,16342.09,-10859.17,7,5
002865,钧达股份,3,7080.79,18077.27,-10996.48,12,14
300433,蓝思科技,1,27992.5,40892.45,-12899.96,5,4
002458,益生股份,1,14808.04,33519.08,-18711.04,5,5
603377,东方时尚,2,15587.94,35377.37,-19789.43,9,6
002418,康盛股份,4,22799.52,48329.19,-25529.67,11,14
300799,左江科技,5,55373.17,95972.95,-40599.79,20,19
