code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
200018,神城B退,-8.5714,0.01,0.00,0.00,退市整理期,0.99,0.99,2019-11-28
300032,金龙机电,-3.5032,7099.96,2571.83,4528.13,日振幅值达到15%的前五只证券,0.22,0.39,2019-11-28
300069,金利华电,2.0683,2745.70,1232.61,1513.09,日振幅值达到15%的前五只证券,0.38,0.47,2019-11-28
300176,派生科技,10.0122,6072.69,5004.24,1068.45,日涨幅偏离值达到7%的前五只证券,0.49,0.10,2019-11-28
300277,海联讯,10.0213,7500.11,3305.39,4194.71,日涨幅偏离值达到7%的前五只证券,0.12,0.15,2019-11-28
300277,海联讯,10.0213,8486.17,4283.80,4202.36,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.13,0.13,2019-11-28
300341,麦克奥迪,-10.0243,37266.08,17785.29,19480.79,日振幅值达到15%的前五只证券,0.10,0.11,2019-11-28
300341,麦克奥迪,-10.0243,37266.08,17785.29,19480.79,日跌幅偏离值达到7%的前五只证券,0.10,0.11,2019-11-28
300345,红宇新材,-1.3624,10464.01,5167.32,5296.70,日振幅值达到15%的前五只证券,0.10,0.10,2019-11-28
300571,平治信息,-9.974,18265.39,6574.70,11690.69,日跌幅偏离值达到7%的前五只证券,0.21,0.37,2019-11-28
300591,万里马,-7.815,1646.07,700.30,945.77,日跌幅偏离值达到7%的前五只证券,0.06,0.08,2019-11-28
300793,佳禾智能,9.9945,22685.66,12896.27,9789.39,日涨幅偏离值达到7%的前五只证券,0.11,0.09,2019-11-28
300793,佳禾智能,9.9945,22685.66,12896.27,9789.39,日换手率达到20%的前五只证券,0.11,0.09,2019-11-28
300796,贝斯美,0.4135,3062.51,1375.53,1686.98,日换手率达到20%的前五只证券,0.05,0.07,2019-11-28
300797,钢研纳克,-5.2314,8999.60,5002.47,3997.13,日换手率达到20%的前五只证券,0.08,0.07,2019-11-28
300798,锦鸡股份,10,431.28,420.12,11.16,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.03,2019-11-28
300799,左江科技,0.0914,7688.56,3645.35,4043.21,日换手率达到20%的前五只证券,0.05,0.06,2019-11-28
300801,泰和科技,43.9842,1126.75,1095.21,31.54,无价格涨跌幅限制的证券,1.00,0.03,2019-11-28
300802,矩子科技,-4.5041,18567.21,7840.96,10726.24,日换手率达到20%的前五只证券,0.06,0.08,2019-11-28
300803,指南针,10.0285,593.99,580.08,13.90,日涨幅偏离值达到7%的前五只证券,1.00,0.02,2019-11-28
300803,指南针,10.0285,946.84,928.59,18.25,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.02,2019-11-28
300805,电声股份,9.9907,832.66,715.99,116.67,日涨幅偏离值达到7%的前五只证券,1.00,0.16,2019-11-28
300805,电声股份,9.9907,1255.85,1137.22,118.63,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.10,2019-11-28
300806,斯迪克,9.9796,213.84,203.26,10.58,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.05,2019-11-28
600243,青海华鼎,10,2373.78,1454.29,919.49,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.26,0.17,2019-11-28
600302,标准股份,10.1176,1644.98,1111.99,533.00,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.28,0.13,2019-11-28
600359,新农开发,10.0746,5285.32,2550.18,2735.14,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.12,0.13,2019-11-28
600359,新农开发,10.0746,6135.30,3400.16,2735.14,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.10,0.08,2019-11-28
600485,*ST信威,4.7297,1040.63,577.99,462.65,ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到15%的证券,0.19,0.16,2019-11-28
600747,退市大控,0,643.22,341.85,301.36,退市整理的证券,0.54,0.48,2019-11-28
600785,新华百货,0.5384,1017.67,507.60,510.07,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,0.35,0.35,2019-11-28
601599,鹿港文化,-10.0257,5222.27,1738.91,3483.36,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.06,0.12,2019-11-28
603093,南华期货,0.337,11227.14,4103.59,7123.54,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.06,0.11,2019-11-28
603226,菲林格尔,-10.0189,16540.94,2688.45,13852.49,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.07,0.36,2019-11-28
603226,菲林格尔,-10.0189,16540.94,2688.45,13852.49,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.07,0.36,2019-11-28
603698,航天工程,0.0837,566.22,566.22,0.00,单只标的证券的当日融资买入数量达到当日该证券总交易量的50％以上,0.61,0.00,2019-11-28
603721,中广天择,-10.0061,2549.49,901.95,1647.54,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.28,0.51,2019-11-28
603815,交建股份,2.0183,7610.95,3899.90,3711.06,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.08,0.07,2019-11-28
603969,银龙股份,10.101,3158.72,2178.42,980.30,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.38,0.17,2019-11-28
688058,宝兰德,8.2826,11931.87,4555.77,7376.10,有价格涨跌幅限制的日换手率达到30%的前五只证券,0.15,0.24,2019-11-28
