broker,count,bamount,bcount,samount,scount,top3
光大证券股份有限公司湛江海滨大道南证券营业部,3,4036.07,2,1543.38,1,"福莱特,誉衡药业,万里马"
天风证券股份有限公司深圳后海证券营业部,13,5547.51,6,10466.23,7,"中迪投资,贵人鸟,安源煤业,"
平安证券股份有限公司北京分公司,4,3566.08,3,136.05,1,"正川股份,海联讯"
中国银河证券股份有限公司北京建国路证券营业部,22,12162.39,14,7755.19,8,"麦克奥迪,东方时尚,宝鼎科技,"
方正证券股份有限公司上海杨高南路证券营业部,5,3953.07,3,1757.0,2,"诚迈科技,佳禾智能,读者传媒,"
大通证券股份有限公司武汉中北路证券营业部,4,1495.64,2,1809.45,2,正川股份
招商证券股份有限公司温州鹿城路证券营业部,1,1106.72,1,0.0,0,东方时尚
光大证券股份有限公司中山博爱四路证券营业部,2,463.93,1,445.89,1,贵人鸟
华鑫证券有限责任公司杭州飞云江路证券营业部,5,2989.52,4,986.76,1,"金一文化,四川双马,读者传媒,"
国泰君安证券股份有限公司重庆万州北滨大道证券营业部,2,132.26,1,141.9,1,贵人鸟
金元证券股份有限公司广州白云路证券营业部,2,1019.11,1,1253.11,1,"福莱特,万里马"
中信建投证券股份有限公司长沙芙蓉中路证券营业部,9,4440.58,6,2846.61,3,"沧州明珠,天夏智慧,建新股份,"
中泰证券股份有限公司上海建国中路证券营业部,7,2843.53,6,2630.36,1,"当代东方,中公教育,东方时尚,"
东莞证券股份有限公司东莞长安分公司,14,7438.7,9,3627.86,5,"交建股份,正川股份,钢研纳克,"
华泰证券股份有限公司南宁中泰路证券营业部,2,129.05,1,142.83,1,贵人鸟
恒泰证券股份有限公司宁波甬江大道证券营业部,3,2932.09,3,0.0,0,"左江科技,福莱特,诚迈科技"
西藏东方财富证券股份有限公司拉萨东环路第二证券营业部,114,50169.69,70,29999.16,44,"浙商银行,交建股份,广电计量,"
中银国际证券股份有限公司沈阳和平南大街证券营业部,1,126.13,1,0.0,0,贵人鸟
招商证券股份有限公司北京车公庄西路证券营业部,23,15073.39,14,10540.73,9,"矩子科技,长城动漫,海联讯,"
中国银河证券股份有限公司北京中关村大街证券营业部,5,2331.74,4,1066.81,1,"正川股份,中迪投资,南华期货,"
国泰君安证券股份有限公司广州山香路证券营业部,8,5673.65,6,2284.01,2,"贝斯美,山东威达,新开源,"
中国银河证券股份有限公司沈阳三经街证券营业部,2,191.1,1,213.95,1,贵人鸟
华宝证券有限责任公司上海东大名路证券营业部,4,2391.05,4,0.0,0,"左江科技,钧达股份,东方时尚"
中国中金财富证券有限公司无锡清扬路证券营业部,11,12510.92,8,3395.48,3,"广电计量,新开源,震安科技,"
广发证券股份有限公司上海万安街证券营业部,1,0.0,0,179.86,1,贵人鸟
广发证券股份有限公司广州科韵路证券营业部,5,2355.02,4,952.1,1,"正川股份,*ST仁智"
海通证券股份有限公司上海长宁区天山西路证券营业部,1,0.0,0,582.13,1,福莱特
平安证券股份有限公司平安证券有限责任公司山东分公司,4,1589.54,1,14955.41,3,"正川股份,东方时尚"
中国银河证券股份有限公司合肥金城证券营业部,1,0.0,0,1057.36,1,读者传媒
海通证券股份有限公司北京知春路证券营业部,2,0.0,0,365.23,2,贵人鸟
大同证券有限责任公司淄博柳泉路证券营业部,1,0.0,0,571.06,1,福莱特
长江证券股份有限公司东营北一路证券营业部,2,0.0,0,5653.3,2,东方时尚
金元证券股份有限公司三门湫水大道证券营业部,2,0.0,0,1443.61,2,正川股份
民生证券股份有限公司巩义桐本路证券营业部,1,0.0,0,130.76,1,贵人鸟
申万宏源证券有限公司北京劲松九区证券营业部,2,0.0,0,1450.69,2,"汉邦高科,读者传媒"
华林证券股份有限公司威海青岛中路证券营业部,2,0.0,0,1186.63,2,正川股份
平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,20,1510.89,5,6923.08,15,"深南股份,钢研纳克,英飞拓,"
华福证券有限责任公司北京海淀南路证券营业部,1,0.0,0,1399.1,1,东方时尚
