code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
000498,山东路桥,9.9796,6260.57,4316.24,1944.33,日涨幅偏离值达到7%的前五只证券,0.29,0.13,2018-12-13
000755,山西路桥,9.9757,1548.90,1163.02,385.88,日涨幅偏离值达到7%的前五只证券,0.64,0.21,2018-12-13
000835,长城动漫,9.9783,2658.17,2104.12,554.05,日涨幅偏离值达到7%的前五只证券,0.36,0.09,2018-12-13
000939,*ST凯迪,-1.6129,3655.22,1646.29,2008.93,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,0.09,0.11,2018-12-13
000976,华铁股份,9.9174,4409.70,2684.78,1724.93,日涨幅偏离值达到7%的前五只证券,0.16,0.10,2018-12-13
000979,中弘退,0,1351.97,884.09,467.87,退市整理期,0.40,0.21,2018-12-13
002023,海特高新,9.9792,11322.03,8379.35,2942.68,日涨幅偏离值达到7%的前五只证券,0.18,0.06,2018-12-13
002252,上海莱士,-9.9922,1837.88,515.74,1322.15,日跌幅偏离值达到7%的前五只证券,0.39,1.00,2018-12-13
002252,上海莱士,-9.9922,2274.57,520.86,1753.71,连续三个交易日内，跌幅偏离值累计达到20%的证券,0.30,1.00,2018-12-13
002260,*ST德奥,-2.2843,6280.23,3013.60,3266.63,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券,0.13,0.14,2018-12-13
002508,老板电器,10.019,34179.56,18656.74,15522.82,日涨幅偏离值达到7%的前五只证券,0.25,0.21,2018-12-13
002628,成都路桥,10.0418,6268.76,4242.07,2026.69,日涨幅偏离值达到7%的前五只证券,0.12,0.06,2018-12-13
002761,多喜爱,-2.7778,37616.54,8699.78,28916.76,日振幅值达到15%的前五只证券,0.21,0.70,2018-12-13
002778,高科石化,10.0098,9679.15,3660.27,6018.88,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.09,0.16,2018-12-13
002856,美芝股份,-5.9245,7994.26,2446.30,5547.97,日换手率达到20%的前五只证券,0.10,0.23,2018-12-13
002892,科力尔,9.9927,4725.05,2553.84,2171.21,日涨幅偏离值达到7%的前五只证券,0.11,0.09,2018-12-13
002931,锋龙股份,0.2262,3712.38,1554.94,2157.44,日换手率达到20%的前五只证券,0.05,0.07,2018-12-13
002941,新疆交建,10.0094,12515.91,8664.07,3851.84,日涨幅偏离值达到7%的前五只证券,0.12,0.05,2018-12-13
002941,新疆交建,10.0094,12515.91,8664.07,3851.84,日换手率达到20%的前五只证券,0.12,0.05,2018-12-13
002942,新农股份,3.2792,9253.00,6416.60,2836.40,日振幅值达到15%的前五只证券,0.10,0.04,2018-12-13
002942,新农股份,3.2792,9253.00,6416.60,2836.40,日换手率达到20%的前五只证券,0.10,0.04,2018-12-13
