code,name,p_change,price,change,open,high,low,preprice,pe,volratio,turnover,range,volume,selling,buying,amount,totals,industry,area,floats,fvalues,abvalues,avgprice,strength,activity,avgturnover,attack,interval3,interval6
300753,N爱朋,43.99,22.75,6.95,20.86,22.75,20.86,15.8,27.81,0.0,0.08,11.96,157.0,157.0,0.0,357077.0,0.81,医疗保健,江苏,0.2,4.6,18.38,22.74,42.56,41.0,0.0019,9.06,9.06,9.06
300095,华伍股份,10.1,5.67,0.52,5.67,5.67,5.63,5.15,38.81,5.83,4.9,0.78,117573.0,105919.0,11654.0,66663120.0,3.79,机械基件,江西,2.4,13.61,21.47,5.67,8.67,881.0,0.0056,0.71,15.24,-15.75
600466,蓝光发展,10.09,5.89,0.54,5.41,5.89,5.36,5.35,10.81,4.53,1.7,9.91,504404.0,322984.0,181419.0,292095936.0,29.84,区域地产,四川,29.73,175.11,175.76,5.79,8.87,3048.0,0.0006,9.89,16.17,-12.61
300228,富瑞特装,10.09,5.89,0.54,5.48,5.89,5.4,5.35,0.0,0.44,4.37,9.16,177371.0,106479.0,70891.0,101421984.0,4.74,化工机械,江苏,4.06,23.92,27.94,5.72,8.66,1228.0,0.0036,9.07,10.51,-31.03
300320,海达股份,10.06,5.14,0.47,4.71,5.14,4.65,4.67,18.99,4.0,3.25,10.49,147058.0,74918.0,72140.0,73207912.0,6.01,橡胶,江苏,4.53,23.28,30.9,4.98,8.64,1218.0,0.0027,10.54,-1.53,-15.32
002628,成都路桥,10.04,5.26,0.48,4.78,5.26,4.77,4.78,175.92,6.95,9.3,10.25,674323.0,318556.0,355766.0,347284832.0,7.37,建筑施工,四川,7.25,38.15,38.79,5.15,8.61,2811.0,0.0033,10.27,-9.31,0.19
603378,亚士创能,10.04,14.69,1.34,13.45,14.69,13.27,13.35,41.41,2.28,13.1,10.64,90345.0,47303.0,43041.0,128763864.0,1.95,染料涂料,上海,0.69,10.13,28.62,14.25,8.81,2305.0,0.0057,10.7,15.04,-12.04
002508,老板电器,10.02,23.17,2.11,21.06,23.17,21.03,21.06,16.3,9.28,3.48,10.16,325104.0,173133.0,151971.0,739186176.0,9.49,家用电器,浙江,9.35,216.53,219.89,22.74,8.59,4022.0,0.0009,10.18,8.02,-37.48
300011,鼎汉技术,10.02,7.03,0.64,6.4,7.03,6.37,6.39,94.28,2.13,3.61,10.33,161703.0,82782.0,78921.0,109794600.0,5.59,运输设备,北京,4.48,31.5,39.27,6.79,8.59,1570.0,0.0023,10.36,8.32,-2.36
002751,易尚展示,10.01,22.3,2.03,20.53,22.3,20.16,20.27,45.31,1.59,6.4,10.56,55971.0,29968.0,26003.0,120237960.0,1.55,家居用品,深圳,0.87,19.5,34.48,21.48,8.59,1548.0,0.0041,10.62,-15.69,-43.39
002778,高科石化,10.01,22.42,2.04,20.04,22.42,19.9,20.38,74.38,1.94,13.94,12.37,77397.0,31969.0,45428.0,165145808.0,0.89,石油加工,江苏,0.56,12.45,19.98,21.34,8.58,2865.0,0.0049,12.66,27.68,17.88
002941,新疆交建,10.01,23.3,2.12,20.74,23.3,20.33,21.18,33.22,1.45,52.19,14.02,339217.0,159013.0,180203.0,741673152.0,6.45,建筑施工,新疆,0.65,15.14,150.28,21.86,8.58,2830.0,0.0184,14.61,170.3,170.3
603083,剑桥科技,10.01,24.4,2.22,22.1,24.4,22.0,22.18,41.81,4.27,22.43,10.82,123944.0,85069.0,38874.0,297548128.0,1.29,通信设备,上海,0.55,13.48,31.42,24.01,8.78,2454.0,0.0091,10.91,-2.36,-12.29
603098,森特股份,10.01,12.86,1.17,11.69,12.86,11.55,11.69,29.39,4.64,14.86,11.21,111468.0,64180.0,47288.0,140658960.0,4.8,装修装饰,北京,0.75,9.65,61.73,12.62,8.78,2294.0,0.0065,11.34,28.86,-2.72
300648,星云股份,10.01,17.7,1.61,17.7,17.7,17.7,16.09,73.27,1.39,3.74,0.0,20040.0,18622.0,1418.0,35471188.0,1.35,电器仪表,福建,0.54,9.48,23.97,17.7,8.58,450.0,0.0083,0.0,-13.32,-36.38
002009,天奇股份,10.0,8.47,0.77,7.76,8.47,7.76,7.7,17.16,3.67,3.51,9.22,104066.0,88209.0,15857.0,87319104.0,3.71,工程机械,江苏,2.96,25.08,31.39,8.39,8.57,1357.0,0.0026,9.15,-6.62,-35.93
002892,科力尔,9.99,29.94,2.72,27.21,29.94,27.21,27.22,38.66,8.11,30.29,10.03,79760.0,32568.0,47191.0,231217824.0,0.84,电气设备,湖南,0.26,7.88,25.03,28.99,8.56,2341.0,0.0129,10.03,3.24,-12.35
002213,特 尔 佳,9.99,10.35,0.94,9.71,10.35,9.71,9.41,682.9,1.38,5.07,6.8,99888.0,60245.0,39643.0,101867680.0,2.06,汽车配件,深圳,1.97,20.38,21.32,10.2,8.56,704.0,0.0072,6.59,8.04,-12.21
