Attendance,AvgPeople,CinemaName,RowNum,TodayAudienceCount,TodayBox,TodayShowCount,price
22.895809,41.36,金逸北京大悦城IMAX店,1,1861,135807.00,45,72.98
21.219670,29.08,南京新街口国际影城,2,2763,130326.60,95,47.17
22.944550,40.00,上海百丽宫影城（环贸iapm店）,3,1360,127665.00,34,93.87
15.405056,29.08,上海五角场万达广场店,4,1716,111891.70,59,65.20
17.394338,31.73,深圳市百老汇电影中心影城,5,1745,110952.00,55,63.58
16.841295,24.24,首都电影院西单店,6,1721,108986.89,71,63.33
18.010625,30.28,UME影城（北京双井店）,7,1756,107895.45,58,61.44
12.719615,27.18,卢米埃北京长楹天街IMAX影城,8,1495,100263.00,55,67.07
12.106427,26.62,广州飞扬影城（正佳分店）,9,1544,98732.00,58,63.95
15.146856,27.37,金逸上海龙之梦IMAX店,10,1478,98500.30,54,66.64
14.206717,26.76,UME影城（北京华星店）,11,1124,98067.00,42,87.25
17.746005,23.44,北京寰映合生汇店,12,1266,95987.75,54,75.82
45.914285,76.52,中都影城石家庄先天下店,13,3214,95904.50,42,29.84
22.809167,36.82,上海和平影都,14,1436,94356.00,39,65.71
11.606488,24.03,Jackie Chan北京耀莱,15,2235,91556.00,93,40.96
20.518293,61.49,上海大光明影院,16,2275,90614.00,37,39.83
9.362682,12.34,北京市金泉港国际影城,17,1320,88051.00,107,66.71
13.633782,18.31,SFC上影影城（港汇恒隆永华店）,18,1135,85799.10,62,75.59
26.501035,37.33,金逸广州海珠城IMAX店 ,19,1568,81912.50,42,52.24
15.773982,30.15,成都百丽宫影城（太古里店）,20,1447,81170.00,48,56.10
24.698538,35.98,武汉博纳国际电影城,21,2231,80510.00,62,36.09
10.280286,17.93,CGV影城 深圳壹方城店,22,1094,77504.00,61,70.84
16.796821,25.04,武汉汉街万达广场店,23,1953,77405.00,78,39.63
19.486626,23.34,昆明万达影城同德广场店,24,1377,76185.00,59,55.33
14.126417,26.53,CGV影城 青岛万象城店,25,1353,75647.00,51,55.91
8.979994,14.10,北京通州万达广场店,26,1001,75232.73,71,75.16
15.175240,23.24,武商摩尔国际电影城,27,2278,74624.00,98,32.76
54.086066,84.61,SFC上影影城（西安大融城店）,28,2792,74606.00,33,26.72
16.937073,27.93,广州市百丽宫猎德影院,29,1117,72135.00,40,64.58
12.531684,19.62,北京CBD万达广场店,30,824,71890.60,42,87.25
20.967668,32.98,中影国际影城珠海华发2店,31,1847,71399.00,56,38.66
12.563852,21.44,广州白云万达广场店,32,1115,70932.70,52,63.62
14.080100,17.31,广州UA花城汇影院,33,1125,69863.00,65,62.10
10.391219,20.75,金逸北京荟聚IMAX店,34,1266,69770.50,61,55.11
15.631233,19.95,SFC上影影城（八佰伴店）,35,1097,67992.70,55,61.98
28.566596,38.39,海上明珠国际影城成都银泰城店,36,1689,67431.00,44,39.92
18.550368,27.45,成都UA国际金融中心影城,37,1208,67420.50,44,55.81
13.828851,19.53,CGV影城 苏州中心店,38,996,66175.00,51,66.44
19.402704,23.48,深圳娱艺影院UAKKmallY影城,39,1033,66166.00,44,64.05
14.115379,22.13,成都锦华万达广场店,40,1549,66095.00,70,42.67
19.532483,27.57,海上明珠国际影城上海环球港店,41,1268,65880.00,46,51.96
16.894474,30.33,卢米埃温州万象城IMAX影城,42,1304,64831.60,43,49.72
11.027397,16.10,深圳市万象影城罗湖万象城店,43,1127,64810.80,70,57.51
11.287967,20.73,南京建邺万达广场店,44,1223,64653.00,59,52.86
24.352660,30.66,首都电影院昌平店,45,1533,64534.81,50,42.10
12.778544,19.64,中影国际影城上海合生汇店,46,1080,64406.00,55,59.64
12.743485,18.04,昆明西山万达广场店,47,1209,64347.00,67,53.22
11.321412,25.96,金逸天津大悦城IMAX店,48,1298,64110.50,50,49.39
14.966919,19.83,UME影城（重庆渝中店）,49,1527,63938.75,77,41.87
10.741206,21.38,广州市捷登都会飞扬影城,50,1710,62966.00,80,36.82
15.106893,25.71,大连高新万达广场店,51,1491,62956.80,58,42.22
25.850798,50.47,长春吉视迅驰影城,52,1918,62880.00,38,32.78
24.336838,38.52,北京天幕新彩云影城,53,1772,62649.00,46,35.35
13.060825,21.67,成都金牛万达广场店,54,1452,62464.00,67,43.02
11.894019,18.77,南昌红谷滩万达广场店,55,1239,61888.75,66,49.95
