Time,Ue Id,ULPDCPThroughput,ULMcs_1,ULMcs_2,ULRbNum,PuschBler_1,PuschBler_2,TxPwr,ULStreamTotal,ULStreamNum_1,ULStreamNum_2,ULStreamNum_3,ULStreamNum_4,ULStream_Scale_1,ULStream_Scale_2,ULStream_Scale_3,ULStream_Scale_4,ULThroughput_1,ULThroughput_2,CRNTI,TaAdjustCnt,TaAdjustSum,DLMcs_1,DLMcs_2,DLMcs_3,DLMcs_4,DLRbNum,PdschBler_1,PdschBler_2,PdschBler_3,PdschBler_4,MIMOMod,DLStreamNumTotal,DLStreamNumTotal_SFBC_Scale,DLStreamNumTotal_BF_Scale,DLStreamNum_SFBC_1,DLStreamNum_SFBC_2,DLStreamNum_SFBC_3,DLStreamNum_SFBC_4,DLStreamNum_SFBC_5,DLStreamNum_SFBC_6,DLStreamNum_SFBC_7,DLStreamNum_SFBC_8,DLStreamNum_BF_1,DLStreamNum_BF_2,DLStreamNum_BF_3,DLStreamNum_BF_4,DLStreamNum_BF_5,DLStreamNum_BF_6,DLStreamNum_BF_7,DLStreamNum_BF_8,DLStreamNum_BF_Scale_1,DLStreamNum_BF_Scale_2,DLStreamNum_BF_Scale_3,DLStreamNum_BF_Scale_4,DLStreamNum_BF_Scale_5,DLStreamNum_BF_Scale_6,DLStreamNum_BF_Scale_7,DLStreamNum_BF_Scale_8,DLThroughput_1,DLThroughput_2,DLThroughput_3,DLThroughput_4,CQI,BeamId,Pci,PbchCrcErrorNum,PbchCrcSuccNum,PbchCrcSucc_Scale,CSIRsrp_1,CSIRsrp_2,CSIRsrp_3,CSIRsrp_4,CSIRsrp_5,CSIRsrp_6,CSIRsrp_7,CSIRsrp_8,CSISinr_1,CSISinr_2,CSISinr_3,CSISinr_4,CSISinr_5,CSISinr_6,CSISinr_7,CSISinr_8,SSBlockSinr_1,SSBlockSinr_2,SSBlockSinr_3,SSBlockSinr_4,SSBlockSinr_5,SSBlockSinr_6,SSBlockSinr_7,SSBlockSinr_8,OptimalBeam,OptimalRsrp_1,OptimalRsrp_2,OptimalRsrp_3,OptimalRsrp_4,OptimalRsrp_5,OptimalRsrp_6,OptimalRsrp_7,OptimalRsrp_8,OptimalAvgRSRP,Beam1,Beam1Rsrp_1,Beam1Rsrp_2,Beam1Rsrp_3,Beam1Rsrp_4,Beam1Rsrp_5,Beam1Rsrp_6,Beam1Rsrp_7,Beam1Rsrp_8,Beam1AvgRSRP,Beam2,Beam2Rsrp_1,Beam2Rsrp_2,Beam2Rsrp_3,Beam2Rsrp_4,Beam2Rsrp_5,Beam2Rsrp_6,Beam2Rsrp_7,Beam2Rsrp_8,Beam2AvgRSRP,Beam3,Beam3Rsrp_1,Beam3Rsrp_2,Beam3Rsrp_3,Beam3Rsrp_4,Beam3Rsrp_5,Beam3Rsrp_6,Beam3Rsrp_7,Beam3Rsrp_8,Beam3AvgRSRP,Beam4,Beam4Rsrp_1,Beam4Rsrp_2,Beam4Rsrp_3,Beam4Rsrp_4,Beam4Rsrp_5,Beam4Rsrp_6,Beam4Rsrp_7,Beam4Rsrp_8,Beam4AvgRSRP,NCell1Pci,NCell1BeamId,NCell1SSBRsrp_1,NCell1SSBRsrp_2,NCell1SSBRsrp_3,NCell1SSBRsrp_4,NCell1SSBRsrp_5,NCell1SSBRsrp_6,NCell1SSBRsrp_7,NCell1SSBRsrp_8,NCell2Pci,NCell2BeamId,NCell2SSBRsrp_1,NCell2SSBRsrp_2,NCell2SSBRsrp_3,NCell2SSBRsrp_4,NCell2SSBRsrp_5,NCell2SSBRsrp_6,NCell2SSBRsrp_7,NCell2SSBRsrp_8,GPSTime,GPSLong,GPSLA,GPSHeigh
11:01:43,1,0,4,0,6,0,0,26,2,2,0,0,0,1,0,0,0,0.768,0,5031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,226,0,100,1,-103,-101,-102,-104,-103,-101,-102,-104,19,20,19,18,19,20,19,18,17,19,16,14,17,19,16,14,0,-102,-99,-105,-104,-102,-99,-105,-104,-101.8638,0,-102,-99,-105,-104,-102,-99,-105,-104,-101.8638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,-113,-112,-115,-114,-113,-112,-115,-114,0,0,0,0,0,0,0,0,0,0,2018/7/31/ 11:1:43,00.0000000,00.0000000,00.0000000
11:01:44,1,0,4,0,6,0,0,26,2,2,0,0,0,1,0,0,0,0.704,0,5031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,226,0,100,1,-102,-101,-102,-104,-102,-101,-102,-104,19,18,18,16,19,18,18,16,20,22,18,18,20,22,18,18,0,-98,-98,-101,-99,-98,-98,-101,-99,-98.84137,0,-98,-98,-101,-99,-98,-98,-101,-99,-98.84137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,-113,-111,-114,-117,-113,-111,-114,-117,0,0,0,0,0,0,0,0,0,0,2018/7/31/ 11:1:44,00.0000000,00.0000000,00.0000000
11:01:45,1,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,5031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,226,0,100,1,-101,-100,-102,-103,-101,-100,-102,-103,21,19,18,18,21,19,18,18,18,19,26,25,18,19,26,25,0,-98,-98,-98,-98,-98,-98,-98,-98,-98,0,-98,-98,-98,-98,-98,-98,-98,-98,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,-115,-113,-111,-110,-115,-113,-111,-110,0,0,0,0,0,0,0,0,0,0,2018/7/31/ 11:1:45,00.0000000,00.0000000,00.0000000
11:01:46,1,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,5031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,226,0,100,1,-105,-104,-105,-105,-105,-104,-105,-105,17,16,15,16,17,16,15,16,16,23,28,19,16,23,28,19,0,-102,-100,-99,-101,-102,-100,-99,-101,-100.3572,0,-102,-100,-99,-101,-102,-100,-99,-101,-100.3572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,-113,-113,-116,-117,-113,-113,-116,-117,0,0,0,0,0,0,0,0,0,0,2018/7/31/ 11:1:46,00.0000000,00.0000000,00.0000000
11:01:47,1,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,5031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,226,0,100,1,-105,-102,-104,-104,-105,-102,-104,-104,16,17,16,17,16,17,16,17,19,16,23,19,19,16,23,19,0,-103,-103,-101,-100,-103,-103,-101,-100,-101.5541,0,-103,-103,-101,-100,-103,-103,-101,-100,-101.5541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,-118,-115,-119,-117,-118,-115,-119,-117,0,0,0,0,0,0,0,0,0,0,2018/7/31/ 11:1:47,00.0000000,00.0000000,00.0000000
11:01:48,1,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,5031,1,-1,17,0,0,0,6,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.736,0,0,0,23,0,226,0,100,1,-106,-103,-104,-104,-106,-103,-104,-104,17,17,17,17,17,17,17,17,26,19,18,15,26,19,18,15,0,-101,-101,-101,-105,-101,-101,-101,-105,-101.7082,0,-101,-101,-101,-105,-101,-101,-101,-105,-101.7082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,-117,-119,-115,-114,-117,-119,-115,-114,0,0,0,0,0,0,0,0,0,0,2018/7/31/ 11:1:48,00.0000000,00.0000000,00.0000000
11:01:49,1,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,5031,1,1,16,0,0,0,6,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.736,0,0,0,23,0,226,0,100,1,-106,-104,-105,-106,-106,-104,-105,-106,17,17,16,15,17,17,16,15,25,17,21,24,25,17,21,24,0,-100,-106,-102,-102,-100,-106,-102,-102,-102.0185,0,-100,-106,-102,-102,-100,-106,-102,-102,-102.0185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,-115,-118,-115,-121,-115,-118,-115,-121,0,0,0,0,0,0,0,0,0,0,2018/7/31/ 11:1:49,00.0000000,00.0000000,00.0000000
11:01:50,1,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,5031,1,-1,17,0,0,0,6,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.736,0,0,0,22,0,226,0,100,1,-107,-105,-104,-104,-107,-105,-104,-104,15,15,17,17,15,15,17,17,14,21,41,21,14,21,41,21,0,-106,-102,-99,-99,-106,-102,-99,-99,-100.7058,0,-106,-102,-99,-99,-106,-102,-99,-99,-100.7058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,-116,-118,-112,-116,-116,-118,-112,-116,0,0,0,0,0,0,0,0,0,0,2018/7/31/ 11:1:50,00.0000000,00.0000000,00.0000000
11:01:51,1,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,5031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,226,0,100,1,-106,-104,-104,-104,-106,-104,-104,-104,16,16,16,17,16,16,16,17,25,19,25,32,25,19,25,32,0,-101,-101,-101,-100,-101,-101,-101,-100,-100.7276,0,-101,-101,-101,-100,-101,-101,-101,-100,-100.7276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,-118,-114,-116,-112,-118,-114,-116,-112,0,0,0,0,0,0,0,0,0,0,2018/7/31/ 11:1:51,00.0000000,00.0000000,00.0000000
11:01:52,1,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,5031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.864,0,0,0,23,0,226,0,100,1,-105,-101,-102,-104,-105,-101,-102,-104,17,19,19,17,17,19,19,17,25,21,18,15,25,21,18,15,0,-101,-97,-98,-105,-101,-97,-98,-105,-99.30821,0,-101,-97,-98,-105,-101,-97,-98,-105,-99.30821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,-124,-113,-113,-117,-124,-113,-113,-117,0,0,0,0,0,0,0,0,0,0,2018/7/31/ 11:1:52,00.0000000,00.0000000,00.0000000
