code,name,p_change,price,change,open,high,low,preprice,pe,volratio,turnover,range,volume,selling,buying,amount,totals,industry,area,floats,fvalues,abvalues,avgprice,strength,activity,avgturnover,attack,interval3,interval6
300066,三川智慧,10.1,5.34,0.49,5.21,5.34,5.08,4.85,65.54,6.18,14.19,5.36,1413318.0,917450.0,495868.0,747806720.0,10.4,电器仪表,江西,9.96,53.19,55.54,5.29,11.04,1855.0,0.0076,5.12,,
601208,东材科技,10.09,5.02,0.46,4.81,5.02,4.74,4.56,322.12,1.37,0.99,6.14,62273.0,44765.0,17507.0,30968450.0,6.27,化工原料,四川,6.27,31.46,31.46,4.97,10.49,664.0,0.0015,5.91,,
300167,迪威迅,10.07,7.43,0.68,7.43,7.43,7.43,6.75,0.0,0.33,1.38,0.0,41481.0,36391.0,5089.0,30820226.0,3.0,通信设备,深圳,3.0,22.31,22.31,7.43,11.01,523.0,0.0026,0.0,,
300029,天龙光电,10.07,7.43,0.68,7.43,7.43,7.06,6.75,0.0,2.02,11.83,5.48,236504.0,202329.0,34174.0,175271072.0,2.0,专用机械,江苏,2.0,14.86,14.86,7.41,11.01,865.0,0.0137,5.24,,
600366,宁波韵升,10.06,8.53,0.78,7.5,8.53,7.41,7.75,19.82,1.95,7.67,14.45,758952.0,463144.0,295807.0,615059904.0,9.89,电器仪表,浙江,9.89,84.37,84.37,8.1,10.47,2425.0,0.0032,15.11,,
300224,正海磁材,10.06,7.0,0.64,6.23,7.0,6.16,6.36,207.73,2.24,3.4,13.21,250070.0,115449.0,134620.0,167970688.0,8.2,元器件,山东,7.36,51.52,57.42,6.72,11.0,2577.0,0.0013,13.64,,
300330,华虹计通,10.06,9.08,0.83,8.39,9.08,8.3,8.25,4737.39,3.5,6.06,9.45,101668.0,63234.0,38433.0,90831048.0,1.68,软件服务,上海,1.68,15.23,15.25,8.93,10.99,1199.0,0.0051,9.4,,
002436,兴森科技,10.06,5.8,0.53,5.8,5.8,5.8,5.27,58.26,0.38,0.89,0.0,111717.0,97754.0,13963.0,64796052.0,14.88,元器件,深圳,12.62,73.19,86.3,5.8,10.99,1177.0,0.0008,0.0,,
600734,实达集团,10.06,9.85,0.9,9.85,9.85,9.85,8.95,0.0,0.32,1.32,0.0,46967.0,42690.0,4277.0,46262908.0,6.24,电脑设备,福建,3.55,34.94,61.42,9.85,10.46,896.0,0.0015,0.0,,
002593,日上集团,10.05,4.16,0.38,3.78,4.16,3.59,3.78,75.17,2.67,4.2,15.08,195847.0,91049.0,104797.0,77126832.0,7.01,汽车配件,福建,4.67,19.41,29.17,3.94,10.99,1995.0,0.0021,15.88,,
000021,深科技,10.05,8.76,0.8,8.19,8.76,8.06,7.96,31.03,3.39,5.3,8.79,779471.0,324348.0,455122.0,664144768.0,14.71,电脑设备,深圳,14.69,128.72,128.88,8.52,10.98,4326.0,0.0012,8.68,,
300475,聚隆科技,10.05,11.17,1.02,11.17,11.17,11.17,10.15,29.14,0.11,0.48,0.0,6213.0,5449.0,764.0,6940189.0,2.0,专用机械,安徽,1.29,14.41,22.34,11.17,10.98,282.0,0.0017,0.0,,
600980,北矿科技,10.04,14.36,1.31,12.57,14.36,12.11,13.05,55.39,2.87,11.49,17.24,174921.0,86675.0,88246.0,237357328.0,1.55,元器件,北京,1.52,21.86,22.29,13.57,10.44,3168.0,0.0036,18.58,,
300460,惠伦晶体,10.04,9.43,0.86,8.73,9.43,8.73,8.57,0.0,1.71,2.49,8.17,41936.0,29043.0,12892.0,38842584.0,1.68,元器件,广东,1.68,15.87,15.87,9.26,10.97,837.0,0.003,8.02,,
000062,深圳华强,10.04,15.68,1.43,15.0,15.68,14.59,14.25,34.76,3.54,2.75,7.65,287618.0,140137.0,147481.0,444157280.0,10.46,批发业,深圳,10.45,163.8,164.0,15.44,10.97,3551.0,0.0008,7.47,,
600584,长电科技,10.03,12.61,1.15,12.5,12.61,12.5,11.46,0.0,0.6,2.41,0.96,237560.0,175846.0,61713.0,299083904.0,16.03,半导体,江苏,9.85,124.15,202.12,12.59,10.44,1693.0,0.0014,0.88,,
600360,华微电子,10.03,6.36,0.58,6.08,6.36,5.92,5.78,97.58,3.06,8.46,7.61,808045.0,506022.0,302023.0,508645376.0,9.64,半导体,吉林,9.55,60.74,61.33,6.29,10.44,2437.0,0.0035,7.43,,
603890,春秋电子,10.03,11.52,1.05,10.42,11.52,10.4,10.47,37.54,1.19,13.4,10.7,181519.0,85349.0,96170.0,199193392.0,2.69,机械基件,江苏,1.35,15.61,30.93,10.97,10.43,3099.0,0.0043,10.77,,
300566,激智科技,10.03,17.12,1.56,16.11,17.12,15.8,15.56,62.48,6.18,13.64,8.48,128983.0,90304.0,38679.0,220245872.0,1.55,元器件,浙江,0.95,16.19,26.57,17.08,10.96,1230.0,0.0111,8.35,,
300127,银河磁体,10.02,14.49,1.32,12.81,14.49,12.52,13.17,31.51,2.73,8.13,14.96,184704.0,85573.0,99130.0,251630784.0,3.23,元器件,四川,2.27,32.91,46.82,13.62,10.96,2798.0,0.0029,15.73,,
000970,中科三环,10.02,10.87,0.99,9.71,10.87,9.65,9.88,65.46,2.29,6.14,12.35,653530.0,313375.0,340154.0,682407360.0,10.65,元器件,北京,10.65,115.79,115.79,10.44,10.95,4125.0,0.0015,12.64,,
002185,华天科技,10.02,5.6,0.51,5.6,5.6,5.6,5.09,179.11,0.76,1.84,0.0,391869.0,357250.0,34619.0,219446720.0,21.31,半导体,甘肃,21.3,119.3,119.34,5.6,10.95,1959.0,0.0009,0.0,,
300598,诚迈科技,10.02,31.85,2.9,31.85,31.85,31.85,28.95,0.0,0.17,1.35,0.0,6534.0,5060.0,1474.0,20811490.0,0.8,软件服务,江苏,0.48,15.4,25.48,31.85,10.95,270.0,0.005,0.0,,
002017,东信和平,10.02,13.51,1.23,12.6,13.51,12.1,12.28,183.02,1.58,8.33,11.48,371728.0,227815.0,143913.0,490736064.0,4.46,通信设备,广东,4.46,60.32,60.32,13.2,10.95,2786.0,0.003,11.65,,
002388,新亚制程,10.02,6.81,0.62,6.81,6.81,6.68,6.19,103.95,2.65,3.39,2.1,135496.0,116671.0,18824.0,92252976.0,5.04,元器件,深圳,4.0,27.21,34.31,6.81,10.95,1020.0,0.0033,1.95,,
600776,东方通信,10.01,22.52,2.05,20.62,22.52,19.86,20.47,497.52,1.09,4.52,12.99,432325.0,289454.0,142871.0,937506624.0,12.56,通信设备,浙江,9.56,215.29,282.85,21.69,10.42,3657.0,0.0012,13.39,,
300366,创意信息,10.01,9.12,0.83,8.29,9.12,8.15,8.29,43.95,1.61,8.06,11.7,259747.0,151822.0,107924.0,229080640.0,5.26,软件服务,四川,3.22,29.37,47.93,8.82,10.95,2063.0,0.0039,11.9,,
300397,天和防务,10.01,19.89,1.81,18.78,19.89,18.05,18.08,53.35,1.96,11.14,10.18,171942.0,96066.0,75876.0,329247456.0,2.4,通信设备,陕西,1.54,30.71,47.74,19.15,10.95,2341.0,0.0048,10.19,,
002812,恩捷股份,10.01,55.07,5.01,51.98,55.07,50.83,50.06,30.73,2.37,3.08,8.47,39189.0,15673.0,23516.0,210309120.0,4.74,广告包装,云南,1.27,70.01,260.96,53.67,10.94,2954.0,0.001,8.34,,
002119,康强电子,10.01,15.72,1.43,15.35,15.72,15.01,14.29,43.37,0.62,8.39,4.97,237184.0,154648.0,82535.0,370066528.0,2.89,半导体,浙江,2.83,44.44,45.38,15.6,10.94,1386.0,0.0061,4.73,,
300613,富瀚微,10.01,93.34,8.49,86.43,93.34,84.58,84.85,0.0,4.18,9.31,10.32,12049.0,5553.0,6495.0,107936216.0,0.44,半导体,上海,0.13,12.08,41.48,89.58,10.94,1810.0,0.0051,10.36,,
603267,鸿远电子,10.01,38.81,3.53,38.81,38.81,38.81,35.28,18.94,7.32,0.43,0.0,1758.0,1677.0,80.0,6820858.0,1.65,元器件,北京,0.41,16.04,64.17,38.81,10.41,218.0,0.002,0.0,,
300663,科蓝软件,10.01,38.81,3.53,35.79,38.81,35.4,35.28,0.0,1.18,8.59,9.67,105717.0,63802.0,41915.0,396116992.0,2.01,软件服务,北京,1.23,47.79,78.19,37.47,10.94,2433.0,0.0035,9.63,,
603738,泰晶科技,10.0,16.17,1.47,16.17,16.17,16.17,14.7,0.0,1.31,7.42,0.0,43578.0,43079.0,498.0,70464848.0,1.59,元器件,湖北,0.59,9.5,25.67,16.17,10.41,590.0,0.0126,0.0,,
300777,中简科技,10.0,10.56,0.96,10.56,10.56,10.56,9.6,43.33,0.0,0.04,0.0,162.0,141.0,20.0,170597.0,4.0,化纤,江苏,0.4,4.23,42.24,10.56,10.93,26.0,0.0016,0.0,,
300776,帝尔激光,10.0,91.41,8.31,91.41,91.41,91.41,83.1,20.19,0.9,0.13,0.0,215.0,192.0,23.0,1965315.0,0.66,专用机械,湖北,0.17,15.12,60.45,91.41,10.93,52.0,0.0025,0.0,,
300748,金力永磁,10.0,25.96,2.36,23.0,25.96,22.7,23.6,101.79,2.04,29.76,13.81,123794.0,58862.0,64931.0,303885472.0,4.13,元器件,江西,0.42,10.8,107.32,24.55,10.93,2870.0,0.0104,14.36,,
300647,超频三,10.0,14.96,1.36,13.8,14.96,13.69,13.6,160.02,0.91,5.61,9.34,43908.0,31476.0,12432.0,64710228.0,2.38,元器件,深圳,0.78,11.72,35.6,14.74,10.93,887.0,0.0063,9.28,,
300536,农尚环境,10.0,18.15,1.65,16.88,18.15,16.83,16.5,156.42,0.96,13.96,8.0,85267.0,41214.0,44053.0,150285760.0,1.68,建筑施工,湖北,0.61,11.09,30.42,17.63,10.93,1524.0,0.0092,7.84,,
300279,和晶科技,10.0,5.83,0.53,5.39,5.83,5.39,5.3,57.48,0.44,1.13,8.3,38115.0,35530.0,2584.0,22142152.0,4.49,元器件,江苏,3.39,19.74,26.17,5.81,10.93,542.0,0.0021,8.16,,
