code,name,date,bamount,samount,type
300435,中泰股份,2019-05-20,699.59,2973.99,连续三个交易日内，跌幅偏离值累计达20%的证券
002953,日丰股份,2019-05-20,0.0,372.19,连续三个交易日内，日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的股票
002953,日丰股份,2019-05-20,0.0,372.19,换手率达20%的证券
002812,恩捷股份,2019-05-20,1678.36,0.0,涨幅偏离值达7%的证券
002385,大北农,2019-05-20,1398.23,0.0,跌幅偏离值达7%的证券
002192,融捷股份,2019-05-20,0.0,1868.47,连续三个交易日内，跌幅偏离值累计达20%的证券
000969,安泰科技,2019-05-20,0.0,285.51,振幅值达15%的证券
000831,五矿稀土,2019-05-20,5212.98,0.0,连续三个交易日内，涨幅偏离值累计达20%的证券
000831,五矿稀土,2019-05-20,5212.98,0.0,振幅值达15%的证券
000408,藏格控股,2019-05-20,813.0,3726.41,跌幅偏离值达7%的证券
000062,深圳华强,2019-05-20,0.0,1562.53,涨幅偏离值达7%的证券
000066,中国长城,2019-05-20,17394.65,0.0,涨幅偏离值达7%的证券
600278,东方创业,2019-05-20,0.0,1153.18,振幅值达15%的证券
600226,瀚叶股份,2019-05-20,309.02,0.0,跌幅偏离值达7%的证券
300777,中简科技,2019-05-20,17.06,3.55,连续三个交易日内，涨幅偏离值累计达20%的证券
600703,三安光电,2019-05-20,3804.87,23082.3,跌幅偏离值达7%的证券
300573,兴齐眼药,2019-05-20,2414.26,741.58,跌幅偏离值达7%的证券
300397,天和防务,2019-05-20,0.0,774.72,涨幅偏离值达7%的证券
000523,广州浪奇,2019-05-17,484.81,701.38,振幅值达15%的证券
603267,鸿远电子,2019-05-17,0.0,27.14,连续三个交易日内，涨幅偏离值累计达20%的证券
600989,宝丰能源,2019-05-17,0.0,8040.53,换手率达20%的证券
600989,宝丰能源,2019-05-17,0.0,8040.53,振幅值达15%的证券
600446,金证股份,2019-05-17,0.0,10116.7,跌幅偏离值达7%的证券
300325,德威新材,2019-05-17,3730.3,3713.79,连续三个交易日内，涨幅偏离值累计达20%的证券
300239,东宝生物,2019-05-17,0.0,2879.08,连续三个交易日内，涨幅偏离值累计达20%的证券
002450,*ST康得,2019-05-17,0.0,690.03,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
002049,紫光国微,2019-05-17,11197.9,0.0,涨幅偏离值达7%的证券
002356,*ST赫美,2019-05-16,44.16,31.08,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
000970,中科三环,2019-05-16,720.66,0.0,涨幅偏离值达7%的证券
000969,安泰科技,2019-05-16,0.0,1032.03,连续三个交易日内，涨幅偏离值累计达20%的证券
000831,五矿稀土,2019-05-16,0.0,551.02,涨幅偏离值达7%的证券
000758,中色股份,2019-05-16,0.0,768.54,涨幅偏离值达7%的证券
000716,黑芝麻,2019-05-16,2699.66,0.0,跌幅偏离值达7%的证券
000523,广州浪奇,2019-05-16,2978.3,2277.32,连续三个交易日内，涨幅偏离值累计达20%的证券
000589,贵州轮胎,2019-05-16,999.94,0.0,换手率达20%的证券
000589,贵州轮胎,2019-05-16,999.94,0.0,振幅值达15%的证券
600614,*ST鹏起,2019-05-16,0.0,170.56,连续三个交易日内，跌幅偏离值累计达到15%的ST证券、*ST证券和未完成股改证券
603317,天味食品,2019-05-16,2369.43,1783.35,换手率达20%的证券
300778,新城市,2019-05-16,0.0,440.33,换手率达20%的证券
601908,京运通,2019-05-16,0.0,111.72,涨幅偏离值达7%的证券
300761,立华股份,2019-05-16,1119.28,0.0,涨幅偏离值达7%的证券
300696,爱乐达,2019-05-16,0.0,238.85,涨幅偏离值达7%的证券
300576,容大感光,2019-05-16,399.71,0.0,换手率达20%的证券
300464,星徽精密,2019-05-16,0.0,235.05,跌幅偏离值达7%的证券
300435,中泰股份,2019-05-16,0.0,813.6,振幅值达15%的证券
300325,德威新材,2019-05-16,0.0,2282.34,涨幅偏离值达7%的证券
300122,智飞生物,2019-05-16,1789.72,0.0,涨幅偏离值达7%的证券
300292,吴通控股,2019-05-16,3999.87,0.0,换手率达20%的证券
002766,*ST索菱,2019-05-16,0.0,229.29,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
002481,双塔食品,2019-05-16,0.0,2208.28,换手率达20%的证券
002481,双塔食品,2019-05-16,0.0,2208.28,振幅值达15%的证券
600703,三安光电,2019-05-15,2199.03,28969.63,跌幅偏离值达7%的证券
300274,阳光电源,2019-05-15,4999.7,4128.57,涨幅偏离值达7%的证券
002872,*ST天圣,2019-05-15,34.03,0.0,跌幅偏离值达7%的证券
002689,远大智能,2019-05-15,0.0,307.3,振幅值达15%的证券
002477,*ST雏鹰,2019-05-15,0.0,104.36,跌幅偏离值达7%的证券
002316,亚联发展,2019-05-15,0.0,2651.75,连续三个交易日内，涨幅偏离值累计达20%的证券
002316,亚联发展,2019-05-15,0.0,2651.75,涨幅偏离值达7%的证券
000568,泸州老窖,2019-05-15,15104.43,2090.92,涨幅偏离值达7%的证券
600167,联美控股,2019-05-14,0.0,9231.82,跌幅偏离值达7%的证券
300766,每日互动,2019-05-14,0.0,1715.87,振幅值达15%的证券
300766,每日互动,2019-05-14,0.0,1715.87,涨幅偏离值达7%的证券
300342,天银机电,2019-05-14,0.0,3621.52,连续三个交易日内，涨幅偏离值累计达20%的证券
300325,德威新材,2019-05-14,999.97,0.0,跌幅偏离值达7%的证券
002871,伟隆股份,2019-05-14,1130.78,1189.41,换手率达20%的证券
002835,同为股份,2019-05-14,0.0,116.83,连续三个交易日内，涨幅偏离值累计达20%的证券
002177,御银股份,2019-05-14,0.0,1178.86,涨幅偏离值达7%的证券
002103,广博股份,2019-05-14,0.0,1042.0,连续三个交易日内，涨幅偏离值累计达20%的证券
002053,云南能投,2019-05-14,0.0,185.69,振幅值达15%的证券
000975,银泰资源,2019-05-14,3721.44,0.0,涨幅偏离值达7%的证券
000523,广州浪奇,2019-05-14,1191.46,487.24,涨幅偏离值达7%的证券
000062,深圳华强,2019-05-14,2399.02,212.76,涨幅偏离值达7%的证券
603508,思维列控,2019-05-14,1938.02,5541.31,连续三个交易日内，涨幅偏离值累计达20%的证券
600595,*ST中孚,2019-05-14,0.0,568.8,连续三个交易日内，跌幅偏离值累计达到15%的ST证券、*ST证券和未完成股改证券
600410,华胜天成,2019-05-14,0.0,5710.95,连续三个交易日内，涨幅偏离值累计达20%的证券
