broker,count,bamount,bcount,samount,scount,top3
广发证券股份有限公司梅州梅江二路证券营业部,1,371.84,1,0.0,0,江南水务
海通证券股份有限公司青岛湛山一路营业部,1,6603.01,1,0.0,0,赛轮轮胎
华泰证券股份有限公司无锡永乐路证券营业部,1,1324.29,1,0.0,0,贵绳股份
东莞证券股份有限公司深圳后海中心路证券营业部,1,319.29,1,0.0,0,江南水务
国信证券股份有限公司广州东风中路证券营业部,6,1656.58,1,1538.2,5,"赛轮轮胎,广州浪奇,中简科技,"
广发证券股份有限公司武汉建设大道证券营业部,2,1597.21,2,0.0,0,"赛轮轮胎,*ST康得"
国泰君安证券股份有限公司襄阳襄城西街证券营业部,6,3302.78,5,774.5,1,"泰晶科技,博彦科技,英洛华,"
东方证券股份有限公司上海普陀区云岭东路证券营业部,1,248.78,1,0.0,0,江南水务
恒泰证券股份有限公司宁波甬江大道证券营业部,3,4223.58,3,0.0,0,"复旦复华,*ST康得,*ST欧浦"
沪股通专用,19,34480.96,10,38154.32,9,"金证股份,三安光电,长园集团,"
东莞证券股份有限公司浙江分公司,7,2461.09,5,1055.5,2,"东宝生物,辉丰股份,嘉欣丝绸,"
东兴证券股份有限公司南平滨江中路证券营业部,3,430.08,2,209.71,1,"天音控股,江南水务,玉龙股份"
华鑫证券有限责任公司南平解放路证券营业部,8,14874.99,6,3996.17,2,"二六三,派生科技,复旦复华,"
国信证券股份有限公司广州天河北路证券营业部,2,879.77,2,0.0,0,"赛轮轮胎,新农开发"
湘财证券股份有限公司武汉友谊大道证券营业部,2,1328.59,2,0.0,0,"博彦科技,贵绳股份"
第一创业证券股份有限公司杭州金城路证券营业部,3,516.55,2,276.04,1,"星徽精密,江南水务"
华泰证券股份有限公司厦门厦禾路证券营业部,2,1401.65,1,3074.26,1,"复旦复华,瑞普生物"
上海证券有限责任公司苏州干将西路证券营业部,3,1181.76,3,0.0,0,"贵绳股份,京运通,天音控股"
东方证券股份有限公司深圳金田路证券营业部,8,8275.38,5,5166.67,3,"三川智慧,复旦复华,广博股份,"
华泰证券股份有限公司南京中华路证券营业部,17,13736.13,9,11154.0,8,"吴通控股,丰乐种业,宏达电子,"
方正证券股份有限公司临湘河西南路证券营业部,1,0.0,0,413.07,1,江南水务
五矿证券有限公司杭州市心北路证券营业部,1,1026.47,1,0.0,0,联美控股
海通证券股份有限公司宁波中山东路证券营业部,1,0.0,0,2161.64,1,贵绳股份
华泰证券股份有限公司无锡解放西路证券营业部,3,1393.22,2,706.16,1,"复旦复华,绿康生化,华星创业"
东方证券股份有限公司成都益州大道证券营业部,4,1890.05,2,1433.92,2,"天银机电,博通集成,赛轮轮胎"
方正证券股份有限公司岳阳东茅岭证券营业部,1,0.0,0,331.53,1,江南水务
方正证券股份有限公司苍南龙港大道证券营业部,1,753.68,1,0.0,0,联美控股
湘财证券股份有限公司北京朝外大街证券营业部,2,346.71,1,1165.09,1,"巴安水务,贵绳股份"
天风证券股份有限公司杭州教工路证券营业部,3,1405.55,2,681.25,1,"宏达电子,金力永磁,赛轮轮胎"
国金证券股份有限公司上海浦东新区芳甸路证券营业部,2,0.0,0,2093.81,2,"天威视讯,复旦复华"
平安证券股份有限公司上海分公司,2,344.98,1,288.53,1,"容大感光,江南水务"
中信证券股份有限公司杭州新天地证券营业部,2,295.43,1,1226.25,1,"联美控股,全柴动力"
华泰证券股份有限公司江阴分公司,3,0.0,0,1461.24,3,"庄园牧场,天和防务,江南水务"
平安证券股份有限公司银川凤凰北街证券营业部,22,17535.4,15,4620.61,7,"宝丰能源,宏辉果蔬,航天通信,"
招商证券股份有限公司宁波江澄北路证券营业部,1,0.0,0,1149.23,1,贵绳股份
西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,231,189263.47,130,142682.79,101,"宏辉果蔬,华胜天成,美锦能源,"
南京证券股份有限公司江阴人民中路证券营业部,1,0.0,0,214.04,1,江南水务
方正证券股份有限公司义乌北门街证券营业部,1,0.0,0,459.59,1,贵绳股份
开源证券股份有限公司榆林神木证券营业部,1,0.0,0,499.68,1,复旦复华
财通证券股份有限公司温岭中华路证券营业部,9,3228.97,4,4326.3,5,"容大感光,亚联发展,新晨科技,"
第一创业证券股份有限公司客户资产管理部,1,0.0,0,2996.72,1,联美控股
财通证券股份有限公司杭州环城北路证券营业部,7,1355.54,2,3289.32,5,"宏达电子,远大智能,复旦复华,"
华龙证券股份有限公司上海大渡河路证券营业部,1,0.0,0,488.87,1,复旦复华
