Attendance,AvgPeople,CinemaName,RowNum,TodayAudienceCount,TodayBox,TodayShowCount,price
14.347422,31.55,广州飞扬影城（正佳分店）,1,1956,99792.28,62,51.02
14.791635,26.72,金逸北京大悦城IMAX店,2,1229,89069.21,46,72.47
31.300561,39.41,首都电影院昌平店,3,2128,86877.45,54,40.83
14.799454,19.55,北京寰映合生汇店,4,1134,84173.25,58,74.23
23.906960,25.13,长沙市中影星美国际影城万家丽店,5,2312,83969.97,92,36.32
22.248939,31.46,福州仓山万达广场店,6,1573,81691.78,50,51.93
9.286813,19.23,Jackie Chan北京耀莱,7,1846,80601.64,96,43.66
20.334214,32.23,长沙横店潇湘王府井影城,8,2385,79512.23,74,33.34
78.342420,85.52,茶陵县大千国际影城,9,1796,78919.00,21,43.94
12.944523,18.62,首都电影院西单店,10,1378,78856.33,74,57.23
25.964517,52.19,中影国际影城武汉光谷天河店,11,2766,75935.59,53,27.45
21.475826,28.13,金逸影城北京中关村店,12,1266,73180.83,45,57.80
12.669385,15.99,德纳国际影城杭州萧山店,13,1423,72241.71,89,50.77
20.429493,32.14,中影国际影城珠海华发2店,14,1896,71880.16,59,37.91
12.750498,28.23,广州飞扬影城,15,1496,71870.47,53,48.04
17.874675,27.32,厦门湖里万达广场店,16,1448,70514.93,53,48.70
16.789051,23.01,南京新街口国际影城,17,2002,69774.01,87,34.85
7.910369,13.80,CGV影城 深圳壹方城店,18,966,69618.14,70,72.07
23.575813,31.68,海上明珠国际影城成都银泰城店,19,1584,68709.03,50,43.38
15.369262,22.01,宁波博纳国际影城（北仑店）,20,1629,68645.77,74,42.14
11.728654,22.18,深圳市博纳国际影城海航城IMAX店,21,976,68225.11,44,69.90
12.811111,21.35,CGV影城 上海七宝店,22,1153,67059.21,54,58.16
20.523928,34.45,中影国际影城北京昌平永旺店,23,1516,66589.46,44,43.92
19.102577,27.83,武汉博纳国际电影城,24,1976,66540.72,71,33.67
10.732959,16.85,北京通州万达广场店,25,1129,66468.50,67,58.87
14.264592,21.85,武商摩尔国际电影城,26,2185,66223.72,100,30.31
10.566546,17.63,UME影城（北京双井店）,27,987,66085.51,56,66.96
17.830860,25.99,武汉汉街万达广场店,28,1793,65805.38,69,36.70
20.263237,31.98,南昌红谷滩万达广场店,29,1791,65480.43,56,36.56
10.414201,20.80,金逸北京荟聚IMAX店,30,1144,64549.58,55,56.42
15.603298,26.63,广州白云万达广场店,31,1438,64246.56,54,44.68
25.495376,29.69,重庆万达影城大融城店,32,1930,62723.17,65,32.50
19.352568,26.02,兰州中心空间站IMAX影城,33,1275,62565.92,49,49.07
25.047253,48.90,长春吉视迅驰影城,34,2054,62091.15,42,30.23
26.234150,20.49,广州市德金影院,35,1516,61409.40,74,40.51
14.186636,23.54,成都金牛万达广场店,36,1483,60273.09,63,40.64
22.450257,31.49,贵阳万达影城中大广场店,37,1165,60168.95,37,51.65
15.089855,23.66,成都锦华万达广场店,38,1514,60116.02,64,39.71
18.135511,22.20,成都太平洋电影城,39,1776,59992.55,80,33.78
15.226757,26.86,东莞虎门万达广场店,40,1343,59044.52,50,43.96
10.676899,20.65,深圳市CINESKY新天影院(壹方天地IMAX店),41,1177,58711.78,57,49.88
10.078830,21.54,卢米埃北京长楹天街IMAX影城,42,840,58495.85,39,69.64
23.507462,35.00,武汉银兴乐天影城南湖店,43,1890,58426.88,54,30.91
15.880503,21.04,UME影城（重庆渝中店）,44,1515,58125.09,72,38.37
21.687344,29.13,呼和浩特市横店影视电影城,45,1748,58092.15,60,33.23
13.772151,16.00,中瑞影城福州红星美凯龙,46,1248,58043.42,78,46.51
13.242090,23.69,济南高新万达广场店,47,1232,57953.93,52,47.04
12.717077,22.46,CGV影城 长沙德思勤店,48,1168,57723.59,52,49.42
14.982016,26.56,厦门万达影城SM广场店,49,1089,57385.15,41,52.70
10.910852,20.85,成都百丽宫影城（太古里店）,50,1126,57299.86,54,50.89
17.701189,27.45,宁德万达广场店,51,1208,57282.53,44,47.42
18.516792,22.18,昆明万达影城同德广场店,52,1375,56649.79,62,41.20
7.596751,13.40,金逸福州宝龙IMAX店,53,1219,56362.37,91,46.24
21.614064,29.44,中影国际影城海口上邦店,54,2149,56320.87,73,26.21
15.963718,22.49,金逸广州海珠城IMAX店 ,55,1012,56190.38,45,55.52
23.295933,36.85,南昌华影国际影城,56,1769,56093.83,48,31.71
14.495063,21.81,贵阳沃美影城,57,1243,56019.50,57,45.07
7.912282,14.90,UME影城（北京华星店）,58,626,55555.70,42,88.75
20.015563,20.36,UME影城（重庆江北店）,59,1629,55310.04,80,33.95
7.709162,15.15,上海五角场万达广场店,60,1076,55265.69,71,51.36
20.726612,16.54,中瑞影城福州三坊七巷,61,1141,55193.43,69,48.37
22.741219,33.97,福清万达广场店,62,1121,55133.29,33,49.18
15.028571,35.07,北京枫花园影院,63,526,54833.33,15,104.25
13.216978,28.16,巨幕影城（武汉光谷广场资本大厦店）,64,1887,54728.28,67,29.00
5.734248,7.56,北京市金泉港国际影城,65,816,54077.81,108,66.27
15.622174,22.55,海口万达影城海航日月广场店,66,1308,53585.77,58,40.97
9.753671,17.79,深圳市百老汇电影中心影城,67,765,53560.69,43,70.01
7.978092,15.88,广州市捷登都会飞扬影城,68,1413,53439.96,89,37.82
9.579431,18.79,CGV影城 福州东二环店,69,1090,53077.48,58,48.69
14.200101,25.42,海口星轶影城（吾悦广场IMAX店）,70,1398,53008.86,55,37.92
10.902932,21.91,北京嘉华国际影城,71,1030,52944.73,47,51.40
15.093606,27.09,卢米埃温州万象城IMAX影城,72,1165,52763.04,43,45.29
9.667198,19.90,广州金逸--无锡光美金逸影城,73,1254,52602.32,63,41.95
60.721544,74.69,汕尾华影众乐影城,74,1195,52572.00,16,43.99
8.465786,21.67,深圳保利国际影城,75,1257,52537.30,58,41.80
20.279720,24.54,深圳娱艺影院UAKKmallY影城,76,957,52385.59,39,54.74
9.142123,14.71,卢米埃深圳九方IMAX影城,77,912,52043.69,62,57.07
16.230114,30.92,广州市花都区麦希国际影城,78,1515,51646.49,49,34.09
13.431142,21.14,杭州传奇奢华影城,79,1036,51583.33,49,49.79
16.493096,24.87,廊坊万达广场店,80,1318,51497.08,53,39.07
9.905035,19.49,南宁沃美影城,81,1072,51234.59,55,47.79
29.535888,43.07,春天国际影城(福州大学城店),82,1766,51083.48,41,28.93
