code,name,p_change,price,change,open,high,low,preprice,pe,volratio,turnover,range,volume,selling,buying,amount,totals,industry,area,floats,fvalues,abvalues,avgprice,strength,activity,avgturnover,attack,interval3,interval6
000727,华东科技,10.32,1.71,0.16,1.54,1.71,1.52,1.55,0.0,2.09,4.24,12.26,1243241.0,459705.0,783535.0,204571920.0,45.3,元器件,江苏,29.31,50.11,77.46,1.65,8.65,3382.0,0.0013,12.5,-6.56,-24.0
002005,德豪润达,10.19,2.92,0.27,2.6,2.92,2.58,2.65,282.01,2.3,3.19,12.83,403551.0,174773.0,228778.0,111818992.0,17.65,家用电器,广东,12.66,36.98,51.53,2.77,8.51,2300.0,0.0014,13.18,-9.6,-33.03
002619,艾格拉斯,10.14,4.02,0.37,3.61,4.02,3.61,3.65,15.88,2.22,4.98,11.23,696079.0,383274.0,312805.0,273425600.0,18.45,互联网,浙江,13.97,56.15,74.16,3.93,8.46,2378.0,0.0021,11.36,-2.43,-18.29
600163,中闽能源,10.13,3.37,0.31,3.06,3.37,3.01,3.06,26.15,4.02,0.61,11.76,60787.0,32462.0,28325.0,19729900.0,9.99,新型电力,福建,9.99,33.68,33.68,3.25,9.2,699.0,0.0009,11.96,-2.6,-12.01
300336,新文化,10.11,4.9,0.45,4.38,4.9,4.36,4.45,13.2,5.69,10.0,12.13,697264.0,399718.0,297545.0,333925184.0,8.06,影视音像,上海,6.98,34.18,39.51,4.79,8.44,2721.0,0.0037,12.39,-1.41,-30.79
300043,星辉娱乐,10.11,3.92,0.36,3.5,3.92,3.47,3.56,17.21,3.04,2.51,12.64,226972.0,157981.0,68991.0,86215128.0,12.44,文教休闲,广东,9.03,35.39,48.77,3.8,8.44,1601.0,0.0016,12.97,0.51,-22.53
600868,梅雁吉祥,10.11,3.05,0.28,2.7,3.05,2.7,2.77,236.95,1.44,2.66,12.64,505640.0,312454.0,193186.0,149029120.0,18.98,水力发电,广东,18.98,57.89,57.89,2.95,9.18,2485.0,0.0011,12.96,-3.79,-28.07
000058,深 赛 格,10.11,5.23,0.48,4.99,5.23,4.98,4.75,35.11,1.58,1.44,5.26,77664.0,61121.0,16542.0,40328660.0,12.36,元器件,深圳,5.38,28.14,64.62,5.19,8.43,976.0,0.0015,5.02,-0.76,-23.31
600319,亚星化学,10.1,5.45,0.5,4.89,5.45,4.85,4.95,122.9,1.32,9.84,12.12,310441.0,162404.0,148036.0,164930320.0,3.16,化工原料,山东,3.16,17.2,17.2,5.31,9.17,1924.0,0.0051,12.37,-3.02,-35.96
002489,浙江永强,10.1,3.27,0.3,2.9,3.27,2.88,2.97,0.0,0.86,1.14,13.13,212950.0,155069.0,57880.0,67680040.0,21.76,家居用品,浙江,18.7,61.16,71.15,3.18,8.42,1526.0,0.0007,13.54,2.19,-22.7
000691,亚太实业,10.1,5.67,0.52,5.67,5.67,5.67,5.15,118.92,0.61,1.92,0.0,55779.0,43413.0,12365.0,31626478.0,3.23,区域地产,甘肃,2.9,16.47,18.33,5.67,8.42,229.0,0.0084,0.0,50.4,-4.38
