code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
000034,神州数码,-5.7811,27230.00,5174.75,22055.26,日跌幅偏离值达到7%的前五只证券,0.11,0.46,2018-11-13
000533,万家乐,9.9398,6081.80,3789.87,2291.93,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.12,0.07,2018-11-13
000587,金洲慈航,10.0694,6743.30,3659.92,3083.37,日涨幅偏离值达到7%的前五只证券,0.15,0.13,2018-11-13
000622,恒立实业,10.0115,9340.68,3951.93,5388.75,日涨幅偏离值达到7%的前五只证券,0.06,0.08,2018-11-13
000622,恒立实业,10.0115,32778.14,9692.49,23085.66,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.05,0.11,2018-11-13
000638,万方发展,9.9715,9217.97,5702.03,3515.94,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.25,0.15,2018-11-13
000666,经纬纺机,-10.0184,1191.99,176.12,1015.87,日跌幅偏离值达到7%的前五只证券,0.15,0.89,2018-11-13
000666,经纬纺机,-10.0184,1393.74,195.52,1198.22,连续三个交易日内，跌幅偏离值累计达到20%的证券,0.14,0.84,2018-11-13
000673,当代东方,10.0707,10114.63,5614.02,4500.62,日涨幅偏离值达到7%的前五只证券,0.10,0.08,2018-11-13
000727,华东科技,10.3226,6361.10,3776.80,2584.31,日涨幅偏离值达到7%的前五只证券,0.18,0.13,2018-11-13
000966,长源电力,10.0286,10063.64,3366.37,6697.27,日涨幅偏离值达到7%的前五只证券,0.08,0.16,2018-11-13
002054,德美化工,10.0654,8283.40,4352.50,3930.90,日涨幅偏离值达到7%的前五只证券,0.07,0.06,2018-11-13
002072,凯瑞德,6.6757,10955.88,5662.25,5293.64,日换手率达到20%的前五只证券,0.12,0.11,2018-11-13
002147,新光圆成,10.0787,65167.77,16951.26,48216.50,日振幅值达到15%的前五只证券,0.12,0.33,2018-11-13
002147,新光圆成,10.0787,65167.77,16951.26,48216.50,日涨幅偏离值达到7%的前五只证券,0.12,0.33,2018-11-13
002147,新光圆成,10.0787,65167.77,16951.26,48216.50,日换手率达到20%的前五只证券,0.12,0.33,2018-11-13
002147,新光圆成,10.0787,65167.77,16951.26,48216.50,日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的证券,0.12,0.33,2018-11-13
002485,希努尔,-9.9859,450.94,105.60,345.34,日跌幅偏离值达到7%的前五只证券,0.31,1.00,2018-11-13
002503,搜于特,9.8859,9968.04,3156.86,6811.18,日涨幅偏离值达到7%的前五只证券,0.12,0.25,2018-11-13
002575,群兴玩具,9.9738,12887.01,5598.38,7288.62,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.19,0.25,2018-11-13
002619,艾格拉斯,10.137,7694.44,4679.78,3014.66,日涨幅偏离值达到7%的前五只证券,0.17,0.11,2018-11-13
002650,加加食品,10.0756,7254.81,4805.22,2449.58,日涨幅偏离值达到7%的前五只证券,0.19,0.10,2018-11-13
002888,惠威科技,1.5695,11861.27,6747.84,5113.44,日换手率达到20%的前五只证券,0.26,0.19,2018-11-13
002937,兴瑞科技,3.2553,3766.83,2126.41,1640.41,日换手率达到20%的前五只证券,0.05,0.04,2018-11-13
002940,昂利康,-2.1657,6391.65,2967.51,3424.14,日换手率达到20%的前五只证券,0.06,0.06,2018-11-13
200018,神州B,7.7465,594.77,382.42,212.35,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.34,0.19,2018-11-13
200058,深赛格B,8.6792,227.08,109.06,118.03,日涨幅偏离值达到7%的前五只证券,0.24,0.26,2018-11-13
300027,华谊兄弟,10,9442.26,7256.99,2185.27,日涨幅偏离值达到7%的前五只证券,0.30,0.09,2018-11-13
300104,乐视网,10.0592,20603.08,13675.49,6927.59,日涨幅偏离值达到7%的前五只证券,0.12,0.06,2018-11-13
300237,美晨生态,4.0161,32399.59,13867.83,18531.76,日振幅值达到15%的前五只证券,0.30,0.39,2018-11-13
300251,光线传媒,10.0536,25454.48,15754.31,9700.17,日涨幅偏离值达到7%的前五只证券,0.23,0.14,2018-11-13
300299,富春股份,10.0213,8684.43,5583.48,3100.95,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.23,0.13,2018-11-13
300336,新文化,10.1124,13280.83,7332.83,5948.00,日涨幅偏离值达到7%的前五只证券,0.22,0.18,2018-11-13
300505,川金诺,9.9897,9728.82,5126.73,4602.09,日涨幅偏离值达到7%的前五只证券,0.11,0.10,2018-11-13
300505,川金诺,9.9897,9728.82,5126.73,4602.09,日换手率达到20%的前五只证券,0.11,0.10,2018-11-13
300525,博思软件,10.0135,10849.39,6803.34,4046.05,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.36,0.22,2018-11-13
300670,大烨智能,3.2207,4389.44,2318.18,2071.26,日换手率达到20%的前五只证券,0.07,0.06,2018-11-13
300730,科创信息,4.4393,5636.74,2911.07,2725.67,日换手率达到20%的前五只证券,0.08,0.08,2018-11-13
300742,越博动力,4.3662,6282.14,2260.70,4021.43,日换手率达到20%的前五只证券,0.06,0.11,2018-11-13
300748,金力永磁,1.0417,5408.88,1736.14,3672.74,日换手率达到20%的前五只证券,0.04,0.08,2018-11-13
600082,海泰发展,2.9466,6411.85,3302.20,3109.65,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,0.11,0.10,2018-11-13
600163,中闽能源,10.1307,1193.43,785.31,408.12,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.40,0.21,2018-11-13
600319,亚星化学,10.101,5163.10,2903.05,2260.05,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.18,0.14,2018-11-13
600393,粤泰股份,9.8859,12832.55,6365.45,6467.10,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.10,0.10,2018-11-13
600462,九有股份,3.5377,7859.95,4277.85,3582.10,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,0.06,0.05,2018-11-13
600868,梅雁吉祥,10.1083,7338.50,6520.82,817.67,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.44,0.05,2018-11-13
601162,天风证券,1.8759,21177.35,10257.80,10919.55,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.06,0.07,2018-11-13
603059,倍加洁,3.9954,7327.83,3644.61,3683.23,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.14,0.14,2018-11-13
603389,亚振家居,10.0179,6736.30,3299.22,3437.08,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.09,0.09,2018-11-13
900919,绿庭B股,10.0529,104.27,81.75,22.53,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.55,0.15,2018-11-13
