code,name,change,open,preclose,close,high,low,volume,amount
000001,上证指数,0.93,2600.5004,2630.5195,2654.8795,2666.4853,2597.3477,249282447,1896.0722
000002,Ａ股指数,0.93,2723.2022,2754.7211,2780.2229,2792.3889,2719.9126,248807565,1894.0306
000003,Ｂ股指数,1.03,276.135,276.5443,279.3845,280.4448,274.6377,474882,2.0416
000008,综合指数,0.73,2516.3075,2544.0485,2562.528,2577.7324,2514.5354,54619641,433.7618
000009,上证380,1.4,4038.0026,4083.3018,4140.5351,4160.0522,4029.7934,62188978,456.48
000010,上证180,0.86,7112.3679,7198.2131,7260.1817,7298.4728,7105.2543,75092357,723.2239
000011,基金指数,0.41,5629.7851,5652.8037,5675.9669,5688.8355,5626.4654,55376279,319.115
000012,国债指数,0.01,168.0077,167.9912,168.0053,168.0177,167.9898,195161,1.8803
000016,上证50,0.74,2415.2991,2444.9673,2462.9726,2474.8233,2413.7763,27681898,349.1418
000017,新综指,0.93,2195.6569,2221.0694,2241.6296,2251.4395,2193.0046,248785017,1893.6343
000300,沪深300,1.01,3164.9222,3205.1407,3237.3823,3254.7684,3161.0979,126493464,1256.0305
000905,中证500,1.83,4430.9498,4481.6881,4563.5351,4588.4964,4422.9479,128710363,849.8205
399001,深证成指,1.68,7733.109,7832.286,7963.66,8008.113,7718.678000000001,35381538489,2659.6751
399002,深成指R,1.68,9347.521999999999,9467.404,9626.205,9679.938,9330.079,15599611359,1283.543
399003,成份Ｂ指,1.16,4744.371,4778.51,4833.859,4855.899,4722.607,9125662,0.5433
399004,深证100R,1.53,4039.551,4094.906,4157.48,4181.545999999999,4032.092,4802192423,534.1329
399005,中小板指,1.38,5139.356,5220.355,5292.363,5325.939,5126.3820000000005,3361699764,346.1231
399006,创业板指,1.7,1356.6229999999998,1368.7910000000002,1392.055,1400.869,1353.6270000000002,2408650068,287.5028
399008,中小300,1.64,1002.982,1017.0939999999999,1033.772,1039.759,1001.061,8829379366,657.3111
399100,新 指 数,1.74,6093.397,6165.059,6272.068,6306.31,6082.029,34812736201,2641.4057
399101,中小板综,1.7,7861.547,7958.773,8093.807,8137.38,7846.311,15549827861,1134.4829
399106,深证综指,1.63,1345.736,1361.743,1383.9160000000002,1391.729,1343.16,35381538489,2659.6751
399107,深证Ａ指,1.63,1407.0510000000002,1423.8270000000002,1447.0220000000002,1455.2179999999998,1404.359,35345491780,2658.3862
399108,深证Ｂ指,1.4,892.847,896.221,908.7360000000001,910.57,889.1410000000001,36046709,1.2889
399333,中小板R,1.38,5714.254,5804.314,5884.376,5921.7080000000005,5699.829000000001,3361699764,346.1231
399606,创业板R,1.7,1421.125,1433.872,1458.2420000000002,1467.475,1417.987,2408650068,287.5028
