broker,count,bamount,bcount,samount,scount,top3
华鑫证券有限责任公司天津大港油田幸福路证券营业部,9,6244.89,8,991.6,1,"德美化工,九有股份,江泉实业,"
申港证券股份有限公司福建分公司,4,2379.36,2,5763.54,2,"大众公用,鲁信创投,天风证券"
万联证券股份有限公司成都分公司,8,1685.38,6,450.57,2,"日出东方,科创新源,南京聚隆,"
华鑫证券有限责任公司杭州飞云江路证券营业部,19,10271.23,11,8326.84,8,"群兴玩具,九有股份,德美化工,"
国融证券股份有限公司哈尔滨东八道街证券营业部,1,816.54,1,0.0,0,大众公用
华泰证券股份有限公司宁波柳汀街证券营业部,4,2228.56,3,1287.78,1,"九有股份,美尔雅"
中泰证券股份有限公司杭州五星路证券营业部,3,213.09,1,466.19,2,"日出东方,万方发展"
财富证券有限责任公司上海大连路证券营业部,1,816.01,1,0.0,0,大众公用
中国中投证券有限责任公司杭州环球中心证券营业部,17,6022.71,7,9742.49,10,"紫江企业,科创信息,金鹰股份,"
华鑫证券有限责任公司宁波沧海路证券营业部,4,579.29,2,1641.55,2,"九有股份,日出东方,寒锐钴业"
海通证券股份有限公司南京广州路营业部,14,6795.25,9,4365.37,5,"华仪电气,新朋股份,美尔雅,"
中国中投证券有限责任公司汉中滨江路证券营业部,4,3121.93,4,0.0,0,"中关村,钱江生化,华西股份,"
财通证券股份有限公司杭州体育馆证券营业部,18,8290.67,11,6640.47,7,"万方发展,复旦复华,群兴玩具,"
兴业证券股份有限公司成都航空路证券营业部,8,1859.4,4,2552.94,4,"九有股份,贤丰控股,科创信息,"
国金证券股份有限公司福州乌山西路证券营业部,1,410.69,1,0.0,0,大众公用
中信证券股份有限公司杭州杭大路证券营业部,3,309.38,2,469.18,1,"日出东方,金鹰股份,麦达数字"
国融证券股份有限公司杭州江晖路证券营业部,23,6824.17,14,4182.38,9,"粤泰股份,新日恒力,海顺新材,"
世纪证券有限责任公司深圳福虹路证券营业部,1,0.0,0,826.0,1,大众公用
西南证券股份有限公司四川分公司,3,0.0,0,3893.66,3,"长源电力,日出东方"
安信证券股份有限公司南昌胜利路证券营业部,13,22461.39,9,6332.05,4,"宏图高科,首航节能,天风证券,"
东北证券股份有限公司辽宁分公司,1,0.0,0,222.28,1,大众公用
东莞证券股份有限公司东莞黄江证券营业部,1,0.0,0,112.6,1,日出东方
华泰证券股份有限公司深圳红荔路证券营业部,3,0.0,0,970.49,3,"永吉股份,惠威科技,九有股份"
申万宏源证券有限公司上海闵行区吴中路证券营业部,1,0.0,0,210.05,1,大众公用
广发证券股份有限公司烟台环山路证券营业部,2,245.49,1,72.7,1,"中迪投资,日出东方"
方正证券股份有限公司苍南龙港大道证券营业部,2,171.72,1,168.99,1,"星徽精密,大众公用"
中国银河证券股份有限公司深圳景田证券营业部,1,0.0,0,279.05,1,九有股份
万联证券股份有限公司荆门长宁大道证券营业部,1,0.0,0,57.93,1,日出东方
中国银河证券股份有限公司苍南龙港大道证券营业部,1,0.0,0,147.85,1,大众公用
国泰君安证券股份有限公司长沙五一中路证券营业部,1,0.0,0,57.2,1,日出东方
申万宏源西部证券有限公司沈阳十一纬路证券营业部,2,1211.61,1,1270.23,1,德新交运
沪股通专用,8,2553.89,2,4441.33,6,"张江高科,宏图高科,粤泰股份,"
西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,145,55178.34,86,30158.1,59,"德新交运,亚夏汽车,创业黑马,"
中国中投证券有限责任公司沈阳浑南三路证券营业部,1,308.9,1,0.0,0,正裕工业
平安证券股份有限公司郑州经三路证券营业部,1,53.95,1,0.0,0,宏图高科
东莞证券股份有限公司东莞大朗证券营业部,5,2838.73,3,1877.22,2,德新交运
安信证券股份有限公司汕尾海丰证券营业部,1,272.83,1,0.0,0,正裕工业
广发证券股份有限公司江门万达广场证券营业部,1,21.83,1,0.0,0,宏图高科
平安证券股份有限公司银川凤凰北街证券营业部,8,4105.13,7,699.81,1,"德新交运,绿庭投资,九有股份,"
申万宏源证券有限公司扬州扬子江中路证券营业部,1,587.3,1,0.0,0,上海物贸
中泰证券股份有限公司慈溪天九街证券营业部,1,461.66,1,0.0,0,雅运股份
东北证券股份有限公司长春东朝阳路证券营业部,1,16.17,1,0.0,0,宏图高科
财富证券有限责任公司杭州庆春路证券营业部,15,5409.6,9,3443.46,6,"德新交运,宏达矿业,锋龙股份,"
国金证券股份有限公司上海互联网证券分公司,25,7580.69,12,6053.06,13,"斯太尔,美格智能,亚振家居,"
东吴证券股份有限公司上海西藏南路证券营业部,6,883.35,4,29824.49,2,"科创信息,蠡湖股份,正裕工业,"
招商证券股份有限公司天津开发区第三大街证券营业部,2,291.53,2,0.0,0,"兴瑞科技,宏图高科"
中国银河证券股份有限公司北京建国路证券营业部,6,2351.84,5,606.02,1,"兴瑞科技,顶固集创,凯瑞德,"
