code,name,change,open,preclose,close,high,low,volume,amount
000001,上证指数,2.57,2647.1319,2588.1875,2654.798,2665.298,2629.1843,207478955,1878.3179
000002,Ａ股指数,2.58,2772.0275,2710.1701,2779.9882,2791.0063,2753.1315,207072453,1875.94
000003,Ｂ股指数,1.75,281.254,279.4193,284.3212,284.819,281.254,406502,2.3779
000008,综合指数,2.22,2574.8389,2518.6482,2574.5833,2587.2816,2555.8581,53219623,501.1122
000009,上证380,3.32,4106.1642,4010.8687,4144.1871,4159.3481,4086.0294,50891745,426.3875
000010,上证180,2.47,7326.5915,7140.9986,7317.6406,7353.6087,7259.8252,75211058,843.5318
000011,基金指数,1.21,5687.4383,5627.4184,5695.5534,5708.5579,5673.4924,57572218,431.4287
000012,国债指数,0.08,168.7376,168.6936,168.8322,168.8351,168.7094,245613,2.3411
000016,上证50,2.47,2492.4334,2428.0445,2488.0567,2500.5679,2467.9351,35369612,486.2858
000017,新综指,2.58,2235.0401,2185.1642,2241.4589,2250.3423,2219.8042,207053356,1875.5811
000300,沪深300,2.78,3260.6862,3172.69,3260.9502,3273.6397,3228.3611,121487157,1458.2842
000905,中证500,3.17,4483.6634,4376.6511,4515.1735,4536.8317,4460.3878,96265752,726.1744
399001,深证成指,3.34,7901.826,7681.75,7938.468000000001,7968.092,7835.233,26580451365,2371.6538
399002,深成指R,3.34,9551.462,9285.440999999999,9595.754,9631.563,9470.968,12057705471,1247.9722
399003,成份Ｂ指,1.97,4568.229,4486.746,4575.031,4622.778,4562.6759999999995,14337702,1.0011
399004,深证100R,3.42,4178.98,4052.1890000000003,4190.835,4205.64,4132.45,4391012391,615.6819
399005,中小板指,3.7,5261.701,5087.571,5275.9130000000005,5295.578,5203.9490000000005,3133885295,391.7346
399006,创业板指,3.27,1365.898,1329.389,1372.7939999999999,1380.8239999999998,1358.1,1979124050,255.7377
399008,中小300,3.52,1022.059,992.0,1026.882,1030.524,1013.41,6692974772,632.231
399100,新 指 数,3.26,6229.463000000001,6069.736,6267.875,6290.209,6187.715,26140657139,2358.5022
399101,中小板综,3.33,8024.611999999999,7813.076999999999,8073.505,8099.951,7972.7,12078896778,1041.2953
399106,深证综指,3.27,1372.635,1337.7420000000002,1381.547,1386.5870000000002,1363.933,26580451365,2371.6538
399107,深证Ａ指,3.28,1435.396,1398.846,1444.713,1449.98,1426.2320000000002,26550616906,2370.2893
399108,深证Ｂ指,1.95,869.5989999999999,858.959,875.717,880.834,869.5989999999999,29834459,1.3644
399333,中小板R,3.7,5850.285,5656.6759999999995,5866.085999999999,5887.951999999999,5786.073,3133885295,391.7346
399606,创业板R,3.27,1430.8410000000001,1392.596,1438.065,1446.477,1422.6729999999998,1979124050,255.7377
