broker,count,bamount,bcount,samount,scount,top3
国联证券股份有限公司杭州飞云江路证券营业部,2,1022.04,2,0.0,0,"新华文轩,森远股份"
中信证券股份有限公司北京远大路证券营业部,6,2416.45,4,984.55,2,"登云股份,同有科技,海泰发展,"
国信证券股份有限公司北京朝阳北路证券营业部,4,720.92,2,447.38,2,"新华文轩,森远股份,嘉寓股份,"
中信建投证券股份有限公司上海市华灵路证券营业部,1,278.93,1,0.0,0,海泰发展
浙商证券股份有限公司淳安明珠路证券营业部,2,703.91,2,0.0,0,新华文轩
国泰君安证券股份有限公司南京太平南路证券营业部,9,2016.91,4,2448.48,5,"华媒控股,德威新材,登云股份,"
方正证券股份有限公司长沙黄兴中路证券营业部,5,2570.95,4,380.56,1,"天域生态,粤传媒,德威新材,"
西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,140,48708.78,83,33091.97,57,"海容冷链,罗牛山,新海宜,"
财通证券股份有限公司杭州体育馆证券营业部,17,6339.13,8,5848.03,9,"新华文轩,深华发A,德威新材,"
华福证券有限责任公司福清清昌大道证券营业部,1,373.73,1,0.0,0,日出东方
东莞证券股份有限公司东莞长安分公司,2,505.8,2,0.0,0,"众源新材,太化股份"
国都证券股份有限公司北京中关村南大街证券营业部,1,209.84,1,0.0,0,海泰发展
国泰君安证券股份有限公司杭州萧山市心中路证券营业部,2,1485.93,2,0.0,0,"阳光电源,新华文轩"
华泰证券股份有限公司南京浦泗路证券营业部,1,252.48,1,0.0,0,日出东方
东北证券股份有限公司广东分公司,1,155.59,1,0.0,0,太化股份
海通证券股份有限公司天津霞光道营业部,1,297.02,1,0.0,0,众源新材
华泰证券股份有限公司上海武定路证券营业部,9,2972.51,4,4123.23,5,"新疆交建,超华科技,大烨智能,"
中信建投证券股份有限公司吉安井冈山大道证券营业部,2,0.0,0,976.36,2,新华文轩
华泰证券股份有限公司南京六合彤华街证券营业部,1,241.45,1,0.0,0,日出东方
华泰证券股份有限公司北京西三环北路证券营业部,1,139.54,1,0.0,0,太化股份
华泰证券股份有限公司宁波柳汀街证券营业部,6,1410.28,4,1265.3,2,"拓日新能,众源新材,英飞特,"
中信建投证券股份有限公司苏州工业园区星海街证券营业部,7,7731.0,6,386.83,1,"超华科技,恒立实业,光洋股份,"
财通证券股份有限公司义乌丹溪北路证券营业部,1,204.56,1,0.0,0,日出东方
华西证券股份有限公司杭州学院路证券营业部,1,128.1,1,0.0,0,太化股份
中国银河证券股份有限公司成都科华北路证券营业部,1,245.36,1,0.0,0,众源新材
万和证券股份有限公司成都通盈街证券营业部,3,0.0,0,1082.34,3,"四通新材,新华文轩"
平安证券股份有限公司银川凤凰北街证券营业部,5,1177.65,3,807.87,2,"朗迪集团,日出东方,贝通信"
中国银河证券股份有限公司湛江观海北路证券营业部,1,0.0,0,236.77,1,太化股份
国元证券股份有限公司芜湖黄山西路证券营业部,1,0.0,0,1043.2,1,众源新材
华泰证券股份有限公司苏州吴中大道证券营业部,2,0.0,0,455.16,2,"汉嘉设计,海泰发展"
中国银河证券股份有限公司湖州证券营业部,2,0.0,0,718.2,2,"京城股份,新华文轩"
海通证券股份有限公司滁州天长东路证券营业部,6,1297.98,2,3355.8,4,"四通新材,高斯贝尔,华谊嘉信,"
国泰君安证券股份有限公司长春卫星路证券营业部,1,0.0,0,203.72,1,太化股份
大通证券股份有限公司北京建国路证券营业部,1,0.0,0,306.92,1,众源新材
中信证券股份有限公司上海溧阳路证券营业部,9,2325.05,4,2558.53,5,"海容冷链,南国置业,铭普光磁,"
中泰证券股份有限公司杭州五星路证券营业部,1,0.0,0,184.52,1,新华文轩
中国银河证券股份有限公司成都建设路证券营业部,2,648.58,1,304.6,1,"继峰股份,日出东方"
浙商证券股份有限公司义乌江滨北路证券营业部,1,0.0,0,191.68,1,太化股份
国联证券股份有限公司江阴大桥北路路证券营业部,2,0.0,0,437.93,2,"泰山石油,众源新材"
财通证券股份有限公司杭州秋涛路证券营业部,1,0.0,0,293.01,1,海泰发展
海通证券股份有限公司蚌埠中荣街证券营业部,6,3856.81,2,2222.06,4,"东方通信,冀东装备,湖南发展,"
东方证券股份有限公司福州群众东路证券营业部,1,0.0,0,164.43,1,太化股份
中信证券股份有限公司厦门莲岳路证券营业部,1,0.0,0,202.03,1,众源新材
平安证券股份有限公司芜湖江北证券营业部,2,0.0,0,304.86,2,"万马科技,日出东方"
中信证券股份有限公司义乌城中中路证券营业部,1,0.0,0,95.18,1,太化股份
华泰证券股份有限公司上海徐汇区天钥桥路证券营业部,3,974.77,1,1183.26,2,"浔兴股份,众源新材"
中国银河证券股份有限公司佛山南海桂澜北路证券营业部,1,0.0,0,190.86,1,日出东方
联讯证券股份有限公司沈阳大西路证券营业部,1,835.5,1,0.0,0,鲁信创投
华泰证券股份有限公司南京户部街证券营业部,1,505.14,1,0.0,0,鲁信创投
国元证券股份有限公司江苏分公司,1,451.17,1,0.0,0,鲁信创投
平安证券股份有限公司福州长乐北路证券营业部,8,3673.51,5,2149.02,3,"贝通信,新海宜,高斯贝尔,"
西藏东方财富证券股份有限公司山南香曲东路证券营业部,10,1243.75,4,2121.13,6,"贝通信,鲁信创投,海容冷链,"
国盛证券有限责任公司宁波桑田路证券营业部,13,6377.36,8,3303.16,5,"海容冷链,同有科技,骅威文化,"
中信证券股份有限公司杭州延安路证券营业部,1,2967.93,1,0.0,0,司太立
平安证券股份有限公司广西分公司,2,696.43,2,0.0,0,"浔兴股份,鲁信创投"
国泰君安证券股份有限公司上海静安区南京西路证券营业部,2,786.5,1,625.29,1,"海容冷链,正川股份"
中信证券股份有限公司杭州四季路证券营业部,1,841.84,1,0.0,0,司太立
国泰君安证券股份有限公司株洲长江南路证券营业部,2,1446.23,2,0.0,0,贝通信
安信证券股份有限公司南昌胜利路证券营业部,8,5202.55,4,5619.34,4,"新海宜,融钰集团,佳讯飞鸿,"
国金证券股份有限公司上海奉贤区金碧路证券营业部,25,5497.01,15,3561.69,10,"海容冷链,宇晶股份,意华股份,"
东方证券股份有限公司上海浦东新区银城中路证券营业部,1,384.97,1,0.0,0,司太立
中银国际证券股份有限公司杭州庆春路证券营业部,2,915.24,1,163.1,1,"贝通信,大庆华科"
九州证券股份有限公司南昌阳明东路证券营业部,1,0.0,0,845.53,1,鲁信创投
国融证券股份有限公司西安高新一路证券营业部,2,724.67,1,651.32,1,海容冷链
中国中投证券有限责任公司无锡清扬路证券营业部,30,14668.62,21,7105.1,9,"佳讯飞鸿,泰达股份,维科技术,"
中信证券（山东）有限责任公司青岛标山路证券营业部,2,518.47,1,113.84,1,"贝通信,华媒控股"
国金证券股份有限公司投资部,1,0.0,0,652.01,1,海容冷链
招商证券股份有限公司上海娄山关路证券营业部,6,2331.32,4,1784.41,2,"麦趣尔,日播时尚,司太立,"
海通证券股份有限公司广州新港东路证券营业部,1,0.0,0,1055.24,1,贝通信
中航证券有限公司南昌广场南路证券营业部,1,0.0,0,359.43,1,鲁信创投
中国中投证券有限责任公司沈阳浑南三路证券营业部,1,0.0,0,577.19,1,海容冷链
广发证券股份有限公司成都新光路证券营业部,3,377.56,1,1579.7,2,"嘉寓股份,融钰集团,司太立"
光大证券股份有限公司丹阳中新路证券营业部,2,676.92,1,995.57,1,贝通信
申万宏源证券有限公司成都崇州市蜀州北路证券营业部,2,360.25,1,267.69,1,"深华发A,鲁信创投"
申港证券股份有限公司上海浦东新区世纪大道证券营业部,1,0.0,0,574.27,1,海容冷链
东方证券股份有限公司杭州龙井路证券营业部,1,0.0,0,286.56,1,司太立
爱建证券有限责任公司深圳分公司,1,0.0,0,507.06,1,海容冷链
国泰君安证券股份有限公司泸州星光路证券营业部,1,0.0,0,237.48,1,司太立
华泰证券股份有限公司常州东横街证券营业部,5,678.9,2,1327.21,3,"贝通信,大烨智能"
平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,32,5239.02,16,4704.6,16,"世纪鼎利,雪莱特,宇晶股份,"
长城证券股份有限公司杭州世纪大道证券营业部,1,0.0,0,234.38,1,司太立
英大证券有限责任公司武汉汉阳大道证券营业部,1,0.0,0,496.31,1,贝通信
西南证券股份有限公司重庆第四分公司,1,0.0,0,224.05,1,司太立
长江证券股份有限公司台州市府大道证券营业部,6,3790.68,4,2966.81,2,"日播时尚,铭普光磁,美芝股份"
方正证券股份有限公司绍兴胜利东路证券营业部,9,2317.69,3,5294.36,6,"日播时尚,美芝股份,万马科技"
广发证券股份有限公司温州瓯江路证券营业部,5,1449.95,3,1410.14,2,"日播时尚,美芝股份,湖南发展"
广州证券股份有限公司丽水中山街证券营业部,13,9657.69,6,7629.33,7,"日播时尚,美芝股份,实丰文化,"
西藏东方财富证券股份有限公司杭州和汇路证券营业部,8,4440.59,4,5187.77,4,"美芝股份,日播时尚"
海通证券股份有限公司杭州解放路证券营业部,6,5813.48,5,2712.07,1,"华媒控股,中路股份,达威股份,"
