code,name,change,open,preclose,close,high,low,volume,amount
000001,上证指数,0.31,2608.1141,2594.0881,2602.1526,2610.0086,2595.075,103518301,889.982
000002,Ａ股指数,0.31,2731.1201,2716.3823,2724.8253,2733.0873,2717.4161,103354072,889.0686
000003,Ｂ股指数,0.33,278.7215,278.9236,279.8489,279.8489,278.7215,164230,0.9133
000008,综合指数,0.25,2520.1191,2505.672,2511.8211,2520.3618,2504.7229,22541986,189.6499
000009,上证380,0.17,4054.8613,4040.5354,4047.5113,4064.8731,4036.0556,25235227,209.3418
000010,上证180,0.31,7177.3335,7124.6802,7146.8091,7177.3335,7125.4984,31732133,345.549
000011,基金指数,0.11,5628.3451,5618.2926,5624.3292,5633.8235,5618.8683,35364679,248.4377
000012,国债指数,0.01,169.4329,169.4194,169.4353,169.4484,169.4156,265245,2.601
000016,上证50,0.32,2437.6058,2415.5777,2423.3178,2437.6058,2414.3308,14230846,186.8332
000017,新综指,0.31,2202.0584,2190.1732,2196.9826,2203.6417,2191.0088,103309402,886.8449
000300,沪深300,0.34,3181.566,3159.8158,3170.6092,3182.2107,3160.2784,53309914,605.3622
000905,中证500,-0.05,4408.9142,4395.5702,4393.324,4417.6041,4381.3236,48093612,358.2607
399001,深证成指,0.16,7721.816,7685.401999999999,7698.017,7737.24,7675.264,16150863304,1336.5132
399002,深成指R,0.16,9335.462,9291.438,9306.688,9354.109,9279.181,6019446476,598.9091
399003,成份Ｂ指,0.99,4371.758,4368.5,4411.581,4411.581,4370.8240000000005,3512862,0.1769
399004,深证100R,0.41,4033.366,4010.112,4026.466,4042.5890000000004,4009.8520000000003,1810961859,253.0606
399005,中小板指,0.05,5103.043,5077.645,5080.202,5109.590999999999,5062.865,1549231129,181.6804
399006,创业板指,0.05,1343.9029999999998,1338.079,1338.731,1347.744,1335.348,974564029,133.1656
399008,中小300,-0.0,999.346,995.3560000000001,995.308,1000.84,992.212,3810209971,326.5254
399100,新 指 数,0.12,6114.481,6092.625,6100.1669999999995,6128.323,6082.356,15680268627,1318.2193
399101,中小板综,0.0,7861.791,7842.34,7842.406999999999,7874.0830000000005,7817.019,7567221643,607.9029
399106,深证综指,0.16,1348.771,1343.896,1346.031,1351.979,1342.2179999999998,16150863304,1336.5132
399107,深证Ａ指,0.16,1410.484,1405.372,1407.575,1413.8339999999998,1403.59,16143302037,1336.2026
399108,深证Ｂ指,0.83,846.529,845.904,852.8960000000001,852.8960000000001,846.307,7561267,0.3106
399333,中小板R,0.05,5673.879,5645.639,5648.483,5681.159000000001,5629.206999999999,1549231129,181.6804
399606,创业板R,0.05,1407.8010000000002,1401.6989999999998,1402.382,1411.8239999999998,1398.839,974564029,133.1656
