code,name,change,open,preclose,close,high,low,volume,amount
000001,上证指数,0.24,2922.602,2917.3157,2924.4173,2928.2564,2915.0008,165541087,1757.1609
000002,Ａ股指数,0.24,3062.4034,3056.8476,3064.3195,3068.342,3054.4289,165434264,1756.7153
000003,Ｂ股指数,-0.19,244.4932,244.625,244.1625,245.332,243.7494,106823,0.4456
000008,综合指数,0.58,2836.8798,2828.8611,2845.3944,2849.4488,2831.2971,35218009,334.2137
000009,上证380,-0.17,4616.4844,4615.6232,4607.6713,4619.8828,4590.1102,35067242,379.5633
000010,上证180,0.33,8500.6409,8476.2971,8503.9535,8515.77,8467.3781,54915600,672.0894
000011,基金指数,0.06,6232.5544,6230.9755,6234.5688,6239.1449,6220.9851,53670572,284.9318
000012,国债指数,0.01,176.6041,176.5872,176.5983,176.6061,176.584,144967,1.4089
000016,上证50,0.43,2947.5448,2936.9931,2949.6467,2953.9408,2934.0424,23592999,336.4181
000017,新综指,0.24,2469.2486,2464.769,2470.7879,2474.0301,2462.8086,157408881,1600.8259
000300,沪深300,0.06,3907.1592,3900.3843,3902.7492,3909.3854,3890.341,99765480,1276.904
000905,中证500,-0.43,5044.9367,5049.0514,5027.2784,5052.3501,5007.5596,86011038,871.9862
399001,深证成指,-0.64,9905.912,9915.866,9852.714,9921.653,9829.110999999999,26947543752,2908.6107
399002,深成指R,-0.64,12149.735,12161.944,12084.487,12169.042,12055.538999999999,11902415282,1469.054
399003,成份Ｂ指,0.11,4954.617,4953.268,4958.538,4976.728,4936.53,9431164,0.3425
399004,深证100R,-0.62,5665.84,5669.843000000001,5634.666,5671.559,5621.9580000000005,4157122258,615.3506
399005,中小板指,-0.54,6264.951999999999,6275.669,6242.07,6291.56,6229.272,2575899748,419.3705
399006,创业板指,-0.91,1730.399,1734.0220000000002,1718.26,1733.739,1713.895,7799558735,1028.7428
399008,中小300,-0.57,1206.5810000000001,1208.303,1201.407,1210.865,1197.6660000000002,6624665048,804.419
399100,新 指 数,-0.44,7543.996,7548.944,7515.685,7555.968000000001,7495.045999999999,26487663433,2889.2797
399101,中小板综,-0.43,9206.693000000001,9216.794,9176.913,9229.475,9149.613000000001,11895664506,1277.7013
399106,深证综指,-0.44,1645.6629999999998,1646.818,1639.497,1648.378,1635.207,26947543752,2908.6107
399107,深证Ａ指,-0.45,1721.5320000000002,1722.7379999999998,1715.0620000000001,1724.371,1710.582,26933493513,2908.1398
399108,深证Ｂ指,0.04,898.554,899.523,899.8610000000001,900.4110000000001,894.8889999999999,14050239,0.471
399333,中小板R,-0.54,7050.422,7062.482,7024.670999999999,7080.366,7010.268,2575899748,419.3705
399606,创业板R,-0.91,1825.559,1829.381,1812.7520000000002,1829.082,1808.1470000000002,2008122314,337.1466
