code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
000018,神城A退,0,1100.35,475.16,625.19,退市整理期,0.23,0.31,2019-12-10
000068,华控赛格,10.0775,3290.50,2340.79,949.71,日涨幅偏离值达到7%的前五只证券,0.26,0.10,2019-12-10
000158,常山北明,8.3056,15813.71,9839.09,5974.62,日涨幅偏离值达到7%的前五只证券,0.13,0.08,2019-12-10
000413,东旭光电,-10,2725.60,983.40,1742.19,日跌幅偏离值达到7%的前五只证券,0.19,0.34,2019-12-10
000421,南京公用,9.009,1810.33,1296.36,513.97,日涨幅偏离值达到7%的前五只证券,0.52,0.21,2019-12-10
000673,当代东方,-2.7419,18594.60,8339.34,10255.25,日振幅值达到15%的前五只证券,0.07,0.09,2019-12-10
000673,当代东方,-2.7419,18594.60,8339.34,10255.25,日换手率达到20%的前五只证券,0.07,0.09,2019-12-10
000802,北京文化,10.0462,8509.90,5894.89,2615.01,日涨幅偏离值达到7%的前五只证券,0.20,0.09,2019-12-10
000835,长城动漫,1.8116,5800.34,3016.46,2783.88,日振幅值达到15%的前五只证券,0.07,0.06,2019-12-10
000835,长城动漫,1.8116,5800.34,3016.46,2783.88,日换手率达到20%的前五只证券,0.07,0.06,2019-12-10
000859,国风塑业,10,12043.05,6941.59,5101.46,日涨幅偏离值达到7%的前五只证券,0.07,0.05,2019-12-10
000859,国风塑业,10,12043.05,6941.59,5101.46,日换手率达到20%的前五只证券,0.07,0.05,2019-12-10
002036,联创电子,10.0312,22844.10,14831.41,8012.69,日涨幅偏离值达到7%的前五只证券,0.13,0.07,2019-12-10
002156,通富微电,10.0279,53960.12,27355.19,26604.93,日涨幅偏离值达到7%的前五只证券,0.17,0.17,2019-12-10
002205,国统股份,-9.9771,454.38,135.72,318.65,日跌幅偏离值达到7%的前五只证券,0.34,0.81,2019-12-10
002205,国统股份,-9.9771,921.48,210.86,710.62,连续三个交易日内，跌幅偏离值累计达到20%的证券,0.26,0.87,2019-12-10
002256,兆新股份,-7.4675,8512.54,2680.87,5831.67,日跌幅偏离值达到7%的前五只证券,0.07,0.16,2019-12-10
