broker,count,bamount,bcount,samount,scount,top3
西藏东方财富证券股份有限公司江苏分公司,9,3680.56,5,2655.81,4,"钢研纳克,全新好,太化股份,"
华泰证券股份有限公司常州东横街证券营业部,2,3323.96,2,0.0,0,创力集团
光大证券股份有限公司湛江海滨大道南证券营业部,4,8101.88,4,0.0,0,"金种子酒,奋达科技,指南针,"
国元证券股份有限公司珠海金湾南翔路证券营业部,2,2309.8,2,0.0,0,京城股份
招商证券股份有限公司北京车公庄西路证券营业部,9,8871.44,6,3007.88,3,"四方精创,钢研纳克,泉峰汽车,"
沪股通专用,8,13455.17,3,15377.6,5,"中炬高新,万业企业,招商轮船,"
长城证券股份有限公司南昌会展路证券营业部,2,2979.08,2,0.0,0,创力集团
华鑫证券有限责任公司江苏分公司,7,3427.73,4,3077.38,3,"五方光电,德宏股份,华辰装备,"
国泰君安证券股份有限公司广州山香路证券营业部,1,1864.51,1,0.0,0,金种子酒
国都证券股份有限公司廊坊固安孔雀大道证券营业部,4,2428.48,3,1139.39,1,"瑞达期货,全新好,太化股份"
首创证券有限责任公司宁波河清北路证券营业部,2,2975.44,2,0.0,0,创力集团
海通证券股份有限公司蚌埠中荣街证券营业部,8,8683.94,6,4309.56,2,"漫步者,五方光电,常山北明,"
西藏东方财富证券股份有限公司昆山前进西路证券营业部,1,238.13,1,0.0,0,太化股份
国泰君安证券股份有限公司成都北一环路证券营业部,2,2656.86,2,0.0,0,"盛达资源,金种子酒"
联讯证券股份有限公司杭州分公司,2,2526.0,2,0.0,0,创力集团
平安证券股份有限公司南通工农南路证券营业部,2,635.72,2,0.0,0,"全新好,太化股份"
中国中金财富证券有限公司无锡清扬路证券营业部,12,12092.55,7,4652.66,5,"万通智控,麦克奥迪,永鼎股份,"
东方证券股份有限公司客户资产管理部,1,3989.28,1,0.0,0,中炬高新
国融证券股份有限公司青岛秦岭路证券营业部,5,3198.1,4,874.27,1,"金种子酒,沃格光电,当代东方,"
中山证券有限责任公司杭州庆春路证券营业部,2,2150.44,2,0.0,0,创力集团
国泰君安证券股份有限公司深圳深南大道京基一百证券营业部,5,557.05,1,2019.68,4,"华兴源创,太化股份"
中国银河证券股份有限公司台州引泉路证券营业部,1,261.12,1,0.0,0,京城股份
华泰证券股份有限公司武汉新华路证券营业部,3,5976.88,3,0.0,0,"北京君正,联创电子,金种子酒"
中泰证券股份有限公司天津宝坻渠阳大街证券营业部,2,0.0,0,7595.56,2,创力集团
申万宏源西部证券有限公司北京丰北路证券营业部,1,0.0,0,200.86,1,太化股份
华泰证券股份有限公司成都犀浦天府大道证券营业部,9,7006.83,6,3560.58,3,"东晶电子,劲拓股份,祥源文化,"
广发证券股份有限公司郑州农业路证券营业部,1,0.0,0,252.03,1,金种子酒
长城证券股份有限公司杭州钱江路证券营业部,4,0.0,0,20179.46,4,"棒杰股份,创力集团"
中信证券股份有限公司杭州杭大路证券营业部,1,0.0,0,182.56,1,太化股份
华鑫证券有限责任公司宁波沧海路证券营业部,4,1595.49,3,520.5,1,"亚太药业,京城股份,太化股份"
上海证券有限责任公司乐清旭阳路证券营业部,2,0.0,0,4842.58,2,创力集团
海通证券股份有限公司亳州希夷大道证券营业部,1,0.0,0,217.95,1,金种子酒
东北证券股份有限公司四川分公司,2,0.0,0,348.86,2,太化股份
国信证券股份有限公司深圳龙岗龙城大道营业部,2,0.0,0,3388.06,2,创力集团
华宝证券有限责任公司上海西藏中路证券营业部,2,0.0,0,1025.49,2,京城股份
海通证券股份有限公司安庆湖心北路证券营业部,1,0.0,0,204.79,1,金种子酒
东方证券股份有限公司上海徐汇区肇嘉浜路证券营业部,1,0.0,0,127.75,1,太化股份
财通证券股份有限公司无锡人民东路证券营业部,2,0.0,0,2528.2,2,创力集团
华泰证券股份有限公司南京江宁天元东路证券营业部,2,0.0,0,664.3,2,京城股份
海通证券股份有限公司阜阳清河东路证券营业部,1,0.0,0,171.22,1,金种子酒
招商证券股份有限公司长春人民大街证券营业部,3,718.11,1,746.26,2,"富临精工,京城股份"
中信建投证券股份有限公司上海市华灵路证券营业部,1,0.0,0,165.02,1,金种子酒
西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,150,70728.12,74,57230.35,76,"麦克奥迪,奋达科技,通达电气,"
华泰证券股份有限公司北京苏州街证券营业部,2,704.06,1,664.22,1,交建股份
安信证券股份有限公司南昌胜利路证券营业部,2,959.45,1,680.62,1,通达电气
国融证券股份有限公司杭州江晖路证券营业部,2,513.71,2,0.0,0,"华控赛格,菲林格尔"
长江证券股份有限公司上海锦绣路证券营业部,6,3074.32,4,1986.87,2,"泉峰汽车,当代东方,海能实业,"
国泰君安证券股份有限公司石家庄裕华东路证券营业部,1,330.26,1,0.0,0,江西长运
平安证券股份有限公司银川凤凰北街证券营业部,18,6083.54,11,5354.78,7,"交建股份,通达电气,泉峰汽车,"
平安证券股份有限公司郑州经三路证券营业部,1,237.04,1,0.0,0,菲林格尔
西藏东方财富证券股份有限公司拉萨东环路第二证券营业部,120,51060.56,61,47217.63,59,"麦克奥迪,通达电气,创力集团,"
财通证券股份有限公司杭州上塘路证券营业部,15,14982.33,10,6434.23,5,"奋达科技,长盈精密,华森制药,"
财富证券有限责任公司杭州庆春路证券营业部,12,3132.77,6,2154.75,6,"泰和科技,通达电气,交建股份,"
招商证券股份有限公司烟台长江路证券营业部,1,138.39,1,0.0,0,江西长运
华泰证券股份有限公司上海普陀区江宁路证券营业部,4,6882.29,2,2638.87,2,"指南针,兆新股份,交建股份"
兴业证券股份有限公司深圳分公司,10,4677.89,7,1793.87,3,"钢研纳克,祥源文化,国风塑业,"
招商证券股份有限公司上海牡丹江路证券营业部,16,6934.68,11,1216.09,5,"通达电气,当代东方,广电计量,"
申万宏源证券有限公司南昌县澄湖北大道证券营业部,1,104.25,1,0.0,0,江西长运
中信证券股份有限公司深圳深南中路中信大厦证券营业部,2,221.18,1,224.23,1,菲林格尔
东莞证券股份有限公司北京分公司,10,5142.76,5,5053.52,5,"瑞达期货,五方光电,泉峰汽车,"
华泰证券股份有限公司上海武定路证券营业部,14,16742.95,7,9242.9,7,"指南针,招商轮船,电声股份,"
中国银河证券股份有限公司杭州余杭邱山大街证券营业部,1,95.17,1,0.0,0,江西长运
华泰证券股份有限公司南京中山北路证券营业部,2,0.0,0,578.22,2,"海能实业,菲林格尔"
西藏东方财富证券股份有限公司扬州京华城路证券营业部,1,0.0,0,844.34,1,江西长运
中泰证券股份有限公司威海海滨北路证券营业部,1,0.0,0,373.13,1,交建股份
申万宏源西部证券有限公司武汉武大园一路证券营业部,1,0.0,0,654.72,1,泉峰汽车
方正证券股份有限公司扬州新城河路证券营业部,1,0.0,0,693.26,1,江西长运
广发证券股份有限公司泰州凤凰东路证券营业部,1,0.0,0,554.06,1,江西长运
万和证券股份有限公司成都通盈街证券营业部,4,2576.8,2,1833.16,2,"华森制药,华辰装备,泉峰汽车"
平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,15,2879.67,5,3808.69,10,"钢研纳克,矩子科技,惠威科技,"
兴业证券股份有限公司泰州分公司,1,0.0,0,534.48,1,江西长运
广发证券股份有限公司昆山前进东路证券营业部,1,0.0,0,418.45,1,泉峰汽车
信达证券股份有限公司山东分公司,1,0.0,0,207.35,1,菲林格尔
东莞证券股份有限公司湖北分公司,1,0.0,0,844.6,1,通达电气
华林证券股份有限公司开平东兴大道证券营业部,1,0.0,0,226.87,1,江西长运
光大证券股份有限公司,1,3354.67,1,0.0,0,金种子酒
国泰君安证券股份有限公司,1,2956.7,1,0.0,0,金种子酒
东北证券股份有限公司,1,81.48,1,0.0,0,金种子酒
兴业证券股份有限公司,1,51.06,1,0.0,0,金种子酒
国泰君安证券股份有限公司南京太平南路证券营业部,16,28446.45,11,7859.21,5,"北京君正,奋达科技,指南针,"
中国中金财富证券有限公司,1,34.5,1,0.0,0,金种子酒
湘财证券股份有限公司长沙韶山路证券营业部,3,199.19,3,0.0,0,退市大控
华泰证券股份有限公司镇江句容华阳北路证券营业部,1,545.87,1,0.0,0,威帝股份
华鑫证券有限责任公司即墨鹤山路证券营业部,5,2527.58,3,2229.79,2,"德宏股份,上海天洋,威帝股份"
中国中金财富证券有限公司宁波江东北路证券营业部,6,699.6,3,161.84,3,"雷柏科技,退市大控"
东方证券股份有限公司福州群众东路证券营业部,1,0.0,0,185.25,1,太化股份
方正证券股份有限公司上海西藏南路证券营业部,2,485.55,1,545.59,1,"威帝股份,万通智控"
华泰证券股份有限公司常州和平北路证券营业部,2,872.46,2,0.0,0,"四川金顶,退市大控"
东兴证券股份有限公司上海肇嘉浜路证券营业部,1,444.26,1,0.0,0,威帝股份
广发证券股份有限公司肇庆星湖大道证券营业部,2,18.09,1,32.41,1,"神城A退,退市大控"
财通证券股份有限公司杭州文二西路证券营业部,1,17.33,1,0.0,0,退市大控
海通证券股份有限公司哈尔滨中山路证券营业部,1,0.0,0,1707.36,1,威帝股份
华泰证券股份有限公司石家庄中华北大街证券营业部,1,0.0,0,57.67,1,退市大控
华龙证券股份有限公司北京安外大街证券营业部,1,0.0,0,308.02,1,威帝股份
西藏东方财富证券股份有限公司金华八一南街证券营业部,1,0.0,0,16.72,1,退市大控
江海证券有限公司哈尔滨新疆大街证券营业部,1,0.0,0,92.47,1,威帝股份
中原证券股份有限公司驻马店分公司,1,0.0,0,91.6,1,威帝股份
财通证券股份有限公司杭州江滨西大道证券营业部,1,0.0,0,13.5,1,退市大控
广发证券股份有限公司黄石颐阳路证券营业部,1,0.58,1,0.0,0,神城A退
海通证券股份有限公司营口辽河大街证券营业部,2,1128.76,1,789.7,1,银泰黄金
华泰证券股份有限公司深圳海德三道证券营业部,1,0.18,1,0.0,0,神城A退
国信证券股份有限公司上海北京东路证券营业部,10,738.93,3,530.82,7,"盛达资源,中科海讯,华辰装备,"
