code,name,count,bamount,samount,net,bcount,scount
601658,邮储银行,1,274274.6,45510.38,228764.22,3,1
300567,精测电子,1,33260.42,14485.36,18775.07,4,5
600199,金种子酒,1,14045.41,1010.99,13034.42,10,5
300803,指南针,3,67970.65,56240.93,11729.72,16,15
002681,奋达科技,2,66503.34,55149.08,11354.27,13,13
300798,锦鸡股份,4,24776.91,14746.05,10030.86,17,18
300797,钢研纳克,4,39191.17,30325.46,8865.71,17,19
300806,斯迪克,3,7483.52,156.3,7327.21,9,10
002036,联创电子,1,14831.4,8012.71,6818.7,5,4
300773,拉卡拉,1,8991.3,2227.21,6764.09,4,5
300552,万集科技,1,9396.59,2902.59,6494.0,5,5
300115,长盈精密,1,14394.87,8265.14,6129.73,5,5
600641,万业企业,1,10739.56,4709.96,6029.6,5,5
000800,一汽轿车,1,12938.38,7146.59,5791.8,5,4
300809,华辰装备,3,15831.38,10503.87,5327.51,14,11
600678,四川金顶,2,13525.27,8405.03,5120.24,9,7
300223,北京君正,1,13951.74,8893.44,5058.3,5,5
002343,慈文传媒,1,12045.82,7217.6,4828.22,2,5
688001,华兴源创,2,11840.61,7029.82,4810.79,12,9
000975,银泰黄金,1,14596.64,10007.13,4589.51,4,5
002273,水晶光电,1,29942.46,25656.99,4285.47,4,4
002968,新大正,2,4109.98,96.79,4013.19,10,9
000026,飞亚达A,1,7420.8,3433.24,3987.56,5,5
000936,华西股份,1,5808.33,1906.48,3901.85,5,5
002156,通富微电,1,37610.33,33827.51,3782.82,5,5
000158,常山北明,1,11099.92,7505.12,3594.8,5,5
000603,盛达资源,1,7241.04,3664.41,3576.63,5,5
000802,北京文化,1,5894.89,2615.01,3279.89,5,5
002370,亚太药业,1,4921.6,1704.77,3216.83,5,5
002199,东晶电子,1,4235.61,1019.57,3216.03,5,5
000859,国风塑业,2,16231.56,13175.59,3055.97,9,9
300787,海能实业,1,4739.7,1831.23,2908.47,5,5
300096,易联众,1,6388.63,3504.09,2884.54,5,5
300091,金通灵,1,5423.6,2949.57,2474.02,5,5
002577,雷柏科技,2,14914.36,12531.0,2383.36,10,10
300801,泰和科技,1,13361.32,11083.07,2278.25,8,8
300341,麦克奥迪,3,61355.49,59368.11,1987.38,12,11
300808,久量股份,2,2742.27,806.84,1935.43,8,9
600712,南宁百货,2,4643.2,2731.49,1911.71,12,13
603773,沃格光电,1,2526.96,754.59,1772.38,5,5
002969,嘉美包装,2,1705.65,39.52,1666.13,8,7
688005,容百科技,1,3365.1,1883.99,1481.12,5,5
000068,华控赛格,1,2340.79,949.71,1391.08,5,5
603229,奥翔药业,1,4580.56,3335.46,1245.1,4,5
600860,京城股份,1,4805.03,3578.51,1226.52,7,5
600281,太化股份,1,2508.73,1365.96,1142.77,6,6
300432,富临精工,1,2899.09,1801.08,1098.01,5,5
603300,华铁应急,1,3740.0,2645.35,1094.65,5,5
002967,广电计量,5,51498.48,50449.58,1048.9,15,15
300526,中潜股份,2,9309.92,8364.21,945.71,9,7
002634,棒杰股份,2,6792.56,5852.97,939.59,10,10
000835,长城动漫,3,19689.62,18757.75,931.87,10,12
600105,永鼎股份,1,4378.73,3516.35,862.39,5,5
002655,共达电声,2,24550.02,23716.25,833.78,10,8
000421,南京公用,1,1296.36,513.97,782.39,5,5
002888,惠威科技,4,11619.77,10897.79,721.98,15,14
002009,天奇股份,1,2669.06,2068.11,600.95,5,5
603330,上海天洋,2,7173.17,6595.25,577.92,13,13
002962,五方光电,4,22505.2,21963.85,541.35,19,17
002196,方正电机,1,1600.99,1089.63,511.36,5,5
002021,*ST中捷,1,1241.86,737.21,504.64,5,5
603982,泉峰汽车,5,16723.01,16270.68,452.33,17,17
300810,中科海讯,1,319.74,17.29,302.45,4,5
688138,清溢光电,1,3133.94,2846.76,287.18,5,5
002504,弘高创意,1,1822.38,1537.94,284.44,5,5
688028,沃尔德,1,4914.22,4660.79,253.43,5,5
002323,ST百特,1,286.54,59.3,227.23,4,5
002766,*ST索菱,1,781.25,562.11,219.14,5,5
603701,德宏股份,1,5108.17,4963.02,145.15,5,5
300256,星星科技,1,6472.58,6363.48,109.1,5,4
603226,菲林格尔,1,1173.15,1096.34,76.82,5,5
603023,威帝股份,1,2640.57,2563.83,76.74,5,5
603390,通达电气,3,13402.29,13396.7,5.59,7,10
002502,鼎龙文化,1,4672.85,4748.04,-75.19,5,5
300799,左江科技,1,5837.23,5993.98,-156.75,5,5
000018,神城A退,5,1255.34,1460.52,-205.18,23,19
603093,南华期货,2,9127.67,9461.27,-333.6,8,6
002652,扬子新材,1,960.74,1347.46,-386.72,5,5
600747,退市大控,3,896.59,1358.7,-462.11,12,13
002789,建艺集团,1,1694.1,2159.68,-465.59,5,5
603859,能科股份,1,1012.32,1565.91,-553.6,5,5
