broker,count,bamount,bcount,samount,scount,top3
长江证券股份有限公司上海锦绣路证券营业部,4,2825.15,3,1035.53,1,"因赛集团,怡达股份,飞乐音响"
申万宏源西部证券有限公司沈阳大西路证券营业部,3,1146.91,1,2235.23,2,"浙江广厦,三只松鼠"
国泰君安证券股份有限公司南京金融城证券营业部,5,5744.76,5,0.0,0,"宏图高科,中持股份,恒信东方,"
中国银河证券股份有限公司北京建国路证券营业部,17,10329.05,9,8010.89,8,"南华期货,亿纬锂能,神马电力,"
国泰君安证券股份有限公司上海黄陂南路证券营业部,5,5739.95,3,3340.5,2,"春兴精工,新疆交建,天龙股份,"
南京证券股份有限公司南京中山南路证券营业部,1,844.89,1,0.0,0,飞乐音响
国泰君安证券股份有限公司深圳登良路证券营业部,3,583.92,1,2278.7,2,"中持股份,宏和科技,汇金股份"
浙商证券股份有限公司东阳新南路证券营业部,4,1833.63,2,2281.17,2,浙江广厦
中信证券股份有限公司北京远大路证券营业部,13,11609.32,9,5139.79,4,"武汉凡谷,纵横通信,中青宝,"
平安证券股份有限公司银川凤凰北街证券营业部,13,7276.49,12,498.16,1,"神马电力,华北制药,新疆交建,"
国融证券股份有限公司杭州江晖路证券营业部,3,538.49,1,836.55,2,"飞乐音响,汇鸿集团"
华泰证券股份有限公司总部,4,1332.97,2,11135.81,2,"中海油服,天龙股份,兆易创新"
申万宏源证券有限公司无锡清扬路证券营业部,3,671.4,1,1185.7,2,浙江广厦
财富证券有限责任公司杭州庆春路证券营业部,7,3421.16,7,0.0,0,"神马电力,铭普光磁,数源科技,"
国盛证券有限责任公司宁波桑田路证券营业部,12,5045.31,7,5961.82,5,"东方中科,怡达股份,数源科技,"
西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,137,66346.66,82,46749.8,55,"硕贝德,春兴精工,奥马电器,"
万联证券股份有限公司江门万达广场证券营业部,1,423.72,1,0.0,0,飞乐音响
招商证券股份有限公司深圳深南东路证券营业部,12,8067.81,6,2279.32,6,"亿纬锂能,东土科技,科蓝软件,"
平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,8,1339.11,3,2106.03,5,"神马电力,东方中科,松霖科技,"
西藏东方财富证券股份有限公司拉萨东环路第二证券营业部,110,66492.13,73,37205.69,37,"酒鬼酒,奥马电器,恩华药业,"
东莞证券股份有限公司福建分公司,2,458.57,2,0.0,0,"凯撒旅游,天龙股份"
华泰证券股份有限公司上海武定路证券营业部,9,2794.21,6,1868.27,3,"华映科技,神州高铁,深南股份,"
东方证券股份有限公司上海杨浦区长阳路证券营业部,1,389.26,1,0.0,0,飞乐音响
平安证券股份有限公司北京望京路证券营业部,1,0.0,0,475.26,1,天龙股份
光大证券股份有限公司上海世纪大道证券营业部,1,289.26,1,0.0,0,中持股份
华泰证券股份有限公司重庆春晖路证券营业部,1,0.0,0,389.12,1,飞乐音响
西藏东方财富证券股份有限公司拉萨东环路第一证券营业部,5,2956.71,3,1421.68,2,"汇鸿集团,纵横通信,欣天科技,"
东海证券股份有限公司青岛香港中路证券营业部,1,0.0,0,270.61,1,天龙股份
中信证券股份有限公司上海世纪大道证券营业部,1,0.0,0,373.01,1,飞乐音响
中信证券股份有限公司保定东风中路证券营业部,1,0.0,0,331.15,1,中持股份
中国银河证券股份有限公司重庆万象城证券营业部,2,0.0,0,1190.93,2,"东方中科,浙江广厦"
东方证券股份有限公司佛山南海大道北证券营业部,1,0.0,0,202.76,1,天龙股份
华福证券有限责任公司泉州分公司,5,4507.92,3,1860.79,2,"奥马电器,神马电力,华阳集团,"
国泰君安证券股份有限公司上海江苏路证券营业部,10,14190.89,6,3845.27,4,"北方华创,浪潮信息,惠伦晶体,"
国泰君安证券股份有限公司邵阳宝庆西路证券营业部,1,0.0,0,183.39,1,天龙股份
长城证券股份有限公司南京童卫路证券营业部,1,0.0,0,178.1,1,中持股份
中信证券（山东）有限责任公司青岛经济技术开发区井冈山路证券营业部,4,833.08,3,145.2,1,"当代东方,锋龙股份,威帝股份,"
长江证券股份有限公司武汉胜利街证券营业部,1,0.0,0,234.17,1,飞乐音响
财富证券有限责任公司杭州西湖国贸中心证券营业部,6,13109.72,4,1852.01,2,"乐鑫科技,金冠股份,中科软,"
东兴证券股份有限公司漳州南昌中路证券营业部,1,0.0,0,152.13,1,中持股份
国联证券股份有限公司无锡华夏南路证券营业部,1,0.0,0,123.68,1,中持股份
中国中投证券有限责任公司无锡清扬路证券营业部,19,19387.68,11,13707.67,8,"中国长城,华培动力,硕贝德,"
华泰证券股份有限公司杭州解放东路证券营业部,3,5594.68,2,2299.53,1,"广东骏亚,览海投资"
财通证券股份有限公司杭州上塘路证券营业部,18,24567.95,10,11855.6,8,"奥马电器,海星股份,数源科技,"
长江证券股份有限公司上海东明路证券营业部,3,3053.69,2,1424.85,1,"览海投资,广东骏亚"
兴业证券股份有限公司陕西分公司,3,1237.78,2,774.73,1,华培动力
招商证券股份有限公司北京车公庄西路证券营业部,7,10200.56,4,2859.56,3,"浪潮信息,泰晶科技,恒信东方,"
中信建投证券股份有限公司杭州庆春路证券营业部,5,1730.93,2,6012.25,3,"云南锗业,览海投资,凯乐科技"
华泰证券股份有限公司佛山灯湖东路证券营业部,2,1191.29,2,0.0,0,"华培动力,银宝山新"
华泰证券股份有限公司上海杨浦区国宾路证券营业部,2,982.55,2,0.0,0,"华培动力,振静股份"
中国中投证券有限责任公司上海复兴东路证券营业部,2,561.43,1,518.86,1,览海投资
招商证券股份有限公司杭州天目山路证券营业部,6,623.07,1,10722.51,5,"东方材料,华信退,华培动力"
中国银河证券股份有限公司上海浦东南路证券营业部,4,1781.43,3,515.64,1,"厦门信达,因赛集团,览海投资"
中信证券(山东)有限责任公司莱芜花园北路证券营业部,2,210.98,1,1530.38,1,览海投资
安信证券股份有限公司广州中山六路证券营业部,3,167.83,1,2129.53,2,"龙泉股份,金刚玻璃,览海投资"
方正证券股份有限公司浏阳金沙路证券营业部,1,0.0,0,1210.08,1,华培动力
金元证券股份有限公司浙江分公司,1,629.0,1,0.0,0,泰晶科技
兴业证券股份有限公司厦门建业路证券营业部,1,0.0,0,560.83,1,览海投资
中国银河证券股份有限公司杭州体育场路证券营业部,3,450.04,1,497.07,2,"东方材料,宝鼎科技,华培动力"
国金证券股份有限公司上海奉贤区金碧路证券营业部,15,4848.19,7,5127.13,8,"东方中科,铂力特,惠伦晶体,"
华福证券有限责任公司泉州丰泽街证券营业部,4,2067.11,2,962.19,2,"ST康美,ST安通,宝鼎科技"
中山证券有限责任公司深圳深南中路证券营业部,8,3802.0,4,3928.69,4,"亚联发展,ST康美"
广发证券股份有限公司普宁流沙证券营业部,2,620.2,1,1183.41,1,ST康美
华福证券有限责任公司石狮金林路证券营业部,1,0.0,0,612.16,1,ST康美
东莞证券股份有限公司四川分公司,12,6254.22,8,2563.71,4,"金冠股份,天原集团,国农科技,"
中国中投证券有限责任公司广州珠江东路证券营业部,3,2766.09,3,0.0,0,"深赛格,ST安通,华控赛格"
西藏东方财富证券股份有限公司江苏分公司,19,13306.29,12,6067.95,7,"多伦科技,亚联发展,蓝英装备,"
招商证券股份有限公司上海牡丹江路证券营业部,9,4467.39,7,1381.17,2,"深赛格,深大通,康强电子,"
国泰君安证券股份有限公司襄阳襄城西街证券营业部,1,577.72,1,0.0,0,国农科技
国盛证券有限责任公司乌鲁木齐长春中路证券营业部,1,460.24,1,0.0,0,国农科技
中信建投证券股份有限公司苏州工业园区星海街证券营业部,2,2057.9,2,0.0,0,"东方中科,深大通"
东吴证券股份有限公司武汉新华路证券营业部,2,425.7,1,471.23,1,"国农科技,嘉欣丝绸"
东吴证券股份有限公司苏州工业园区敦煌路证券营业部,2,990.25,2,0.0,0,"深大通,深南股份"
国联证券股份有限公司无锡梁溪路证券营业部,2,600.21,1,24.32,1,"深赛格,雏鹰退"
国盛证券有限责任公司杭州义蓬中路证券营业部,1,0.0,0,3960.0,1,国农科技
招商证券股份有限公司深圳前海路证券营业部,1,0.0,0,3096.34,1,深赛格
开源证券股份有限公司西安太白南路证券营业部,1,0.0,0,967.66,1,深大通
国泰君安证券股份有限公司南充北湖路证券营业部,1,0.0,0,511.25,1,国农科技
东方证券股份有限公司汕头长平路证券营业部,1,0.0,0,505.78,1,国农科技
西藏东方财富证券股份有限公司拉萨江苏东路证券营业部,3,770.68,2,1074.94,1,"安德利,朗进科技,深赛格"
国信证券股份有限公司深圳泰然九路证券营业部,8,1154.84,2,3375.85,6,"金溢科技,金刚玻璃,武汉凡谷,"
平安证券股份有限公司福州长乐北路证券营业部,13,5020.9,6,7527.44,7,"东方中科,兴瑞科技,先导智能,"
国信证券股份有限公司重庆分公司,1,0.0,0,479.6,1,国农科技
东海证券股份有限公司南京洪武北路证券营业部,8,5546.76,4,4083.15,4,"华培动力,东方中科,深赛格"
西藏东方财富证券股份有限公司拉萨团结路第一证券营业部,3,369.36,1,563.92,2,"因赛集团,深大通,南华期货"
长江证券股份有限公司台州市府大道证券营业部,2,294.85,1,280.24,1,华控赛格
国泰君安证券股份有限公司福州杨桥东路证券营业部,1,1445.26,1,0.0,0,华映科技
中国中投证券有限责任公司郑州建设路证券营业部,1,797.15,1,0.0,0,华映科技
招商证券股份有限公司上海娄山关路证券营业部,1,0.0,0,356.84,1,华控赛格
天风证券股份有限公司杭州西溪首座证券营业部,1,0.0,0,1225.49,1,华映科技
财通证券股份有限公司温岭中华路证券营业部,2,532.66,1,721.38,1,"金刚玻璃,华映科技"
国泰君安证券股份有限公司衡阳雁城路证券营业部,1,0.0,0,217.19,1,华控赛格
华泰证券股份有限公司无锡解放西路证券营业部,3,1373.59,2,504.11,1,"民和股份,华映科技,ST丰华"
平安证券股份有限公司北京东花市证券营业部,2,0.0,0,221.65,2,"华控赛格,中科软"
深股通专用,35,87833.72,17,71407.03,18,"酒鬼酒,先导智能,亿纬锂能,"
方正证券股份有限公司新乡平原路证券营业部,1,340.56,1,0.0,0,*ST安凯
华宝证券有限责任公司上海东大名路证券营业部,2,251.54,1,722.12,1,"凯撒旅游,金莱特"
中国中投证券有限责任公司鞍山南胜利路证券营业部,2,735.8,2,0.0,0,"全新好,凯撒旅游"
中信证券股份有限公司上海溧阳路证券营业部,10,6841.18,6,2878.82,4,"酒鬼酒,银宝山新,多伦科技,"
方正证券股份有限公司南京分公司,2,1149.62,2,0.0,0,"恒信东方,*ST安凯"
中泰证券股份有限公司深圳分公司,2,178.64,1,1392.72,1,"凯撒旅游,中青宝"
国泰君安证券股份有限公司济宁吴泰闸路证券营业部,2,3657.24,1,3695.98,1,酒鬼酒
中泰证券股份有限公司上海金沙江路证券营业部,1,194.07,1,0.0,0,*ST安凯
爱建证券有限责任公司上海世纪大道证券营业部,6,942.51,3,1410.02,3,"华阳集团,银宝山新,厦门信达,"
光大证券股份有限公司惠州麦地路证券营业部（迁址）,1,3013.11,1,0.0,0,酒鬼酒
民生证券股份有限公司南阳仲景南路证券营业部,1,0.0,0,109.22,1,*ST安凯
华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,9,5270.65,3,6402.15,6,"银宝山新,安德利,振静股份,"
中信建投证券股份有限公司长沙芙蓉中路证券营业部,1,0.0,0,3936.77,1,酒鬼酒
东吴证券股份有限公司昆山周市镇萧林东路证券营业部,1,0.0,0,74.1,1,*ST安凯
光大证券股份有限公司上海宝山华和路证券营业部,1,0.0,0,177.92,1,凯撒旅游
湘财证券股份有限公司合肥长江中路证券营业部,1,0.0,0,61.04,1,*ST安凯
国元证券股份有限公司广州江南大道中路证券营业部,1,0.0,0,138.54,1,凯撒旅游
国信证券股份有限公司南京洪武路证券营业部,3,0.0,0,386.23,3,"欣天科技,华信退,*ST安凯"
中国银河证券股份有限公司北京学院南路证券营业部,1,0.0,0,134.25,1,凯撒旅游
