code,name,count,bamount,samount,net,bcount,scount
002342,巨力索具,1,8016.4,12614.84,-4598.44,7,6
601162,天风证券,3,43712.29,48313.34,-4601.05,14,15
000068,华控赛格,2,6545.06,11170.0,-4624.94,9,9
002451,摩恩电气,4,38724.56,43472.56,-4748.0,19,18
300571,平治信息,1,7126.55,12335.83,-5209.27,5,4
603706,东方环宇,1,2133.63,7354.25,-5220.62,5,5
002301,齐心集团,1,7564.42,13072.34,-5507.92,5,5
000610,西安旅游,3,18940.82,24551.31,-5610.49,13,14
002589,瑞康医药,1,4609.12,10324.7,-5715.58,5,4
300018,中元股份,3,20077.37,25852.06,-5774.69,13,15
300751,迈为股份,2,7241.17,13128.02,-5886.86,8,10
603499,翔港科技,1,1636.35,7637.9,-6001.56,5,5
300726,宏达电子,1,1358.85,8070.42,-6711.56,5,5
600128,弘业股份,2,8294.76,15062.06,-6767.31,10,9
300069,金利华电,2,4350.16,11210.92,-6860.76,10,10
600507,方大特钢,1,6618.2,14324.88,-7706.68,5,3
601028,玉龙股份,1,1371.97,9124.72,-7752.75,5,5
600783,鲁信创投,1,10077.71,17882.1,-7804.39,5,5
300003,乐普医疗,1,16253.89,24136.75,-7882.86,4,2
300234,开尔新材,2,9517.75,18225.48,-8707.73,10,11
600229,城市传媒,1,6916.01,15668.37,-8752.36,5,5
600895,张江高科,1,26568.07,35398.34,-8830.27,5,5
000533,万家乐,1,2592.37,13932.81,-11340.43,5,5
000622,恒立实业,4,54588.79,66860.68,-12271.89,19,19
002359,北讯集团,1,4814.89,17089.36,-12274.47,5,5
600604,市北高新,1,16030.77,30039.21,-14008.44,5,3
600290,华仪电气,2,8136.65,22912.18,-14775.54,8,10
002075,沙钢股份,4,43900.07,59957.55,-16057.48,18,19
002485,希努尔,1,14987.27,35349.86,-20362.59,5,5
300645,正元智慧,4,32729.86,55765.44,-23035.58,20,20
002670,国盛金控,1,13844.0,40190.51,-26346.51,6,5
002512,达华智能,2,58166.07,85608.08,-27442.01,9,10
000981,银亿股份,2,55030.56,89819.64,-34789.08,5,8
002408,齐翔腾达,1,36858.98,102898.08,-66039.1,3,5
