Attendance,AvgPeople,CinemaName,RowNum,TodayAudienceCount,TodayBox,TodayShowCount,price
17.824818,32.20,金逸北京大悦城IMAX店,1,1642,112991.33,51,68.81
14.493161,31.87,广州飞扬影城（正佳分店）,2,1944,108541.95,61,55.83
16.896409,22.32,北京寰映合生汇店,3,1317,107416.83,59,81.56
18.611235,26.79,首都电影院西单店,4,1634,101254.37,61,61.97
15.258774,25.65,北京UME国际影城双井店,5,1539,96118.11,60,62.45
10.108238,20.93,Jackie Chan北京耀莱,6,2093,91575.54,100,43.75
11.138931,21.03,上海五角场万达广场店,7,1388,87805.55,66,63.26
16.088295,22.05,南京新街口国际影城,8,2161,85919.73,98,39.76
10.074334,15.77,北京CBD万达广场店,9,899,83479.83,57,92.86
12.722139,28.16,广州飞扬影城,10,1549,82158.03,55,53.04
12.487816,22.78,深圳市百老汇电影中心影城,11,1435,80982.12,63,56.43
15.215859,26.53,上海百丽宫影城（环贸iapm店）,12,1008,80678.88,38,80.04
15.071048,22.47,武汉汉街万达广场店,13,1977,75748.32,88,38.31
9.112179,19.47,卢米埃北京长楹天街IMAX影城,14,1071,74815.78,55,69.86
13.348164,40.00,上海大光明影院,15,1520,69958.72,38,46.03
12.421961,19.03,武商摩尔国际电影城,16,2074,69676.75,109,33.60
22.509637,27.71,嘉华国际影城(北京姚家园路店),17,1635,69205.28,59,42.33
10.733203,14.41,SFC上影影城（港汇恒隆永华店）,18,980,68380.43,68,69.78
10.424081,19.64,北京UME华星国际影城,19,864,66542.66,44,77.02
9.114704,12.01,北京市金泉港国际影城,20,1237,66080.66,103,53.42
20.836224,27.30,金逸影城北京中关村店,21,1201,65505.43,44,54.54
18.287772,28.77,中影国际影城珠海华发2店,22,1726,64000.85,60,37.08
74.427480,81.25,茶陵县大千国际影城,23,1950,63628.00,24,32.63
14.903261,29.96,北京嘉华国际影城,24,1348,62436.30,45,46.32
23.694883,31.84,海上明珠国际影城成都银泰城店,25,1592,62056.25,50,38.98
16.031893,19.71,广州UA花城汇影院,26,1143,61317.07,58,53.65
8.685079,15.15,CGV影城 深圳壹方城店,27,1000,61003.05,66,61.00
7.142110,11.39,北京通州万达广场店,28,797,60544.30,70,75.97
9.099403,16.44,金逸上海龙之梦IMAX店,29,1003,59889.96,61,59.71
12.363827,21.53,兰州城关万达广场店,30,1270,59436.15,59,46.80
23.017944,28.98,首都电影院昌平店,31,1420,59132.42,49,41.64
14.548179,17.42,昆明万达影城同德广场店,32,1150,58971.20,66,51.28
21.654889,34.28,北京天幕新彩云影城,33,1611,58796.83,47,36.50
19.044776,38.28,中影国际影城武汉光谷天河店,34,1914,58723.09,50,30.68
