code,name,date,bamount,samount,type
600386,北巴传媒,2018-11-22,0.0,2513.19,连续三个交易日内，涨幅偏离值累计达20%的证券
600824,益民集团,2018-11-22,541.89,0.0,振幅值达15%的证券
300682,朗新科技,2018-11-22,0.0,1499.12,连续三个交易日内，涨幅偏离值累计达20%的证券
300682,朗新科技,2018-11-22,0.0,1499.12,涨幅偏离值达7%的证券
300181,佐力药业,2018-11-22,0.0,642.0,涨幅偏离值达7%的证券
002711,欧浦智网,2018-11-22,0.0,4582.52,跌幅偏离值达7%的证券
002193,如意集团,2018-11-22,0.0,1505.5,跌幅偏离值达7%的证券
002001,新和成,2018-11-22,4603.37,811.5,涨幅偏离值达7%的证券
002019,亿帆医药,2018-11-22,2894.78,1016.85,涨幅偏离值达7%的证券
000979,中弘退,2018-11-22,0.0,44.0,
002796,世嘉科技,2018-11-21,7026.51,2563.27,振幅值达15%的证券
300674,宇信科技,2018-11-21,0.0,680.94,连续三个交易日内，日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的股票
600634,*ST富控,2018-11-21,0.0,306.82,连续三个交易日内，涨幅偏离值累计达到15%的ST证券、*ST证券和未完成股改证券
002796,世嘉科技,2018-11-21,7026.51,2563.27,连续三个交易日内，涨幅偏离值累计达20%的证券
300674,宇信科技,2018-11-21,0.0,680.94,连续三个交易日内，涨幅偏离值累计达20%的证券
601162,天风证券,2018-11-21,0.0,3682.77,换手率达20%的证券
300674,宇信科技,2018-11-21,0.0,680.94,换手率达20%的证券
603703,盛洋科技,2018-11-21,107.64,0.0,振幅值达15%的证券
002677,浙江美大,2018-11-21,330.65,0.0,跌幅偏离值达7%的证券
300674,宇信科技,2018-11-21,0.0,680.94,涨幅偏离值达7%的证券
600662,强生控股,2018-11-21,0.0,316.24,涨幅偏离值达7%的证券
000979,中弘退,2018-11-21,0.0,49.0,
300451,创业软件,2018-11-21,4536.83,7478.3,跌幅偏离值达7%的证券
300543,朗科智能,2018-11-21,0.0,245.13,跌幅偏离值达7%的证券
300142,沃森生物,2018-11-21,1502.93,0.0,涨幅偏离值达7%的证券
300016,北陆药业,2018-11-20,0.0,443.76,涨幅偏离值达7%的证券
002796,世嘉科技,2018-11-20,0.0,1494.07,换手率达20%的证券
002589,瑞康医药,2018-11-20,0.0,2394.31,跌幅偏离值达7%的证券
002075,沙钢股份,2018-11-20,0.0,7545.43,振幅值达15%的证券
000979,中弘退,2018-11-20,0.0,16.77,
601319,中国人保,2018-11-20,0.0,118.84,连续三个交易日内，涨幅偏离值累计达20%的证券
300137,先河环保,2018-11-19,1180.6,1538.52,涨幅偏离值达7%的证券
002301,齐心集团,2018-11-19,1218.91,0.0,涨幅偏离值达7%的证券
002075,沙钢股份,2018-11-19,0.0,1693.9,连续三个交易日内，跌幅偏离值累计达20%的证券
002075,沙钢股份,2018-11-19,0.0,1693.9,跌幅偏离值达7%的证券
000979,中弘退,2018-11-19,0.0,27.72,
600131,岷江水电,2018-11-19,539.95,0.0,连续三个交易日内，跌幅偏离值累计达20%的证券
600131,岷江水电,2018-11-19,539.95,0.0,跌幅偏离值达7%的证券
600604,市北高新,2018-11-19,0.0,24701.82,连续三个交易日内，涨幅偏离值累计达20%的证券
600507,方大特钢,2018-11-19,0.0,8616.71,跌幅偏离值达7%的证券
600131,岷江水电,2018-11-19,539.95,0.0,连续三个交易日内，跌幅偏离值累计达20%的证券
600131,岷江水电,2018-11-19,539.95,0.0,跌幅偏离值达7%的证券
600604,市北高新,2018-11-19,0.0,24701.82,连续三个交易日内，涨幅偏离值累计达20%的证券
300003,乐普医疗,2018-11-16,4788.33,17762.19,跌幅偏离值达7%的证券
002935,天奥电子,2018-11-16,942.13,0.0,换手率达20%的证券
002621,三垒股份,2018-11-16,223.75,319.31,跌幅偏离值达7%的证券
002408,齐翔腾达,2018-11-16,13618.68,10923.72,跌幅偏离值达7%的证券
002367,康力电梯,2018-11-16,0.0,441.75,连续三个交易日内，涨幅偏离值累计达20%的证券
002308,威创股份,2018-11-16,0.0,2851.41,跌幅偏离值达7%的证券
000979,中弘退,2018-11-16,15.01,0.0,
000403,振兴生化,2018-11-16,3450.78,0.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
600064,南京高科,2018-11-16,0.0,2359.85,连续三个交易日内，涨幅偏离值累计达20%的证券
601319,中国人保,2018-11-16,0.0,144.35,
601319,中国人保,2018-11-16,0.0,144.35,无价格涨跌幅限制的证券
600316,洪都航空,2018-11-16,1068.56,0.0,连续三个交易日内，涨幅偏离值累计达20%的证券
600131,岷江水电,2018-11-16,539.95,0.0,跌幅偏离值达7%的证券
