code,name,change,open,preclose,close,high,low,volume,amount
000001,上证指数,0.05,2575.2583,2579.7041,2581.0041,2589.5128,2572.4054,131426798,1051.0132
000002,Ａ股指数,0.05,2696.6521,2701.318,2702.6904,2711.6375,2693.6759,131269394,1050.266
000003,Ｂ股指数,-0.09,277.3179,277.4366,277.1921,277.3179,276.5715,157405,0.7472
000008,综合指数,0.17,2475.2098,2477.428,2481.555,2493.0923,2473.8971,34362395,222.7272
000009,上证380,0.2,3988.8554,3998.1838,4006.1452,4007.4445,3981.3995,31348714,242.722
000010,上证180,-0.09,7080.7265,7091.8442,7085.6503,7125.4338,7066.8647,34514051,378.3305
000011,基金指数,-0.07,5594.4695,5599.0776,5595.2933,5612.0696,5586.7468,34958147,168.8933
000012,国债指数,-0.0,170.6444,170.6281,170.6267,170.6501,170.6212,194739,1.9738
000016,上证50,-0.17,2397.4091,2401.233,2397.0493,2414.024,2392.6418,16290135,201.8506
000017,新综指,0.05,2174.2909,2178.0536,2179.1673,2186.3763,2171.8968,128896680,1030.0612
000300,沪深300,-0.07,3136.096,3143.3171,3141.0532,3157.6269,3131.8673,59870478,626.6965
000905,中证500,0.17,4298.938,4308.2518,4315.6846,4322.8895,4292.0872,58485735,405.7187
399001,深证成指,0.09,7493.066,7516.786,7523.774,7542.646,7489.316999999999,16848837332,1388.7665
399002,深成指R,0.09,9059.585,9088.264000000001,9096.712,9119.529,9055.052,6504159601,606.8972
399003,成份Ｂ指,0.03,4435.83,4440.258,4441.581,4459.219,4433.115,3465197,0.277
399004,深证100R,0.11,3950.758,3965.5879999999997,3969.992,3985.1059999999998,3949.1679999999997,1988985331,254.129
399005,中小板指,-0.07,4868.459,4890.777,4887.2429999999995,4905.41,4863.264,1365056707,158.5136
399006,创业板指,-0.09,1250.833,1252.239,1251.127,1255.414,1244.9389999999999,951969168,118.5358
399008,中小300,0.08,961.222,965.034,965.763,967.198,960.237,3793727247,313.9514
399100,新 指 数,0.11,5954.889,5972.1140000000005,5978.793000000001,5986.186,5948.363,16497833521,1375.7278
399101,中小板综,0.1,7604.960999999999,7632.066999999999,7640.007,7644.234,7594.456,7618275452,623.6922
399106,深证综指,0.13,1310.819,1314.5839999999998,1316.281,1317.514,1309.277,16848837332,1388.7665
399107,深证Ａ指,0.13,1370.5839999999998,1374.529,1376.3029999999999,1377.59,1368.955,16837319422,1388.2883
399108,深证Ｂ指,0.16,862.512,863.201,864.586,866.53,862.512,11517910,0.4783
399333,中小板R,-0.07,5413.772,5438.59,5434.661,5454.861999999999,5407.996,1365056707,158.5136
399606,创业板R,-0.09,1310.305,1311.7779999999998,1310.613,1315.105,1304.131,951969168,118.5358
