Attendance,AvgPeople,CinemaName,RowNum,TodayAudienceCount,TodayBox,TodayShowCount,price
10.969727,24.12,广州飞扬影城（正佳分店）,1,1592,84467.14,66,53.06
14.429266,34.04,南宁市新民族影城,2,1838,83977.76,54,45.69
18.206173,22.98,德纳国际影城杭州萧山店,3,1930,79875.88,84,41.39
24.858757,55.00,武汉万达影城群星城光魔酷映店,4,2695,79789.73,49,29.61
8.268360,17.12,Jackie Chan北京耀莱,5,1849,75620.48,108,40.90
21.142481,46.00,乌兰察布横店电影城,6,2116,75597.25,46,35.73
11.136172,14.71,北京寰映合生汇店,7,971,74475.24,66,76.70
25.569814,34.83,中影国际影城海口上邦店,8,2403,68846.68,69,28.65
27.065217,46.69,西安市华夏优加影城,9,2241,67909.92,48,30.30
11.521838,20.81,金逸北京大悦城IMAX店,10,1103,67373.12,53,61.08
13.411889,20.54,武商摩尔国际电影城,11,2342,67048.14,114,28.63
17.229642,31.64,徐州苏宁影城彭城广场店,12,1835,64949.85,58,35.40
15.023793,27.63,红星太平洋影城福州仓山店,13,1547,64389.65,56,41.62
27.832953,45.82,中影星美--丹阳天华影城,14,2291,64105.61,50,27.98
21.420259,52.87,邯郸大剧院,15,2485,64060.60,47,25.78
16.382814,38.65,长沙万达影城光魔酷映店,16,1971,62791.21,51,31.86
13.132694,18.00,南京新街口国际影城,17,1872,62391.05,104,33.33
8.241071,13.19,杭州百老汇影城,18,923,61080.83,70,66.18
15.321913,22.04,首都电影院西单店,19,1587,60361.96,72,38.04
8.861616,11.90,SFC上影影城（港汇恒隆永华店）,20,940,58816.50,79,62.57
13.392185,26.44,三亚中视国际影城IMAX（港湾城店）,21,1322,58140.26,50,43.98
23.226544,41.61,沁阳横店电影城,22,1914,57930.31,46,30.27
19.641677,22.88,重庆万达影城大融城店,23,1830,57864.10,80,31.62
15.746142,25.18,青岛市奥斯卡国际影城,24,1838,57833.70,73,31.47
17.217004,40.48,蚌埠横店影视电影城,25,2186,57826.01,54,26.45
16.551604,23.32,乌鲁木齐市中影美居电影城（花田电影小镇）,26,1912,57787.23,82,30.22
9.120022,16.63,深圳市百老汇电影中心影城,27,1048,57727.77,63,55.08
7.485516,13.06,CGV影城 深圳壹方城店,28,888,57436.88,68,64.68
27.200600,46.71,常德骏维影城,29,1915,57134.43,41,29.84
14.608151,23.84,湛江中影星美影城,30,1526,56477.30,64,37.01
15.422635,18.88,成都太平洋电影城,31,1718,56450.10,91,32.86
12.588919,24.06,成都百丽宫影城（太古里店）,32,1227,56102.59,51,45.72
14.849056,19.68,UME影城（重庆渝中店）,33,1574,55745.76,80,35.42
14.303380,20.49,博纳国际影城（北仑店）,34,1557,55658.15,76,35.75
9.550401,17.26,金逸上海龙之梦IMAX店,35,1139,55301.19,66,48.55
8.831168,19.55,广州飞扬影城,36,1173,55194.78,60,47.05
23.767336,29.92,首都电影院昌平店,37,1556,55054.28,52,35.38
