code,name,date,bamount,samount,type
603610,麒盛科技,2019-11-01,0.0,836.56,振幅值达15%的证券
300797,钢研纳克,2019-11-01,0.0,6.15,无价格涨跌幅限制的证券
603610,麒盛科技,2019-11-01,0.0,836.56,换手率达20%的证券
300598,诚迈科技,2019-11-01,6758.19,0.0,涨幅偏离值达7%的证券
600216,浙江医药,2019-11-01,8317.19,4891.94,涨幅偏离值达7%的证券
300552,万集科技,2019-11-01,5485.19,0.0,振幅值达15%的证券
300551,古鳌科技,2019-11-01,0.0,1098.41,换手率达20%的证券
002035,华帝股份,2019-11-01,4611.67,4018.06,涨幅偏离值达7%的证券
002351,漫步者,2019-11-01,5519.82,0.0,涨幅偏离值达7%的证券
002680,长生退,2019-11-01,0.0,73.14,
000651,格力电器,2019-11-01,4841.93,51681.49,涨幅偏离值达7%的证券
002261,拓维信息,2019-11-01,0.0,2082.17,跌幅偏离值达7%的证券
000338,潍柴动力,2019-11-01,15459.71,9128.96,涨幅偏离值达7%的证券
603610,麒盛科技,2019-11-01,0.0,836.56,连续三个交易日内，跌幅偏离值累计达20%的证券
603060,国检集团,2019-10-31,5824.97,0.0,跌幅偏离值达7%的证券
300785,值得买,2019-10-31,2579.41,0.0,跌幅偏离值达7%的证券
300368,汇金股份,2019-10-31,0.0,849.7,跌幅偏离值达7%的证券
300551,古鳌科技,2019-10-31,1039.53,0.0,换手率达20%的证券
300551,古鳌科技,2019-10-31,1039.53,0.0,涨幅偏离值达7%的证券
002965,祥鑫科技,2019-10-31,0.0,407.34,换手率达20%的证券
300510,金冠股份,2019-10-31,0.0,1006.3,涨幅偏离值达7%的证券
002965,祥鑫科技,2019-10-31,0.0,407.34,振幅值达15%的证券
002947,恒铭达,2019-10-31,1573.53,2041.01,换手率达20%的证券
002235,安妮股份,2019-10-31,1529.69,2082.64,跌幅偏离值达7%的证券
002177,御银股份,2019-10-31,0.0,1914.13,跌幅偏离值达7%的证券
002143,印纪退,2019-10-31,0.0,124.43,
000606,顺利办,2019-10-31,639.89,6343.53,涨幅偏离值达7%的证券
000546,金圆股份,2019-10-31,0.0,1472.3,涨幅偏离值达7%的证券
002668,奥马电器,2019-10-31,0.0,6123.84,换手率达20%的证券
002563,森马服饰,2019-10-30,1574.23,4522.13,跌幅偏离值达7%的证券
600183,生益科技,2019-10-30,9620.61,26085.0,跌幅偏离值达7%的证券
300792,壹网壹创,2019-10-30,2572.24,0.0,涨幅偏离值达7%的证券
300427,红相股份,2019-10-30,453.27,0.0,跌幅偏离值达7%的证券
300661,圣邦股份,2019-10-30,146.05,513.91,涨幅偏离值达7%的证券
002100,天康生物,2019-10-30,20629.79,0.0,连续三个交易日内，涨幅偏离值累计达20%的证券
300579,数字认证,2019-10-30,4254.16,1316.05,连续三个交易日内，涨幅偏离值累计达20%的证券
002100,天康生物,2019-10-30,20629.79,0.0,涨幅偏离值达7%的证券
300579,数字认证,2019-10-30,4254.16,1316.05,换手率达20%的证券
002372,伟星新材,2019-10-30,9997.74,14487.65,跌幅偏离值达7%的证券
300311,任子行,2019-10-30,0.0,4871.39,跌幅偏离值达7%的证券
300579,数字认证,2019-10-30,4254.16,1316.05,涨幅偏离值达7%的证券
002351,漫步者,2019-10-30,1968.69,0.0,涨幅偏离值达7%的证券
