code,name,p_change,price,change,open,high,low,preprice,pe,volratio,turnover,range,volume,selling,buying,amount,totals,industry,area,floats,fvalues,abvalues,avgprice,strength,activity,avgturnover,attack,interval3,interval6
300797,N钢研,44.0,6.48,1.98,5.4,6.48,5.4,4.5,23.29,0.0,0.34,24.0,2115.0,1800.0,315.0,1367915.0,2.48,电器仪表,北京,0.62,4.02,16.08,6.47,42.27,265.0,0.0013,20.0,,
688058,N宝兰德,26.36,100.2,20.9,99.0,118.95,96.75,79.3,142.58,0.0,74.69,27.99,67948.0,35191.0,32757.0,700801216.0,0.4,软件服务,北京,0.09,9.11,40.08,103.14,25.36,3144.0,0.0238,3.57,,
002418,康盛股份,10.16,2.71,0.25,2.55,2.71,2.55,2.46,0.0,2.01,2.35,6.5,235740.0,219237.0,16503.0,63767948.0,11.36,机械基件,浙江,10.03,27.19,30.8,2.71,8.43,626.0,0.0038,6.27,,
600615,丰华股份,10.05,10.29,0.94,9.8,10.29,9.41,9.35,46.0,7.19,13.33,9.41,250100.0,109013.0,141087.0,247914960.0,1.88,小金属,上海,1.88,19.31,19.35,9.91,9.06,1737.0,0.0077,9.35,,
300240,飞力达,10.05,8.98,0.82,8.52,8.98,8.52,8.16,101.26,3.58,17.87,5.64,652344.0,442338.0,210006.0,579750528.0,3.66,仓储物流,江苏,3.65,32.78,32.83,8.89,8.32,2052.0,0.0087,5.4,,
002488,金固股份,10.04,8.55,0.78,7.65,8.55,7.56,7.77,88.83,1.11,9.33,12.74,717328.0,330301.0,387027.0,593271296.0,10.11,汽车配件,浙江,7.69,65.74,86.47,8.27,8.31,3649.0,0.0026,13.1,,
000673,当代东方,10.03,3.18,0.29,2.9,3.18,2.7,2.89,0.0,1.13,4.1,16.61,323729.0,182242.0,141487.0,98079160.0,7.92,影视音像,山西,7.9,25.11,25.17,3.03,8.3,1374.0,0.003,17.78,,
002719,麦趣尔,10.03,12.07,1.1,10.99,12.07,10.89,10.97,85.51,4.2,3.05,10.76,49338.0,42504.0,6834.0,58812228.0,1.74,乳制品,新疆,1.62,19.54,21.02,11.92,8.29,1079.0,0.0028,10.84,,
300235,方直科技,10.03,12.4,1.13,11.21,12.4,11.18,11.27,39.61,0.61,5.49,10.83,60895.0,43067.0,17828.0,73443168.0,1.68,软件服务,深圳,1.11,13.77,20.81,12.06,8.29,969.0,0.0057,10.91,,
300612,宣亚国际,10.03,21.29,1.94,19.35,21.29,19.22,19.35,0.0,1.11,16.16,10.7,73243.0,48288.0,24955.0,151401152.0,1.62,广告包装,北京,0.45,9.65,34.49,20.67,8.29,1034.0,0.0156,10.77,,
603815,交建股份,10.03,17.45,1.59,17.45,17.45,16.77,15.86,129.27,24.02,47.36,4.29,236346.0,202894.0,33452.0,411417056.0,4.99,建筑工程,安徽,0.5,8.71,87.08,17.41,9.03,2529.0,0.0187,4.05,,
002675,东诚药业,10.02,14.71,1.34,13.5,14.71,13.19,13.37,31.74,2.25,5.93,11.37,391185.0,192837.0,198348.0,556655424.0,8.02,化学制药,山东,6.6,97.11,118.01,14.23,8.29,3844.0,0.0015,11.52,,
300429,强力新材,10.02,15.15,1.38,13.55,15.15,13.4,13.77,44.8,1.72,19.65,12.71,590160.0,306296.0,283864.0,874784832.0,5.15,化工原料,江苏,3.0,45.5,78.06,14.82,8.29,2810.0,0.006999999999999999,13.06,,
002571,德力股份,10.02,5.16,0.47,4.67,5.16,4.63,4.69,34.41,2.46,5.21,11.3,148184.0,68058.0,80126.0,74105112.0,3.92,玻璃,安徽,2.84,14.66,20.22,5.0,8.29,1285.0,0.0041,11.45,,
300072,三聚环保,10.02,5.93,0.54,5.41,5.93,5.4,5.39,144.5,1.81,2.03,9.83,434275.0,175572.0,258703.0,249585360.0,23.5,环境保护,北京,21.42,127.0,139.34,5.75,8.29,2328.0,0.0009,9.81,,
600216,浙江医药,10.02,12.52,1.14,11.75,12.52,11.75,11.38,25.16,3.91,6.43,6.77,619752.0,332213.0,287539.0,765674624.0,9.65,化学制药,浙江,9.64,120.64,120.83,12.35,9.02,2316.0,0.0028,6.55,,
002799,环球印务,10.01,17.8,1.62,16.68,17.8,16.52,16.18,44.83,1.9,5.88,7.91,88232.0,37762.0,50470.0,151598224.0,1.5,广告包装,陕西,1.5,26.7,26.7,17.18,8.28,608.0,0.0097,7.75,,
002577,雷柏科技,10.01,10.33,0.94,9.28,10.33,8.95,9.39,0.0,2.38,2.23,14.7,62703.0,38941.0,23762.0,61624964.0,2.83,IT设备,深圳,2.81,29.0,29.22,9.83,8.28,1559.0,0.0014,15.42,,
600093,易见股份,10.0,18.92,1.72,17.31,18.92,17.31,17.2,20.5,0.6,3.79,9.36,425362.0,221712.0,203650.0,772266624.0,11.22,仓储物流,四川,11.22,212.37,212.37,18.16,9.01,1964.0,0.0019,9.3,,
300793,佳禾智能,10.0,50.16,4.56,45.58,50.16,43.2,45.6,64.22,34.58,65.72,15.26,273913.0,149010.0,124903.0,1290589184.0,1.67,IT设备,广东,0.42,20.91,83.61,47.12,8.27,3384.0,0.0194,16.11,,
002865,钧达股份,10.0,20.57,1.87,18.53,20.57,18.52,18.7,0.0,1.89,40.22,10.96,153255.0,63691.0,89564.0,305273504.0,1.21,汽车配件,海南,0.38,7.84,24.87,19.92,8.27,2852.0,0.0141,11.07,,
002280,联络互动,10.0,4.07,0.37,3.75,4.07,3.7,3.7,314.84,3.77,14.5,10.0,2555966.0,1065366.0,1490600.0,1001923392.0,21.77,软件服务,浙江,17.63,71.76,88.61,3.92,8.27,4408.0,0.0033,10.0,,
300598,诚迈科技,10.0,79.76,7.25,70.5,79.76,70.5,72.51,840.07,0.65,12.32,12.77,59590.0,31306.0,28284.0,449679456.0,0.8,软件服务,江苏,0.48,38.58,63.81,75.46,8.27,2614.0,0.0047,13.13,,
002552,宝鼎科技,9.99,21.24,1.93,18.87,21.24,18.11,19.31,87.1,1.57,18.14,16.21,362987.0,217113.0,145874.0,742180800.0,3.06,机械基件,浙江,2.0,42.51,65.04,20.45,8.26,2286.0,0.0079,17.28,,
300799,左江科技,9.99,41.16,3.74,41.16,41.16,41.16,37.42,90.84,0.0,0.37,0.0,621.0,556.0,65.0,2556036.0,0.68,软件服务,北京,0.17,7.0,27.99,41.16,8.26,109.0,0.0034,0.0,,
300748,金力永磁,9.99,38.86,3.53,35.35,38.86,35.35,35.33,113.18,2.67,10.58,9.93,269225.0,144221.0,125004.0,1028196032.0,4.13,元器件,江西,2.55,98.9,160.66,38.19,8.26,3810.0,0.0028,9.93,,
002791,坚朗五金,9.99,29.52,2.68,26.84,29.52,26.6,26.84,26.43,1.43,3.68,10.88,59298.0,16890.0,42408.0,171076016.0,3.22,其他建材,广东,1.61,47.56,94.92,28.85,8.25,2557.0,0.0014,10.98,,
603825,华扬联众,9.98,13.33,1.21,12.06,13.33,11.92,12.12,27.33,0.76,3.41,11.63,32359.0,19264.0,13095.0,41080084.0,2.31,互联网,北京,0.95,12.63,30.8,12.7,8.99,1057.0,0.0032,11.83,,
002035,华帝股份,9.98,11.9,1.08,10.82,11.9,10.75,10.82,15.07,2.87,7.38,10.63,578771.0,266376.0,312395.0,668843072.0,8.73,家用电器,广东,7.84,93.3,103.84,11.56,8.25,3689.0,0.002,10.7,,
002351,漫步者,9.98,11.35,1.03,10.32,11.35,10.05,10.32,62.88,1.02,18.52,12.6,539499.0,250828.0,288671.0,577285504.0,5.93,IT设备,深圳,2.91,33.07,67.28,10.7,8.25,4166.0,0.0044,12.94,,
300250,初灵信息,9.97,13.57,1.23,12.6,13.57,12.6,12.34,52.06,1.82,4.67,7.86,70479.0,56212.0,14267.0,94601192.0,2.2,软件服务,浙江,1.51,20.5,29.85,13.42,8.23,1004.0,0.0046,7.7,,
300493,润欣科技,9.94,7.96,0.72,7.2,7.96,7.2,7.24,109.99,2.91,6.11,10.5,291473.0,182834.0,108639.0,226356896.0,4.77,通信设备,上海,4.77,37.97,37.97,7.77,8.21,2510.0,0.0024,10.56,,
002012,凯恩股份,9.92,5.21,0.47,4.69,5.21,4.63,4.74,47.54,1.2,12.73,12.24,592897.0,284785.0,308112.0,298551776.0,4.68,造纸,浙江,4.66,24.26,24.36,5.04,8.18,3756.0,0.0034,12.53,,
300526,中潜股份,9.91,48.58,4.38,44.5,48.58,44.45,44.2,301.49,1.07,1.0,9.34,17026.0,6099.0,10927.0,80211848.0,1.71,服饰,广东,1.7,82.63,82.91,47.11,8.18,1993.0,0.0005,9.29,,
600208,新湖中宝,9.91,4.66,0.42,4.3,4.66,4.24,4.24,12.23,21.73,10.86,9.91,9340528.0,3185746.0,6154782.0,4143662848.0,85.99,全国地产,浙江,85.98,400.67,400.73,4.44,8.91,4666.0,0.0023,9.91,,
300071,华谊嘉信,9.82,2.46,0.22,2.24,2.46,2.19,2.24,0.0,1.02,17.97,12.05,870219.0,405071.0,465148.0,203363152.0,6.78,广告包装,北京,4.84,11.91,16.69,2.34,8.09,2433.0,0.0074,12.33,,
000338,潍柴动力,9.78,12.69,1.13,11.55,12.7,11.52,11.56,10.7,3.54,3.79,10.21,1607328.0,667586.0,939742.0,1974124672.0,79.34,汽车配件,山东,42.45,538.7,760.24,12.28,8.04,4693.0,0.0008,10.16,,
300582,英飞特,9.0,11.75,0.97,10.88,11.78,10.66,10.78,27.17,2.36,3.74,10.39,43036.0,17333.0,25703.0,48483740.0,1.98,半导体,浙江,1.15,13.52,23.27,11.27,7.26,1566.0,0.0024,10.23,,
002918,蒙娜丽莎,8.74,15.56,1.25,14.26,15.74,14.2,14.31,15.46,1.9,5.12,10.76,69249.0,25667.0,43582.0,104887424.0,4.02,其他建材,广东,1.35,21.06,62.58,15.15,7.0,2701.0,0.0019,9.58,,
300319,麦捷科技,8.67,10.15,0.81,9.29,10.17,9.29,9.34,70.6,1.56,10.64,9.42,677884.0,292079.0,385805.0,669530624.0,6.95,元器件,深圳,6.37,64.67,70.56,9.88,6.94,4124.0,0.0026,9.26,,
000651,格力电器,8.65,63.78,5.08,59.0,64.4,58.83,58.7,13.01,2.56,1.97,9.49,1175316.0,529035.0,646281.0,7340613120.0,60.16,家用电器,广东,59.7,3807.61,3836.83,62.46,6.92,4741.0,0.0004,8.41,,
