Attendance,AvgPeople,CinemaName,RowNum,TodayAudienceCount,TodayBox,TodayShowCount,price
77.296124,129.76,中影国际影城北京昌平永旺店,50,5969,256631.10,46,42.99
41.001064,77.00,CGV影城 青岛万象城店,51,4620,256575.00,60,55.54
43.709570,80.27,南京建邺万达广场店,52,4816,255229.30,60,53.00
48.595992,92.87,成都百丽宫影城（太古里店）,53,4365,253324.00,47,58.04
36.860472,67.49,CGV影城 杭州滨江天街店,54,3982,247826.00,59,62.24
57.937505,69.39,昆明万达影城同德广场店,55,4788,247373.60,69,51.67
65.780500,103.47,中影国际影城珠海华发2店,56,5691,246699.00,55,43.35
47.650505,67.29,CGV影城 苏州中心店,57,3903,246598.00,58,63.18
28.823867,50.83,金逸福州宝龙IMAX店,58,4676,245713.35,92,52.55
45.210240,74.07,大连经开万达广场店,59,5333,245211.20,72,45.98
44.769455,64.63,海口万达影城海航日月广场店,60,5558,243414.00,86,43.80
46.088615,61.07,重庆UME国际影城（渝中店）,61,5435,242417.44,89,44.60
39.816602,67.77,闵行区百丽宫影城,62,3795,238077.00,56,62.73
38.293965,68.51,济南高新万达广场店,63,4796,237606.80,70,49.54
53.415033,113.82,巨幕影城（武汉光谷广场资本大厦店）,64,7057,235350.00,62,33.35
30.427808,54.98,上海江桥万达广场店,65,3244,234900.80,59,72.41
27.975511,73.26,SFC上影影城（上海影城）,66,3370,233966.80,46,69.43
76.655626,96.51,首都电影院昌平店,67,5115,232821.48,53,45.52
44.735256,74.23,成都金牛万达广场店,68,5196,232156.60,70,44.68
39.708932,56.23,昆明西山万达广场店,69,4442,228947.30,79,51.54
46.490514,71.48,橙天嘉禾影城深圳卓悦汇店,70,3431,228639.90,48,66.64
48.899193,66.69,北京华影天映传奇时代影城,71,3401,228373.00,51,67.15
48.883418,101.09,南京新街口万达广场店,72,5560,228310.00,55,41.06
56.834957,80.21,海上明珠国际影城上海环球港店,73,3850,227777.00,48,59.16
44.957957,61.69,上海周浦万达广场店,74,3208,227103.40,52,70.79
36.274670,57.25,南昌红谷滩万达广场店,75,4065,226853.63,71,55.81
55.907733,73.24,金逸影城北京中关村店,76,3369,225880.00,46,67.05
53.395484,92.96,兰州城关万达广场店,77,4834,224977.18,52,46.54
54.316577,55.26,重庆UME国际影城（江北）,78,5139,224941.34,93,43.77
45.437621,52.89,西安高新万达广场店,79,5025,224508.00,95,44.68
39.075630,74.73,CGV影城 成都高新店,80,4185,222451.00,56,53.15
54.615384,76.07,CGV星星影城 北京颐堤港店,81,3195,222069.00,42,69.51
43.798219,82.00,SFC上影影城（杭州龙湖店）,82,4264,222065.60,52,52.08
41.682263,63.49,英皇电影城-合肥万象城,83,4317,221724.00,68,51.36
39.085628,66.22,北京博纳悠唐国际影城,84,2980,220733.00,45,74.07
60.025152,72.63,深圳娱艺影院UAKKmallY影城,85,3341,219667.00,46,65.75
61.069651,122.75,中影国际影城武汉光谷天河店,86,6383,219230.00,52,34.35
41.650197,73.30,郑州二七万达广场店,87,5058,218321.90,69,43.16
47.039416,82.38,上海市百丽宫影城LCM置汇旭辉广场店,88,3707,218244.00,45,58.87
41.629977,82.20,南宁沃美影城,89,4192,217685.50,51,51.93
51.875776,73.08,深圳市万象影城布吉IMAX店,90,3654,217425.50,50,59.50
45.180722,79.17,广州飞扬影城（乐峰店）,91,4750,216507.00,60,45.58
26.065688,41.44,上海寰映影城大融城店,92,2984,216431.50,72,72.53
26.438474,63.56,济南万达影城世茂广场店,93,4068,215978.80,64,53.09
42.893707,69.34,呼和浩特万达广场店,94,4022,215906.90,58,53.68
50.064850,91.90,CGV影城 北京清河店,95,3860,215249.00,42,55.76
40.464200,83.32,广州金逸--无锡光美金逸影城,96,4749,215043.48,57,45.28
48.893483,70.94,上海保利世博店,97,3831,214795.00,54,56.07
45.452620,71.55,杭州传奇奢华影城,98,4293,214668.00,60,50.00
35.216252,57.34,重庆百丽宫影城万象城店,99,3727,214316.00,65,57.50
53.228228,78.78,成都UA国际金融中心影城,100,3545,214315.00,45,60.46
