date,code,name,weight
2019-07-31,600663,陆家嘴,0.11
2019-07-31,600674,川投能源,0.13
2019-07-31,600688,上海石化,0.08
2019-07-31,600690,海尔智家,0.5
2019-07-31,600703,三安光电,0.23
2019-07-31,600704,物产中大,0.08
2019-07-31,600705,中航资本,0.22
2019-07-31,600733,北汽蓝谷,0.03
2019-07-31,600741,华域汽车,0.29
2019-07-31,600760,中航沈飞,0.1
2019-07-31,600795,国电电力,0.24
2019-07-31,600809,山西汾酒,0.14
2019-07-31,600816,安信信托,0.08
2019-07-31,600837,海通证券,0.9
2019-07-31,600867,通化东宝,0.15
2019-07-31,600886,国投电力,0.23
2019-07-31,600887,伊利股份,1.53
2019-07-31,600893,航发动力,0.17
2019-07-31,600900,长江电力,0.99
2019-07-31,600919,江苏银行,0.39
2019-07-31,600926,杭州银行,0.14
2019-07-31,600958,东方证券,0.3
2019-07-31,600977,中国电影,0.09
2019-07-31,600998,九州通,0.05
2019-07-31,600999,招商证券,0.39
2019-07-31,601006,大秦铁路,0.38
2019-07-31,601009,南京银行,0.4
2019-07-31,601012,隆基股份,0.53
2019-07-31,601018,宁波港,0.14
2019-07-31,601021,春秋航空,0.13
2019-07-31,601066,中信建投,0.07
2019-07-31,601088,中国神华,0.51
2019-07-31,601108,财通证券,0.22
2019-07-31,601111,中国国航,0.22
2019-07-31,601117,中国化学,0.09
2019-07-31,601138,工业富联,0.13
2019-07-31,601155,新城控股,0.19
2019-07-31,601162,天风证券,0.04
2019-07-31,601166,兴业银行,2.24
2019-07-31,601169,北京银行,0.67
2019-07-31,601186,中国铁建,0.36
2019-07-31,601198,东兴证券,0.13
2019-07-31,601211,国泰君安,0.66
2019-07-31,601212,白银有色,0.03
2019-07-31,601216,君正集团,0.09
2019-07-31,601225,陕西煤业,0.3
2019-07-31,601228,广州港,0.06
2019-07-31,601229,上海银行,0.53
2019-07-31,601238,广汽集团,0.08
2019-07-31,601288,农业银行,1.11
2019-07-31,601298,青岛港,0.03
2019-07-31,601318,中国平安,7.67
2019-07-31,601319,中国人保,0.08
2019-07-31,601328,交通银行,1.28
2019-07-31,601336,新华保险,0.37
2019-07-31,601360,三六零,0.07
2019-07-31,601377,兴业证券,0.25
2019-07-31,601390,中国中铁,0.38
2019-07-31,601398,工商银行,0.98
2019-07-31,601555,东吴证券,0.19
2019-07-31,601577,长沙银行,0.03
2019-07-31,601600,中国铝业,0.2
2019-07-31,601601,中国太保,0.98
2019-07-31,601607,上海医药,0.17
2019-07-31,601618,中国中冶,0.17
2019-07-31,601628,中国人寿,0.4
2019-07-31,601633,长城汽车,0.08
2019-07-31,601668,中国建筑,0.99
2019-07-31,601669,中国电建,0.31
2019-07-31,601688,华泰证券,0.6
2019-07-31,601727,上海电气,0.15
2019-07-31,601766,中国中车,0.62
2019-07-31,601788,光大证券,0.18
2019-07-31,601800,中国交建,0.21
2019-07-31,601808,中海油服,0.05
2019-07-31,601818,光大银行,0.5
2019-07-31,601828,美凯龙,0.04
2019-07-31,601838,成都银行,0.12
2019-07-31,601857,中国石油,0.42
2019-07-31,601877,正泰电器,0.17
2019-07-31,601878,浙商证券,0.1
2019-07-31,601881,中国银河,0.12
2019-07-31,601888,中国国旅,0.71
2019-07-31,601898,中煤能源,0.07
2019-07-31,601899,紫金矿业,0.36
2019-07-31,601901,方正证券,0.23
2019-07-31,601919,中远海控,0.15
2019-07-31,601933,永辉超市,0.3
2019-07-31,601939,建设银行,0.4
2019-07-31,601985,中国核电,0.21
2019-07-31,601988,中国银行,0.63
2019-07-31,601989,中国重工,0.44
2019-07-31,601992,金隅集团,0.09
2019-07-31,601997,贵阳银行,0.14
2019-07-31,601998,中信银行,0.15
2019-07-31,603019,中科曙光,0.18
2019-07-31,603156,养元饮品,0.11
2019-07-31,603160,汇顶科技,0.12
2019-07-31,603259,药明康德,0.08
2019-07-31,603260,合盛硅业,0.04
2019-07-31,603288,海天味业,0.65
2019-07-31,603799,华友钴业,0.12
2019-07-31,603833,欧派家居,0.11
2019-07-31,603858,步长制药,0.09
2019-07-31,603986,兆易创新,0.12
2019-07-31,603993,洛阳钼业,0.21
2019-07-31,000001,平安银行,0.98
2019-07-31,000002,万科Ａ,1.12
2019-07-31,000063,中兴通讯,0.63
2019-07-31,000069,华侨城Ａ,0.24
2019-07-31,000100,TCL集团,0.3
2019-07-31,000157,中联重科,0.26
2019-07-31,000166,申万宏源,0.35
2019-07-31,000333,美的集团,2.14
2019-07-31,000338,潍柴动力,0.47
2019-07-31,000402,金 融 街,0.07
2019-07-31,000408,藏格控股,0.05
2019-07-31,000413,东旭光电,0.17
2019-07-31,000415,渤海租赁,0.06
2019-07-31,000423,东阿阿胶,0.12
2019-07-31,000425,徐工机械,0.18
2019-07-31,000538,云南白药,0.31
2019-07-31,000553,安道麦A,0.04
2019-07-31,000568,泸州老窖,0.48
2019-07-31,000596,古井贡酒,0.11
2019-07-31,000625,长安汽车,0.12
2019-07-31,000627,天茂集团,0.11
2019-07-31,000629,攀钢钒钛,0.12
2019-07-31,000630,铜陵有色,0.12
2019-07-31,000651,格力电器,2.13
2019-07-31,000656,金科股份,0.11
2019-07-31,000661,长春高新,0.36
2019-07-31,000671,阳光城,0.09
2019-07-31,000703,恒逸石化,0.11
2019-07-31,000709,河钢股份,0.09
2019-07-31,000725,京东方A,0.77
2019-07-31,000728,国元证券,0.15
2019-07-31,000768,中航飞机,0.18
2019-07-31,000776,广发证券,0.32
2019-07-31,000783,长江证券,0.23
2019-07-31,000786,北新建材,0.12
2019-07-31,000858,五 粮 液,1.88
2019-07-31,000876,新 希 望,0.33
2019-07-31,000895,双汇发展,0.19
2019-07-31,000898,鞍钢股份,0.07
2019-07-31,000938,紫光股份,0.07
2019-07-31,000961,中南建设,0.13
2019-07-31,000963,华东医药,0.19
2019-07-31,001979,招商蛇口,0.39
2019-07-31,002001,新和成,0.22
2019-07-31,002007,华兰生物,0.2
2019-07-31,002008,大族激光,0.2
2019-07-31,002010,传化智联,0.08
2019-07-31,002024,苏宁易购,0.32
2019-07-31,002027,分众传媒,0.42
2019-07-31,002032,苏泊尔,0.09
2019-07-31,002044,美年健康,0.21
2019-07-31,002050,三花智控,0.12
2019-07-31,002065,东华软件,0.1
2019-07-31,002081,金螳螂,0.14
2019-07-31,002120,韵达股份,0.08
2019-07-31,002142,宁波银行,0.49
2019-07-31,002146,荣盛发展,0.12
2019-07-31,002153,石基信息,0.09
2019-07-31,002179,中航光电,0.15
2019-07-31,002202,金风科技,0.27
2019-07-31,002230,科大讯飞,0.41
2019-07-31,002236,大华股份,0.23
2019-07-31,002241,歌尔股份,0.18
2019-07-31,002252,上海莱士,0.09
2019-07-31,002271,东方雨虹,0.17
2019-07-31,002294,信立泰,0.08
2019-07-31,002304,洋河股份,0.57
2019-07-31,002310,东方园林,0.08
2019-07-31,002311,海大集团,0.19
2019-07-31,002352,顺丰控股,0.19
2019-07-31,002410,广联达,0.19
2019-07-31,002411,延安必康,0.07
2019-07-31,002415,海康威视,0.93
2019-07-31,002422,科伦药业,0.22
2019-07-31,002456,欧菲光,0.13
2019-07-31,002460,赣锋锂业,0.14
2019-07-31,002466,天齐锂业,0.13
2019-07-31,002468,申通快递,0.07
2019-07-31,002475,立讯精密,0.56
2019-07-31,002493,荣盛石化,0.12
2019-07-31,002508,老板电器,0.1
2019-07-31,002555,三七互娱,0.12
2019-07-31,002558,巨人网络,0.09
2019-07-31,002594,比亚迪,0.41
2019-07-31,002601,龙蟒佰利,0.07
2019-07-31,002602,世纪华通,0.14
2019-07-31,002624,完美世界,0.11
2019-07-31,002625,光启技术,0.03
2019-07-31,002673,西部证券,0.14
2019-07-31,002714,牧原股份,0.51
2019-07-31,002736,国信证券,0.27
2019-07-31,002739,万达电影,0.11
2019-07-31,002773,康弘药业,0.07
2019-07-31,002925,盈趣科技,0.04
2019-07-31,002938,鹏鼎控股,0.07
2019-07-31,002939,长城证券,0.04
2019-07-31,002945,华林证券,0.04
2019-07-31,300003,乐普医疗,0.21
2019-07-31,300015,爱尔眼科,0.3
2019-07-31,300017,网宿科技,0.17
2019-07-31,300024,机器人,0.14
2019-07-31,300033,同花顺,0.16
2019-07-31,300059,东方财富,0.63
2019-07-31,300070,碧水源,0.1
2019-07-31,300072,三聚环保,0.07
2019-07-31,300122,智飞生物,0.18
2019-07-31,300124,汇川技术,0.2
2019-07-31,300136,信维通信,0.18
2019-07-31,300142,沃森生物,0.27
2019-07-31,300144,宋城演艺,0.15
2019-07-31,300251,光线传媒,0.06
2019-07-31,300296,利亚德,0.1
2019-07-31,300408,三环集团,0.18
2019-07-31,300413,芒果超媒,0.07
2019-07-31,300433,蓝思科技,0.05
2019-07-31,300498,温氏股份,1.21
