broker,count,bamount,bcount,samount,scount,top3
海通证券股份有限公司济南洪家楼南路证券营业部,1,389.49,1,0.0,0,东材科技
中信证券股份有限公司上海分公司,24,71216.07,16,23312.06,8,"中国长城,宁波韵升,东方通信,"
中国国际金融股份有限公司福州五四路证券营业部,1,357.22,1,0.0,0,东材科技
华泰证券股份有限公司苏州何山路证券营业部,7,10164.9,4,2541.05,3,"宁波韵升,科融环境,厚普股份,"
中国银河证券股份有限公司厦门嘉禾路证券营业部,2,586.2,2,0.0,0,"东材科技,瑞普生物"
招商证券股份有限公司上海牡丹江路证券营业部,5,3601.42,4,5.07,1,"英洛华,春兴精工,新农开发,"
国泰君安证券股份有限公司深圳红荔西路证券营业部,3,1861.34,2,413.81,1,"实达集团,瑞丰光电,迪普科技"
天风证券股份有限公司上海芳甸路证券营业部,10,17697.27,8,3365.44,2,"宁波韵升,正邦科技,德威新材,"
西藏东方财富证券股份有限公司东营东三路证券营业部,1,207.65,1,0.0,0,东材科技
西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,270,177720.41,158,136590.23,112,"东方通信,五矿稀土,美锦能源,"
万联证券股份有限公司珠海前山路证券营业部,1,982.83,1,0.0,0,实达集团
华泰证券股份有限公司佛山灯湖东路证券营业部,2,2240.09,2,0.0,0,"金力永磁,宁波韵升"
长城证券股份有限公司武汉关山大道证券营业部,1,194.81,1,0.0,0,东材科技
西藏东方财富证券股份有限公司拉萨东环路第二证券营业部,131,113252.72,83,79795.08,48,"亿利洁能,英洛华,农发种业,"
华泰证券股份有限公司南京庐山路证券营业部,1,979.58,1,0.0,0,实达集团
沪股通专用,13,18784.24,7,28296.24,6,"三安光电,宁波韵升,太极实业,"
招商证券股份有限公司南宁民族大道证券营业部,1,0.0,0,70.28,1,东材科技
国信证券股份有限公司广州天河北路证券营业部,4,1300.28,2,2600.17,2,"日上集团,亚联发展,新农开发"
光大证券股份有限公司象山县象山港路证券营业部,2,0.0,0,4982.77,2,宁波韵升
方正证券股份有限公司长沙芙蓉路证券营业部,1,0.0,0,48.3,1,东材科技
中国银河证券股份有限公司北京建国路证券营业部,9,2646.5,4,4023.16,5,"英洛华,兴森科技,东宝生物,"
中信证券股份有限公司上海牡丹江路证券营业部,35,43865.73,19,35322.34,16,"英洛华,蔚蓝生物,东土科技,"
