Attendance,AvgPeople,CinemaName,RowNum,TodayAudienceCount,TodayBox,TodayShowCount,price
19.576604,40.54,Jackie Chan北京耀莱,1,4621,207825.99,114,44.97
31.765517,65.80,金华天艺影城,2,3619,201733.95,55,55.74
21.873203,39.51,金逸北京大悦城IMAX店,3,2331,172634.03,59,74.06
27.239299,47.49,上海百丽宫影城（环贸iapm店）,4,1852,166908.98,39,90.12
21.352426,46.95,广州飞扬影城（正佳分店）,5,2911,166584.98,62,57.23
31.229332,51.49,广州市百丽宫猎德影院,6,2420,166268.00,47,68.71
17.398292,30.35,CGV影城 深圳壹方城店,7,2155,162679.03,71,75.49
22.223244,29.36,北京寰映合生汇店,8,1879,159009.58,64,84.62
18.098659,35.58,上海五角场万达广场店,9,2704,157825.47,76,58.37
19.678301,28.31,首都电影院西单店,10,2293,156238.98,81,68.14
14.522857,19.14,北京市金泉港国际影城,11,2258,154331.06,118,68.35
24.960520,38.23,武商摩尔国际电影城,12,4091,140922.99,107,34.45
25.503829,39.72,杭州博纳国际影城大悦城店,13,2661,140701.99,67,52.88
22.641714,40.02,百丽宫影城长宁来福士店,14,2081,140204.97,52,67.37
17.776167,32.42,深圳市百老汇电影中心影城,15,1913,139872.95,59,73.12
16.793733,33.54,金逸北京荟聚IMAX店,16,2415,139517.20,72,57.77
22.832457,31.29,南京新街口国际影城,17,2973,134445.01,95,45.22
19.254658,42.63,广州飞扬影城,18,2387,130104.99,56,54.51
21.615170,30.53,CGV影城 苏州中心店,19,1801,129617.96,59,71.97
16.521015,32.94,北京美嘉欢乐影城（三里屯店）,20,1614,128669.00,49,79.72
22.529734,32.83,武汉汉街万达广场店,21,2955,128037.37,90,43.33
16.330219,27.24,UME影城（北京双井店）,22,1825,127266.76,67,69.74
17.987665,35.80,广州市捷登都会飞扬影城,23,3150,125014.99,88,39.69
33.768656,67.88,中影国际影城武汉光谷天河店,24,3801,121310.01,56,31.92
15.688050,19.80,德纳国际影城杭州萧山店,25,2356,119119.99,119,50.56
17.660000,29.43,CGV影城 上海七宝店,26,1766,117700.03,60,66.65
36.896608,46.45,首都电影院昌平店,27,2462,117257.98,53,47.63
16.943166,36.21,卢米埃北京长楹天街IMAX影城,28,1919,117136.02,53,61.04
23.752269,32.39,北京珠影耳东传奇影城,29,1652,117092.01,51,70.88
22.869406,36.80,卢米埃深圳九方IMAX影城,30,2355,116362.99,64,49.41
29.825336,46.92,中影国际影城珠海华发2店,31,2768,115249.96,59,41.64
23.362777,46.96,北京嘉华国际影城,32,2301,112190.92,49,48.76
26.309746,37.13,海上明珠国际影城上海环球港店,33,2005,111501.00,54,55.61
15.747314,28.83,CGV影城 杭州滨江天街店,34,1730,111306.00,60,64.34
20.010290,32.30,上海和平影都,35,1389,110829.02,43,79.79
25.473204,37.11,武汉博纳国际电影城,36,2969,110095.99,80,37.08
18.173993,31.02,广州白云万达广场店,37,1830,108898.97,59,59.51
20.387349,29.10,CGV影城 东莞国贸店,38,1979,107737.01,68,54.44
14.855860,19.95,SFC上影影城（港汇恒隆永华店）,39,1516,105977.86,76,69.91
14.111328,36.13,深圳保利国际影城,40,2312,105411.98,64,45.59
34.295046,70.00,成都万达影城SM广场店,41,3220,105367.30,46,32.72
28.278072,39.84,金逸广州海珠城IMAX店 ,42,1952,104249.01,49,53.41
