code,name,p_change,price,change,open,high,low,preprice,pe,volratio,turnover,range,volume,selling,buying,amount,totals,industry,area,floats,fvalues,abvalues,avgprice,strength,activity,avgturnover,attack,interval3,interval6
603327,N福蓉,44.02,12.17,3.72,10.14,12.17,10.14,8.45,18.04,0.0,0.08,24.02,393.0,355.0,37.0,475513.0,4.01,元器件,四川,0.51,6.21,48.8,12.11,45.38,41.0,0.0019,20.02,,
002955,N鸿合,44.0,75.47,23.06,62.89,75.47,62.89,52.41,144.69,0.0,0.25,24.0,870.0,794.0,76.0,6553561.0,1.37,电脑设备,北京,0.34,25.89,103.57,75.29,46.56,192.0,0.0013,20.0,,
600035,楚天高速,10.13,4.13,0.38,4.05,4.13,3.94,3.75,9.51,7.09,5.01,5.07,765433.0,544108.0,221324.0,313858720.0,17.28,路桥,湖北,15.27,63.05,71.37,4.1,11.49,1714.0,0.0029,4.82,,
600225,天津松江,10.13,3.48,0.32,3.18,3.48,3.15,3.16,0.0,0.71,1.37,10.44,127462.0,67369.0,60093.0,42871968.0,9.35,区域地产,天津,9.33,32.46,32.56,3.36,11.48,751.0,0.0018,10.48,,
300313,天山生物,10.08,6.66,0.61,6.5,6.66,6.18,6.05,0.0,3.47,10.13,7.93,184785.0,111645.0,73139.0,120057824.0,3.13,农业综合,新疆,1.82,12.15,20.84,6.5,12.65,1499.0,0.0068,7.77,,
300210,森远股份,10.07,4.81,0.44,4.7,4.81,4.68,4.37,0.0,2.97,6.98,2.97,279162.0,202785.0,76376.0,133604720.0,4.84,专用机械,辽宁,4.0,19.25,23.29,4.79,12.63,514.0,0.0136,2.78,,
300287,飞利信,10.07,4.92,0.45,4.92,4.92,4.92,4.47,113.0,0.45,1.57,0.0,176704.0,164218.0,12486.0,86938592.0,14.35,软件服务,北京,11.24,55.32,70.62,4.92,12.63,1689.0,0.0009,0.0,,
300493,润欣科技,10.04,12.82,1.17,12.3,12.82,12.3,11.65,139.34,1.08,7.78,4.46,233527.0,166377.0,67150.0,298218560.0,3.18,通信设备,上海,3.0,38.46,40.77,12.77,12.61,1067.0,0.0073,4.23,,
300775,三角防务,10.04,10.3,0.94,10.3,10.3,10.3,9.36,23.29,0.58,0.03,0.0,139.0,129.0,10.0,143397.0,4.96,航空,陕西,0.5,5.1,51.04,10.3,12.61,31.0,0.0009,0.0,,
300371,汇中股份,10.04,12.93,1.18,12.93,12.93,12.93,11.75,76.16,2.55,4.8,0.0,36680.0,29381.0,7298.0,47426944.0,1.68,电器仪表,河北,0.76,9.87,21.71,12.93,12.61,585.0,0.0082,0.0,,
300480,光力科技,10.02,14.05,1.28,12.9,14.05,12.56,12.77,144.03,1.27,13.31,11.67,140533.0,74110.0,66422.0,189408912.0,1.92,电器仪表,河南,1.06,14.83,26.95,13.48,12.59,1598.0,0.0083,11.86,,
300777,中简科技,10.02,14.06,1.28,14.06,14.06,14.06,12.78,57.68,8.78,0.53,0.0,2108.0,1979.0,129.0,2963890.0,4.0,化纤,江苏,0.4,5.63,56.24,14.06,12.58,281.0,0.0019,0.0,,
300779,惠城环保,10.02,21.53,1.96,21.53,21.53,21.53,19.57,31.66,0.0,0.04,0.0,90.0,86.0,4.0,193770.0,1.0,环境保护,山东,0.25,5.38,21.53,21.53,12.58,22.0,0.0016,0.0,,
603638,艾迪精密,10.02,21.75,1.98,19.91,21.75,19.69,19.77,23.53,3.51,2.55,10.42,32011.0,12510.0,19501.0,66250888.0,3.86,专用机械,山东,1.26,27.36,83.85,20.7,11.37,1785.0,0.0014,10.46,,
300671,富满电子,10.01,20.88,1.9,19.89,20.88,19.59,18.98,205.26,7.12,38.06,6.8,135060.0,103286.0,31774.0,279629760.0,1.42,半导体,深圳,0.35,7.41,29.63,20.7,12.57,1436.0,0.0265,6.58,,
300366,创意信息,10.01,11.32,1.03,11.32,11.32,11.32,10.29,54.55,0.22,1.5,0.0,48296.0,43324.0,4972.0,54671220.0,5.26,软件服务,四川,3.22,36.46,59.5,11.32,12.57,907.0,0.0017,0.0,,
600158,中体产业,10.01,11.98,1.09,11.0,11.98,10.88,10.89,0.0,2.73,6.16,10.1,405238.0,206544.0,198694.0,465131680.0,8.44,文教休闲,天津,6.57,78.77,101.08,11.48,11.36,2429.0,0.0025,10.11,,
603982,泉峰汽车,10.0,15.51,1.41,15.51,15.51,15.51,14.1,40.68,1.47,0.21,0.0,1056.0,1016.0,40.0,1638197.0,2.0,汽车配件,江苏,0.5,7.76,31.02,15.51,11.35,119.0,0.0018,0.0,,
