code,name,change,open,preclose,close,high,low,volume,amount
000001,上证指数,-0.04,2847.8356,2852.5153,2851.4016,2871.8555,2847.4789,100277016,975.2434
000002,Ａ股指数,-0.04,2982.6332,2987.5382,2986.4112,3007.8292,2982.2621,100196059,974.7206
000003,Ｂ股指数,-0.51,287.5042,287.8463,286.3825,288.61,286.3098,80957,0.5227
000008,综合指数,0.36,2758.434,2757.2055,2767.1314,2781.6358,2758.2004,26417828,246.6283
000009,上证380,-0.64,4485.9136,4509.9089,4481.0946,4524.2505,4473.7058,24157166,239.5542
000010,上证180,0.2,7993.1758,7985.0313,8000.9478,8073.9763,7992.7531,30452846,355.2019
000011,基金指数,-0.06,5925.5032,5924.1802,5920.764,5954.314,5920.764,22847087,123.7313
000012,国债指数,0.01,172.427,172.4112,172.4308,172.4319,172.4232,109708,1.0902
000016,上证50,0.38,2693.8792,2685.9336,2696.2565,2722.3359,2693.2892,12600811,173.6873
000017,新综指,-0.04,2404.8724,2408.8236,2407.9181,2425.1863,2404.575,99753566,966.5194
000300,沪深300,0.1,3584.9016,3583.9646,3587.6161,3623.3904,3584.7823,48190312,589.1371
000905,中证500,-0.57,4848.5757,4872.9202,4844.9068,4892.4587,4836.0584,46541223,413.681
399001,深证成指,-0.4,8788.171999999999,8809.535,8774.644,8880.813,8765.164,14138963315,1317.5632
399002,深成指R,-0.35,10657.979,10678.75,10641.572,10770.33,10630.076000000001,5608851593,599.9803
399003,成份Ｂ指,-0.19,4784.505,4791.072,4781.738,4821.7609999999995,4776.029,1335100,0.1138
399004,深证100R,0.03,4774.441,4772.863,4774.389,4832.335999999999,4767.727,1613513474,245.7008
399005,中小板指,-0.77,5373.571,5395.826,5354.063,5426.1630000000005,5347.621,1321325882,153.0422
399006,创业板指,-0.15,1452.043,1451.245,1449.043,1465.236,1448.0929999999998,4173664101,439.0466
399008,中小300,-0.78,1071.517,1076.557,1068.173,1081.79,1066.5710000000001,3227431251,292.4374
399100,新 指 数,-0.48,6894.536,6919.159000000001,6885.675,6967.3,6875.099,13489329310,1288.8123
399101,中小板综,-0.58,8510.705,8544.777,8495.299,8597.695,8477.516,6052424785,529.067
399106,深证综指,-0.46,1497.7979999999998,1503.374,1496.47,1513.181,1493.755,14138963315,1317.5632
399107,深证Ａ指,-0.46,1566.362,1572.2079999999999,1564.98,1582.484,1562.131,14135120227,1317.3836
399108,深证Ｂ指,-0.3,931.995,932.632,929.8530000000001,935.695,929.555,3843088,0.1796
399333,中小板R,-0.63,5996.210999999999,6012.33,5974.441999999999,6054.896,5967.253000000001,1321325882,153.0422
399606,创业板R,-0.15,1523.009,1522.1729999999998,1519.8629999999998,1536.848,1518.866,887624900,110.2493
