Attendance,AvgPeople,CinemaName,RowNum,TodayAudienceCount,TodayBox,TodayShowCount,price
46.289965,95.85,Jackie Chan北京耀莱,1,11310,486685.97,118,43.03
47.440782,101.38,卢米埃北京长楹天街IMAX影城,2,6387,422794.61,63,66.20
38.358330,50.54,北京市金泉港国际影城,3,6065,390876.01,120,64.45
49.700722,89.77,金逸北京大悦城IMAX店,4,5117,378859.79,57,74.04
43.302103,86.49,金逸北京荟聚IMAX店,5,6227,361790.11,72,58.10
35.077586,61.19,CGV影城 深圳壹方城店,6,4406,361636.42,72,82.08
50.543964,66.77,北京寰映合生汇店,7,4140,358494.40,62,86.59
37.300955,58.56,北京通州万达广场店,8,4685,348990.58,80,74.49
33.729546,66.31,上海五角场万达广场店,9,4973,333283.77,75,67.02
46.531595,66.94,首都电影院西单店,10,5489,332024.79,82,60.49
40.702374,89.50,广州飞扬影城（正佳分店）,11,5370,321786.32,60,59.92
40.210085,67.07,UME影城（北京双井店）,12,4762,312173.75,71,65.56
34.574046,75.41,北京万达影城天通苑龙德广场店,13,4600,308941.98,61,67.16
47.513219,65.12,南京新街口国际影城,14,7424,302474.32,114,40.74
38.979364,71.10,深圳市百老汇电影中心影城,15,4337,297661.60,61,68.63
39.959241,72.21,金逸上海龙之梦IMAX店,16,4549,288213.08,63,63.36
44.191739,79.94,中影国际影城上海金科路店,17,5596,286581.74,70,51.21
34.197154,74.78,星美影商城北京金源IMAX店,18,4711,281899.88,63,59.84
38.862344,61.87,北京石景山万达广场店,19,3774,278569.94,61,73.81
47.719904,74.81,成都锦华万达广场店,20,5910,275103.03,79,46.55
57.117351,76.80,兰州中心空间站IMAX影城,21,4915,273136.04,64,55.57
50.583677,88.18,上海百丽宫影城（环贸iapm店）,22,3351,271387.88,38,80.99
32.867379,41.48,德纳国际影城杭州萧山店,23,4853,268876.69,117,55.40
50.268753,92.28,CGV影城 北京清河店,24,3968,268402.86,43,67.64
73.459419,123.32,中影国际影城北京昌平永旺店,25,6166,268289.21,50,43.51
53.680297,108.30,北京美嘉欢乐影城（中关村）,26,5415,265745.50,50,49.08
40.553655,78.43,深圳市CINESKY新天影院(壹方天地IMAX店),27,5098,264365.80,65,51.86
82.358741,103.69,首都电影院昌平店,28,6014,261747.82,58,43.52
43.020345,76.04,百丽宫影城长宁来福士店,29,3954,260906.81,52,65.99
39.258283,60.13,武商摩尔国际电影城,30,7156,257216.38,119,35.94
37.995802,84.11,广州飞扬影城,31,4458,253460.34,53,56.86
59.410143,73.88,北京市莱纳龙域影城,32,5763,252395.13,78,43.80
25.551037,47.98,CGV影城 青岛万象城店,33,3167,243812.89,66,76.99
53.825995,96.89,北京沃美影城（回龙观店）,34,5135,242911.41,53,47.31
44.365397,64.66,武汉汉街万达广场店,35,5625,242377.56,87,43.09
41.864617,74.90,济南高新万达广场店,36,5393,242110.39,72,44.89
44.238050,63.36,宁波博纳国际影城（北仑店）,37,5069,242010.16,80,47.74
34.257494,68.17,广州市捷登都会飞扬影城,38,5931,236846.42,87,39.93
37.509081,60.35,卢米埃深圳九方IMAX影城,39,4285,236183.91,71,55.12
38.560000,64.27,CGV影城 上海七宝店,40,3856,233547.39,60,60.57
47.215426,62.56,UME影城（重庆渝中店）,41,5693,233492.42,91,41.01
46.832604,71.97,中影国际影城上海合生汇店,42,4246,233142.40,59,54.91
44.620850,73.57,广州市百丽宫猎德影院,43,3752,230528.18,51,61.44
33.423437,42.67,UME影城（北京安贞店）,44,3627,230295.73,85,63.49
29.600992,55.76,UME影城（北京华星店）,45,2565,227130.11,46,88.55
37.293763,67.39,上海江桥万达广场店,46,3976,226894.72,59,57.07
30.715987,61.24,北京美嘉欢乐影城（三里屯店）,47,3062,226096.27,50,73.84
30.030198,54.99,CGV影城 杭州滨江天街店,48,3739,224459.99,68,60.03
49.996194,85.31,武商众圆摩尔国际电影城,49,6569,224237.50,77,34.14
24.037507,42.39,金逸福州宝龙IMAX店,50,4281,223964.75,101,52.32
31.982262,51.99,上海寰映影城大融城店,51,3639,223938.80,70,61.54
32.870253,38.19,中瑞影城福州红星美凯龙,52,4277,222263.66,112,51.97
42.085004,59.51,福州仓山万达广场店,53,3630,222079.25,61,61.18
30.466364,46.57,厦门湖里万达广场店,54,4191,222051.77,90,52.98
