broker,count,bamount,bcount,samount,scount,top3
湘财证券股份有限公司上海张杨路证券营业部,3,444.69,3,0.0,0,"司太立,宏和科技"
华宝证券有限责任公司北京分公司,1,1372.81,1,0.0,0,哈高科
华泰证券股份有限公司武汉中央商务区珠江路证券营业部,2,892.03,1,516.35,1,移远通信
西藏东方财富证券股份有限公司拉萨东环路第二证券营业部,88,45202.81,50,27999.29,38,"红塔证券,新城控股,龙大肉食,"
广发证券股份有限公司上海西藏南路证券营业部,2,0.0,0,2.81,2,宏和科技
爱建证券有限责任公司无锡清扬路证券营业部,3,708.54,2,734.48,1,"移远通信,国林环保"
财富证券有限责任公司深圳泰然九路证券营业部,1,971.5,1,0.0,0,哈高科
兴业证券股份有限公司石狮八七路证券营业部,1,0.0,0,0.89,1,宏和科技
广发证券股份有限公司佛山季华路证券营业部,1,0.0,0,18.53,1,移远通信
招商证券股份有限公司上海牡丹江路证券营业部,5,2809.74,5,0.0,0,"哈高科,中钢天源,康强电子,"
财通证券股份有限公司嘉兴禾兴南路证券营业部,1,0.0,0,0.7,1,宏和科技
光大证券股份有限公司广州龙溪大道证券营业部,4,4826.77,3,1666.95,1,"中信出版,金牛化工,智光电气"
东兴证券股份有限公司北京北四环中路证券营业部,1,306.65,1,0.0,0,华钰矿业
浙商证券股份有限公司三门南山路证券营业部,1,0.0,0,0.7,1,宏和科技
华融证券股份有限公司乌鲁木齐人民路证券营业部,1,0.0,0,18.53,1,移远通信
西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,110,44613.79,63,31308.04,47,"红塔证券,中国卫通,移远通信,"
国融证券股份有限公司青岛秦岭路证券营业部,18,9741.46,13,3400.36,5,"吉峰科技,读者传媒,金牛化工,"
招商证券股份有限公司深圳深南东路证券营业部,6,1506.75,4,1130.5,2,"金力永磁,柏堡龙,德宏股份,"
国信证券股份有限公司深圳泰然九路证券营业部,11,825.3,3,1149.02,8,"和佳股份,东华测试,宝德股份,"
国泰君安证券股份有限公司南京太平南路证券营业部,5,5484.63,3,5373.08,2,"德赛电池,宝德股份,哈高科"
中信证券股份有限公司北京远大路证券营业部,15,8913.17,9,7732.33,6,"九鼎新材,移远通信,康强电子,"
国盛证券有限责任公司永康城南路证券营业部,1,256.25,1,0.0,0,华钰矿业
国泰君安证券股份有限公司广州东风中路证券营业部,7,3925.44,3,1912.41,4,"九鼎新材,新城控股,移远通信"
东北证券股份有限公司南通世纪大道证券营业部,5,986.73,2,3141.06,3,"宝德股份,黑猫股份,中简科技,"
中国中投证券有限责任公司深圳宝安兴华路证券营业部,2,1381.72,2,0.0,0,"欣天科技,金牛化工"
沪股通专用,8,21887.81,4,11441.07,4,"新城控股,粤泰股份,华钰矿业,"
申万宏源西部证券有限公司南宁英华路证券营业部,1,0.0,0,1971.42,1,哈高科
国泰君安证券股份有限公司南昌红谷中大道证券营业部,5,1463.5,3,947.67,2,"金牛化工,永新光学,天龙股份"
国泰君安证券股份有限公司青岛南京路证券营业部,1,177.9,1,0.0,0,华钰矿业
中信证券股份有限公司上海分公司,11,35130.38,7,14581.72,4,"红塔证券,中信出版,移远通信,"
财达证券股份有限公司保定莲池北大街证券营业部,1,0.0,0,247.9,1,金牛化工
天风证券股份有限公司深圳后海证券营业部,7,1795.33,4,3567.73,3,"宝德股份,黑猫股份,诚迈科技,"
华泰证券股份有限公司福州五一北路证券营业部,1,0.0,0,179.91,1,金牛化工
东方证券股份有限公司杭州龙井路证券营业部,2,1670.18,1,477.07,1,"三只松鼠,华钰矿业"
东北证券股份有限公司武汉香港路证券营业部,1,0.0,0,347.58,1,华钰矿业
国泰君安证券股份有限公司合肥长江西路证券营业部,1,0.0,0,140.31,1,金牛化工
中信建投证券股份有限公司南宁中文路证券营业部,1,0.0,0,341.2,1,华钰矿业
华泰证券股份有限公司北京月坛南街证券营业部,4,1139.12,3,680.98,1,"汉邦高科,德宏股份,深南电A,"
财富证券有限责任公司杭州庆春路证券营业部,6,693.21,4,494.37,2,"西部资源,星云股份,中欣氟材,"
方正证券股份有限公司杭州下沙证券营业部,1,170.46,1,0.0,0,德宏股份
中邮证券有限责任公司西安南大街证券营业部,1,310.26,1,0.0,0,西部资源
平安证券股份有限公司北京望京证券营业部,4,163.55,1,625.55,3,"德宏股份,中潜股份,宏和科技"
东方证券股份有限公司上海徐汇区肇嘉浜路证券营业部,3,1468.48,2,399.89,1,"*ST尤夫,太化股份"
国泰君安证券股份有限公司义乌稠州北路证券营业部,1,151.62,1,0.0,0,德宏股份
华泰证券股份有限公司成都蜀金路证券营业部,6,1948.92,3,1338.56,3,"铭普光磁,江龙船艇,西部资源,"
光大证券股份有限公司惠州麦地路证券营业部,1,456.94,1,0.0,0,太化股份
华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,11,14331.3,5,11514.33,6,"红塔证券,中国卫通,德赛电池,"
联储证券有限责任公司河南分公司,1,0.0,0,324.7,1,德宏股份
平安证券股份有限公司银川凤凰北街证券营业部,9,4864.96,6,3263.79,3,"红塔证券,泰晶科技,中钢天源,"
中信建投证券股份有限公司重庆涪陵广场路证券营业部,3,8103.06,1,8143.13,2,"红塔证券,九鼎新材"
华泰证券股份有限公司成都南一环路第二证券营业部,4,2968.35,3,1305.83,1,"六国化工,司尔特,全信股份,"
浙商证券股份有限公司湖州双子大厦证券营业部,1,0.0,0,130.32,1,德宏股份
华泰证券股份有限公司南宁中泰路证券营业部,2,5422.92,1,5018.2,1,红塔证券
华泰证券股份有限公司重庆春晖路证券营业部,3,4080.19,2,846.66,1,"晨鑫科技,金安国纪,西部资源"
平安证券股份有限公司江苏分公司,1,0.0,0,102.57,1,德宏股份
天风证券股份有限公司武汉八一路证券营业部,5,2275.02,2,2620.33,3,"高德红外,雪峰科技,九鼎新材,"
中信证券（山东）有限责任公司青岛经济技术开发区井冈山路证券营业部,6,4540.44,4,738.23,2,"中国卫通,圣邦股份,法尔胜,"
光大证券股份有限公司湛江海滨大道南证券营业部,6,4495.44,4,1820.93,2,"新亚制程,国光电器,朗科智能,"
东海证券股份有限公司厦门祥福路证券营业部,1,0.0,0,100.39,1,德宏股份
东莞证券股份有限公司浙江分公司,10,2846.12,6,1675.4,4,"聚灿光电,兄弟科技,雪峰科技,"
华鑫证券有限责任公司深圳益田路证券营业部,2,1095.98,1,538.31,1,"潜能恒信,太化股份"
中信建投证券股份有限公司广州云城南三路证券营业部,5,4610.36,3,1633.5,2,"中国卫通,聚灿光电,新亚制程"
申港证券股份有限公司福建分公司,1,0.0,0,3924.41,1,红塔证券
中国银河证券股份有限公司广州滨江东路证券营业部,1,0.0,0,366.91,1,西部资源
中国银河证券股份有限公司石家庄红旗大街证券营业部,2,0.0,0,528.42,2,"金宇车城,太化股份"
国盛证券有限责任公司宁波桑田路证券营业部,7,3032.2,4,3818.24,3,"聚灿光电,正平股份,三只松鼠,"
国融证券股份有限公司西安高新一路证券营业部,3,2302.66,2,2691.21,1,"移远通信,亚威股份,红塔证券"
方正证券股份有限公司杭州延安路证券营业部,1,0.0,0,381.74,1,太化股份
方正证券股份有限公司上海杨高南路证券营业部,3,1779.1,2,2207.65,1,"六国化工,国光电器,红塔证券"
中国银河证券股份有限公司上海长宁区镇宁路证券营业部,1,0.0,0,6487.69,1,中国卫通
中国银河证券股份有限公司北京阜成路证券营业部,1,0.0,0,2138.03,1,中国卫通
中国中投证券有限责任公司广州番禺桥南路证券营业部,3,2987.69,1,5856.61,2,红塔证券
国泰君安证券股份有限公司呼和浩特乌兰察布西街证券营业部,2,0.0,0,2759.18,2,"雪峰科技,中国卫通"
中国银河证券股份有限公司绍兴证券营业部,1,0.0,0,1938.64,1,中国卫通
方正证券股份有限公司,1,508.32,1,0.0,0,大湖股份
中信建投证券股份有限公司,1,483.27,1,0.0,0,大湖股份
红塔证券股份有限公司,1,105.18,1,0.0,0,大湖股份
中国银河证券股份有限公司,1,85.89,1,0.0,0,大湖股份
万联证券股份有限公司广州花都公益路证券营业部,1,782.09,1,0.0,0,松炀资源
安信证券股份有限公司,1,39.41,1,0.0,0,大湖股份
