code,name,date,bamount,samount,type
000691,亚太实业,2019-07-26,0.0,93.77,涨幅偏离值达7%的证券
000049,德赛电池,2019-07-26,5847.01,0.0,连续三个交易日内，涨幅偏离值累计达20%的证券
300191,潜能恒信,2019-07-26,0.0,8522.48,连续三个交易日内，日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的股票
600781,辅仁药业,2019-07-26,116.69,0.0,连续三个交易日内，跌幅偏离值累计达20%的证券
603256,宏和科技,2019-07-26,0.0,9.82,连续三个交易日内，涨幅偏离值累计达20%的证券
603236,移远通信,2019-07-26,2043.87,0.0,换手率达20%的证券
600781,辅仁药业,2019-07-26,116.69,0.0,跌幅偏离值达7%的证券
603520,司太立,2019-07-26,476.63,0.0,跌幅偏离值达7%的证券
300788,中信出版,2019-07-26,2431.58,0.0,换手率达20%的证券
300786,国林环保,2019-07-26,179.53,0.0,连续三个交易日内，涨幅偏离值累计达20%的证券
300191,潜能恒信,2019-07-26,0.0,8522.48,跌幅偏离值达7%的证券
300788,中信出版,2019-07-25,892.73,0.0,换手率达20%的证券
300543,朗科智能,2019-07-25,81.15,334.85,换手率达20%的证券
300405,科隆股份,2019-07-25,1297.78,1084.47,换手率达20%的证券
000918,嘉凯城,2019-07-25,25.85,805.72,涨幅偏离值达7%的证券
000049,德赛电池,2019-07-25,3460.48,552.08,涨幅偏离值达7%的证券
300661,圣邦股份,2019-07-24,3874.98,2165.59,涨幅偏离值达7%的证券
300615,欣天科技,2019-07-24,1410.62,901.37,换手率达20%的证券
300543,朗科智能,2019-07-24,713.15,18.24,换手率达20%的证券
300433,蓝思科技,2019-07-24,2905.42,0.0,涨幅偏离值达7%的证券
002384,东山精密,2019-07-24,0.0,12122.28,涨幅偏离值达7%的证券
000049,德赛电池,2019-07-24,537.2,612.95,涨幅偏离值达7%的证券
300788,中信出版,2019-07-23,6565.77,0.0,换手率达20%的证券
002776,柏堡龙,2019-07-23,0.0,2698.3,振幅值达15%的证券
000890,法尔胜,2019-07-23,585.49,463.91,涨幅偏离值达7%的证券
000803,金宇车城,2019-07-23,0.0,215.41,涨幅偏离值达7%的证券
000766,通化金马,2019-07-23,188.5,399.87,振幅值达15%的证券
002414,高德红外,2019-07-22,547.69,688.92,跌幅偏离值达7%的证券
000068,华控赛格,2019-07-22,0.0,165.13,跌幅偏离值达7%的证券
603236,移远通信,2019-07-22,0.0,37.3,连续三个交易日内，涨幅偏离值累计达20%的证券
601020,华钰矿业,2019-07-22,0.0,1401.7,跌幅偏离值达7%的证券
603236,移远通信,2019-07-22,0.0,37.3,涨幅偏离值达7%的证券
300788,中信出版,2019-07-22,1581.05,1818.13,换手率达20%的证券
002214,大立科技,2019-07-22,1646.56,1511.78,跌幅偏离值达7%的证券
300567,精测电子,2019-07-22,5228.8,7845.55,跌幅偏离值达7%的证券
002418,康盛股份,2019-07-22,235.97,216.88,涨幅偏离值达7%的证券
000831,五矿稀土,2019-07-22,0.0,2783.87,跌幅偏离值达7%的证券
002415,海康威视,2019-07-22,6835.93,10985.4,涨幅偏离值达7%的证券
